iteration,ns
1,16702335
2,20131150
3,10039962
4,57487157
5,23036260
6,22929624
7,311745
8,20371496
9,17157840
10,34377818
11,15028800
12,13770286
13,41062282
14,5917502
15,22620044
16,13592820
17,32463876
18,31883150
19,21821723
20,338204
21,72625029
22,21815794
23,8714613
24,16751564
25,23090414
26,23519462
27,19454835
28,29688946
29,23401723
30,22180347
31,22127808
32,20427222
33,19232119
34,21413635
35,44977930
36,20159550
37,20269985
38,23572397
39,40699208
40,34825112
41,13224421
42,149474973
43,38228985
44,1846815
45,22247862
46,20463109
47,28476987
48,48857252
49,11459871
50,11757057
51,41562009
52,30553323
53,41893892
54,19192429
55,29961438
56,21438180
57,19312341
58,438771
59,18796363
60,13448684
61,19552077
62,18500345
63,32334265
64,35772712
65,20745470
66,6378942
67,332916
68,11330514
69,24748453
70,21063088
71,22039105
72,27593702
73,29599375
74,31468942
75,334217
76,8891063
77,27472478
78,30876943
79,22781484
80,61719240
81,21432106
82,30780929
83,378839
84,11843970
85,29884152
86,11088350
87,38620608
88,58470521
89,14493877
90,24540017
91,9256125
92,23940794
93,352872
94,324102
95,50872368
96,20782195
97,11238944
98,34578839
99,28486087
100,27745725
101,22349371
102,20756581
103,31382888
104,21725646
105,4737041
106,5778584
107,10485509
108,9639089
109,324575
110,32387802
111,33329494
112,21760092
113,24661501
114,298846
115,14274292
116,11281773
117,295509
118,38514763
119,34290131
120,12331068
121,7871780
122,9460350
123,19540538
124,19559707
125,21528062
126,455067
127,25623239
128,20438620
129,22677836
130,28418619
131,13967241
132,28833042
133,12493810
134,27744337
135,10614268
136,335834
137,31565082
138,23307612
139,32058346
140,21298064
141,42609001
142,415112
143,30430915
144,26375156
145,14511076
146,13532600
147,15529923
148,28504809
149,33784837
150,9599737
151,18267260
152,8855272
153,15519537
154,10544025
155,15702423
156,12077628
157,22174808
158,29840294
159,8789528
160,20666637
161,15641808
162,9031012
163,20551448
164,32624199
165,297181
166,24995050
167,29397714
168,40413675
169,36955453
170,23361065
171,21320185
172,10866849
173,27530885
174,22316901
175,24632135
176,20835762
177,21866003
178,20231477
179,29048440
180,34814664
181,334450
182,20422310
183,11119074
184,14561447
185,400632
186,280744
187,19346360
188,329419
189,12322746
190,21483909
191,19845928
192,351777
193,33871983
194,24152798
195,12839328
196,28132176
197,2681879
198,8013017
199,22291120
200,8117182
201,8256449
202,29441703
203,298345
204,22452334
205,11552851
206,19527458
207,19563757
208,46646108
209,400038
210,8788175
211,23178054
212,58221130
213,5384827
214,28978033
215,7105298
216,21894615
217,49433386
218,9356260
219,9276608
220,25442694
221,27129260
222,23183457
223,327054
224,22872856
225,399736
226,20793156
227,28980340
228,23802393
229,11302396
230,21504985
231,53686895
232,323932
233,15584406
234,9562256
235,24177402
236,30258948
237,16397244
238,27511820
239,21910533
240,12446980
241,21350790
242,18511480
243,14986106
244,22785117
245,34668184
