;file;mean;median;len;std;conf_1_low;conf_1_high;conf_2_low;conf_2_high
0;results/geodist/counter-weak/;28.965772465566555;5.1e-05;4545;358.6055771436865;23.64523997721943;34.286304953913685;18.3231687850017;39.608376146131405
0;results/geodist/counter-strong/;1642.1850742225;1748.1473632949999;16;188.32516693079182;1591.8828239870063;1692.4873244579935;1536.1251316848143;1748.2450167601855
0;results/geodist/concertTickets-weak/;171.51500167810784;5.1e-05;4545;2134.9030608962944;139.8400311284468;203.18997222776886;108.15590014232711;234.87410321388853
0;results/geodist/concertTickets-strong/;7444.305427685626;7693.783371915;16;582.5064936241765;7288.716093112773;7599.894762258478;7116.25259094335;7772.358264427901
0;results/geodist/eshop-weak/;6264.9460432222195;6e-06;99;25304.436259769525;3695.6476942807794;8834.24439216366;1086.6410375524902;11443.251048891947
0;results/geodist/eshop-strong/;88328.66413156668;97631.7307646;9;32537.851880289763;76059.17780148843;100598.15046164492;61105.68692015722;115551.64134297612
0;results/geodist/messageGroups-weak/;54.467807484163906;0.000151;13545;995.278845228779;45.915234993995085;63.02037997433273;37.362065750985515;71.57354921734229
0;results/geodist/messageGroups-strong/;1307.0003656327779;1228.690386575;18;455.36851540428296;1193.2094659765094;1420.7912652890464;1068.6350920208338;1545.3656392447217
0;results/geodist/twitterClone-weak/;54.7026652568757;5.1e-05;1818;582.4256166189848;41.035074636975004;68.3702558767764;27.356753895291465;82.04857661845992
0;results/geodist/twitterClone-strong/;863.8133444322223;822.7520139149999;18;227.1862749122618;807.0423342782351;920.5843545862094;744.8913795874163;982.7353092770281
0;results/local/counter-weak/;5.360814255149501;0.000151;13545;99.13248197095582;4.508954756425738;6.212673753873264;3.657035819494773;7.064592690804228
0;results/local/counter-strong/;90.40235315888889;101.87479465;9;31.965199394389096;78.34880461946423;102.45590169831354;63.658488878200416;117.14621743957734
0;results/local/concert-weak/;23.88468114257426;5.1e-05;4545;256.903757247772;20.073070632491373;27.696291652657145;16.260357800440165;31.50900448470835
0;results/local/concert-strong/;184.33853453333333;207.14625678000002;9;65.18066696553322;159.75998198286698;208.9170870837997;129.80476205334816;238.87230701331848
0;results/local/eshop-weak/;213.54173660404044;6e-06;495;766.9532270735889;178.99916744298218;248.0843057650987;144.3528739200729;282.7305992880079
0;results/local/eshop-strong/;1376.4298636111114;1581.8621891;9;489.906369356257;1191.6942663150883;1561.1654609071345;966.546937787461;1786.3127894347613
0;results/local/messageGroups-weak/;6.0971759300330035;5.1e-05;4545;62.52313591323924;5.169537329012464;7.024814531053543;4.241630453884205;7.9527214061818015
0;results/local/messageGroups-strong/;81.88596665222221;83.04588487000001;9;2.8011158351580665;80.82971215285076;82.94222115159366;79.54239729713461;84.2295360073098
0;results/local/twitterClone-weak/;5.794676299889989;5.1e-05;4545;59.085794187838474;4.918036594283222;6.671316005496758;4.0411433635056;7.548209236274378
0;results/local/twitterClone-strong/;71.51862004555556;72.04844813;9;2.1951052321816102;70.69088213162;72.34635795949113;69.68207287790052;73.3551672132106
0;results/datacenter/counter-weak/;3.700842128932894;5.1e-05;4545;39.1536974666347;3.119929469767319;4.2817547880984685;2.5388488100192657;4.862835447846521
0;results/datacenter/counter-strong/;63.40351362625;63.386481540000005;8;0.1805996113736615;63.33001519652375;63.47701205597625;63.23772254287641;63.569304709623594
0;results/datacenter/concert-weak/;17.309103674367435;5.1e-05;4545;185.01019160849705;14.564158258379317;20.054049090355555;11.818419001145909;22.79978834758896
0;results/datacenter/concert-strong/;146.14440712249998;146.10205837;8;0.3910965528585734;145.98524297874675;146.30357126625321;145.78537910074004;146.50343514425992
0;results/datacenter/eshop-weak/;408.89461944444446;6e-06;99;1414.056490017777;265.31770005308977;552.4715388357992;119.52181044808577;698.2674284408031
0;results/datacenter/eshop-strong/;1489.68630285;1528.05893475;8;89.18079238039132;1453.392491629444;1525.9801140705558;1407.8180193448404;1571.5545863551595
0;results/datacenter/messageGroups-weak/;1.5130923504614249;0.000151;13545;26.481507094934393;1.2855329984626536;1.7406517024601962;1.0579577685873836;1.968226932335466
0;results/datacenter/messageGroups-strong/;25.597599626666668;22.959106900000002;9;7.313350653029937;22.839855931890817;28.35534332144252;19.478843572980082;31.716355680353246
0;results/datacenter/twitterClone-weak/;2.324077069306931;5.1e-05;1818;23.77717585386248;1.7661058942846353;2.8820482443292263;1.2076966684876411;3.44045747012622
0;results/datacenter/twitterClone-strong/;18.725699974444446;18.90241168;9;0.8905845719459408;18.389875247247613;19.06152470164128;17.98058737155613;19.47081257733276
