;file;mean;median;len;std;conf_1_low;conf_1_high;conf_2_low;conf_2_high
0;results/case-studies/geodist/twitterClone-strong/;863.8133444322223;822.7520139149999;18;227.1862749122618;807.0423342782351;920.5843545862094;744.8913795874163;982.7353092770281
0;results/case-studies/local/counter-mixed/;14.41936789777778;15.405106120000001;9;5.433015504378171;12.370667519297925;16.468068276257636;9.873804846809584;18.964930948745973
0;results/case-studies/local/counter-strong/;90.40235315888889;101.87479465;9;31.965199394389096;78.34880461946423;102.45590169831354;63.658488878200416;117.14621743957734
0;results/case-studies/local/concert-mixed/;177.7046392211111;199.98468928;9;62.83401541109902;154.01097019874356;201.39830824347865;125.13420599365288;230.2750724485693
0;results/case-studies/local/concert-strong/;184.33853453333333;207.14625678000002;9;65.18066696553322;159.75998198286698;208.9170870837997;129.80476205334816;238.87230701331848
0;results/case-studies/local/eshop-mixed/;524.8967608571428;621.783538;7;251.6625962780632;412.8481406860075;636.9453810282781;266.3465633306308;783.4469583836546
0;results/case-studies/local/eshop-strong/;1376.4298636111114;1581.8621891;9;489.906369356257;1191.6942663150883;1561.1654609071345;966.546937787461;1786.3127894347613
0;results/case-studies/local/messageGroups-eventual/;29.379681386666668;29.59564027;9;1.579039115935131;28.784251826076623;29.975110947256713;28.058569408310603;30.700793365022733
0;results/case-studies/local/messageGroups-strong/;81.88596665222221;83.04588487000001;9;2.8011158351580665;80.82971215285076;82.94222115159366;79.54239729713461;84.2295360073098
0;results/case-studies/local/twitterClone-mixed/;20.029960988888888;19.4744916;9;1.8897768049619585;19.31735738000021;20.742564597777566;18.448868571190186;21.611053406587587
0;results/case-studies/local/twitterClone-strong/;71.51862004555556;72.04844813;9;2.1951052321816102;70.69088213162;72.34635795949113;69.68207287790052;73.3551672132106
0;results/case-studies/datacenter/counter-mixed/;9.2358053925;9.170725945000001;8;0.6191114758631735;8.98384626060964;9.487764524390359;8.66745886322641;9.80415192177359
0;results/case-studies/datacenter/counter-strong/;63.40351362625;63.386481540000005;8;0.1805996113736615;63.33001519652375;63.47701205597625;63.23772254287641;63.569304709623594
0;results/case-studies/datacenter/concert-mixed/;121.07618341375;121.06127259;8;0.2767061361380353;120.9635726149389;121.1887942125611;120.8221661999946;121.3302006275054
0;results/case-studies/datacenter/concert-strong/;146.14440712249998;146.10205837;8;0.3910965528585734;145.98524297874675;146.30357126625321;145.78537910074004;146.50343514425992
0;results/case-studies/datacenter/eshop-mixed/;378.88088758749996;400.35407855000005;8;95.85906489466308;339.86922697984096;417.89254819515895;290.8819262432037;466.8798489317962
0;results/case-studies/datacenter/eshop-strong/;1489.68630285;1528.05893475;8;89.18079238039132;1453.392491629444;1525.9801140705558;1407.8180193448404;1571.5545863551595
0;results/case-studies/datacenter/eshop-strong-with-10mswait/;1087.6473195050505;6e-06;99;3675.5041538366454;714.4532021955226;1460.8414368145784;335.49139859122363;1839.803240418877
0;results/case-studies/datacenter/messageGroups-eventual/;10.405251182222223;9.47836371;9;2.6750849479766137;9.396520848033214;11.41398151641123;8.167126279408162;12.64337608503628
0;results/case-studies/datacenter/messageGroups-strong/;25.597599626666668;22.959106900000002;9;7.313350653029937;22.839855931890817;28.35534332144252;19.478843572980082;31.716355680353246
0;results/case-studies/datacenter/twitterClone-mixed/;5.636152042222223;5.6702999;9;0.2526866373938278;5.540868086332834;5.731435998111612;5.424740342497607;5.847563741946839
0;results/case-studies/datacenter/twitterClone-strong/;18.725699974444446;18.90241168;9;0.8905845719459408;18.389875247247613;19.06152470164128;17.98058737155613;19.47081257733276
