;file;mean;median;len;std;conf_1_low;conf_1_high;conf_2_low;conf_2_high
0;results/invariants/bankaccount/opmixed/;0.006581908620749999;0.0053759775;12000;0.007662426334335696;0.006511953209606432;0.006651864031893566;0.00644199191960693;0.0067218253218930685
0;results/invariants/bankaccount/opstrong/;0.008779044357166668;0.006929191;12000;0.005529989845355573;0.008728557383932342;0.008829531330400993;0.008678066167914828;0.008880022546418507
0;results/invariants/bankaccountlww/opmixed/;0.005017992923166667;0.00220056;12000;0.005236818367675723;0.004970182508291507;0.005065803338041827;0.004922368075563594;0.00511361777076974
0;results/invariants/bankaccountlww/opstrong/;0.008898462004416666;0.006988517;12000;0.005453187008556321;0.008848676215610203;0.008948247793223129;0.00879888624294612;0.008998037765887212
0;results/invariants/consensus/opmixed/;0.005250991761666666;0.0022978490000000002;12000;0.005701376965394814;0.005198940080867932;0.005303043442465401;0.005146884025792389;0.005355099497540944
0;results/invariants/consensus/opstrong/;0.009784174724333333;0.007285215500000001;12000;0.006558935389579017;0.00972429381953611;0.009844055629130556;0.009664407882516119;0.009903941566150546
0;results/invariants/creditaccount/opmixed/;0.007004525860916666;0.003173318;12000;0.009204613953800657;0.00692049078828301;0.007088560933550323;0.006836448653578279;0.007172603068255053
0;results/invariants/creditaccount/opstrong/;0.010194434255333331;0.0072443705;12000;0.007291481344506903;0.010127865448920805;0.010261003061745858;0.010061291048253079;0.010327577462413584
0;results/invariants/distributedlock/opmixed/;0.004955349637333333;0.0023095625;12000;0.005075855977396898;0.004909008755697292;0.005001690518969374;0.0048626639797039375;0.005048035294962729
0;results/invariants/distributedlock/opstrong/;0.009925570576583335;0.0071737699999999995;12000;0.006729050370806507;0.009864136578427142;0.009987004574739528;0.009802697417530587;0.010048443735636082
0;results/invariants/jointbankaccount/opmixed/;0.004844678220333333;0.002118707;12000;0.00493164650697068;0.004799653923334361;0.004889702517332305;0.004754625842620145;0.004934730598046521
0;results/invariants/jointbankaccount/opstrong/;0.010967143248583333;0.0076805845;12000;0.008012112602705634;0.010893995317785062;0.011040291179381604;0.010820841239840489;0.011113445257326177
0;results/invariants/resettablecounter/opmixed/;0.005091077991;0.0022891804999999998;12000;0.005056210686143365;0.005044916464357627;0.0051372395176423735;0.004998751058430429;0.0051834049235695715
0;results/invariants/resettablecounter/opstrong/;0.010314281502666665;0.0081395755;12000;0.006285113125195487;0.010256900504328493;0.010371662501004837;0.01019951468385266;0.01042904832148067
0;results/invariants/tournament/opmixed/;0.005915664412583332;0.003114813;12000;0.006197283052054403;0.005859085273683576;0.005972243551483089;0.0058025013800321705;0.006028827445134494
0;results/invariants/tournament/opstrong/;0.013582036043999999;0.012497821;12000;0.0062670436750798435;0.013524820013748542;0.013639252074251455;0.01346759917522288;0.013696472912777117
