;file;normalized_mean;normalized_conf_1_low;normalized_conf_1_high;normalized_conf_2_low;normalized_conf_2_high
0;results/contention/mgrp-cont-mixed-1/;0.30386891453680026;0.2973554739758448;0.3103823550977558;0.2908410787792001;0.3168967502944004
0;results/contention/mgrp-cont-mixed-10/;0.2770303845889797;0.27257180674348824;0.2814889624344712;0.2681125754311394;0.28594819374682
0;results/contention/mgrp-cont-mixed-100/;0.2760002974075429;0.27220109733919423;0.27979949747589156;0.26840141963378594;0.28359917518129985
0;results/contention/mgrp-cont-mixed-1000/;0.26804521434145867;0.2643824484022072;0.27170798028071014;0.2607192219784532;0.27537120670446413
0;results/contention/counter-mixed-10/;0.008768021856416225;0.008533190747276575;0.009002852965555874;0.008298330115069315;0.009237713597763137
0;results/contention/counter-mixed-50/;0.025473441594691067;0.02497912662270371;0.02596775656667842;0.024484749505226378;0.026462133684155755
0;results/contention/counter-mixed-100/;0.028907014242845728;0.028403474618557533;0.029410553867133923;0.027899871689052124;0.02991415679663933
0;results/contention/counter-mixed-200/;0.03715483170084082;0.03655889818534077;0.03775076521634088;0.03596288974882392;0.03834677365285772
0;results/contention/counter-mixed-500/;0.03744953339522219;0.03682025845104532;0.03807880833939905;0.03619090439415298;0.0387081623962914
