;file;mean;median;len;std;conf_1_low;conf_1_high;conf_2_low;conf_2_high
0;results/strong-weak/local/messageGroups-00perc-weak/;13.342896857253859;0.000501;18018;425.93524471255466;10.169504135390099;16.51628957911762;6.995977255838312;19.6898164586694
0;results/strong-weak/local/messageGroups-25perc-weak/;11.823930104784104;0.000501;18018;375.8770290707641;9.023491673881518;14.62436853568669;6.222934852228628;17.42492535733958
0;results/strong-weak/local/messageGroups-50perc-weak/;9.530066873459875;0.000501;18018;301.53918394584997;7.283475957189798;11.776657789729953;5.036790064511287;14.02334368240846
0;results/strong-weak/local/messageGroups-75perc-weak/;7.347314910922412;0.000501;18018;234.20888751592108;5.602362389934368;9.092267431910457;3.857336099697935;10.837293722146889
0;results/strong-weak/local/messageGroups-100perc-weak/;4.64083395049395;0.000501;18018;147.27808478772775;3.5435516566306715;5.738116244357229;2.4462229742902766;6.8354449266976225
0;results/strong-weak/datacenter/messageGroups-00perc-weak/;4.42976859035409;0.000501;18018;140.35157099253414;3.3840916725154937;5.475445508192687;2.3383705478578816;6.5211666328502975
0;results/strong-weak/datacenter/messageGroups-25perc-weak/;3.759143665168166;0.000501;18018;119.18456740151782;2.8711696281623733;4.647117702173959;1.9831580513516227;5.535129278984708
0;results/strong-weak/datacenter/messageGroups-50perc-weak/;3.1673833664668667;0.000501;18018;100.30581233070451;2.420063817868104;3.9147029150656296;1.6727126757441635;4.662054057189569
0;results/strong-weak/datacenter/messageGroups-75perc-weak/;2.3067818734598737;0.000501;18018;73.03656681058426;1.7626294173675436;2.850934329552204;1.2184539567996118;3.3951097901201353
0;results/strong-weak/datacenter/messageGroups-100perc-weak/;1.6690905660450663;0.000501;18018;52.887987894199554;1.2750533081733078;2.063127823916825;0.88099939206472;2.4571817400254123
0;results/strong-weak/geodist/messageGroups-00perc-weak/;214.92597666200464;0.000501;18018;7060.1570894512;162.32490313966866;267.5270501843406;109.72160586533282;320.1303474586764
0;results/strong-weak/geodist/messageGroups-25perc-weak/;176.40433981790432;0.000501;18018;5797.909238273114;133.2075318355565;219.60114780025214;90.00889767397497;262.7997819618336
0;results/strong-weak/geodist/messageGroups-50perc-weak/;134.88739222588518;0.000501;18018;4444.042314023355;101.77744955257202;167.99733489919834;68.66610713023657;201.10867732153378
0;results/strong-weak/geodist/messageGroups-75perc-weak/;94.82376982023533;0.000501;18018;3099.2101700596386;71.73337962763546;117.91416001283521;48.64201327052163;141.005526369949
0;results/strong-weak/geodist/messageGroups-100perc-weak/;53.280017003552004;0.000501;18018;1749.3694420340476;40.246495302505316;66.3135387045987;27.212422599016914;79.34761140808708
