;file;mean;median;len;std;conf_1_low;conf_1_high;conf_2_low;conf_2_high
0;../results/default/large-local-bench-results/webshop/mixed/;0.06114901807;0.061829394999999995;4000;0.025879120467347944;0.060739722027928614;0.06155831411207138;0.06033028919364336;0.061967746946356636
0;../results/default/large-local-bench-results/webshop/mixed_trigger/;0.081656666105;0.08593911;4000;0.025079101603781677;0.08126002291003187;0.08205330929996812;0.08086324715160068;0.08245008505839932
0;../results/default/large-local-bench-results/webshop/op_mixed/;0.017452322287500002;0.01512013;4000;0.009000287911837894;0.01730997656039285;0.017594668014607153;0.01716758325943904;0.017737061315560965
0;../results/default/large-local-bench-results/webshop/op_mixed_trigger/;0.0242506384825;0.022097560000000002;4000;0.009118131254621168;0.024106428982091647;0.024394847982908353;0.023962171284938653;0.024539105680061346
0;../results/default/large-local-bench-results/trigger-chat/mixed/;0.054911766085;0.060516879999999995;4000;0.019694109775694774;0.05460029022964852;0.055223241940351483;0.05428871027489846;0.05553482189510154
0;../results/default/large-local-bench-results/trigger-chat/mixed_trigger/;0.059703245965;0.063889955;4000;0.018779810115764534;0.05940623038593761;0.060000261544062385;0.05910911554029447;0.060297376389705525
0;../results/default/large-local-bench-results/trigger-chat/op_mixed/;0.0175671295175;0.01418929;4000;0.00737724937190572;0.01745045325823128;0.017683805776768716;0.017333738004195527;0.01780052103080447
0;../results/default/large-local-bench-results/trigger-chat/op_mixed_trigger/;0.022391413239999998;0.018397789999999997;4000;0.008465931032339793;0.022257518733486227;0.02252530774651377;0.022123579477636796;0.0226592470023632
0;../results/default/large-local-bench-results/trigger-document-share/mixed/;0.041680199817500006;0.005923275;4000;0.056664740353756606;0.04078400807941301;0.042576391555587005;0.03988751682205561;0.043472882812944404
0;../results/default/large-local-bench-results/trigger-document-share/mixed_trigger/;0.046531350230000004;0.01093445;4000;0.059089413840065406;0.04559681061751311;0.0474658898424869;0.04466195866938308;0.04840074179061693
0;../results/default/large-local-bench-results/trigger-document-share/op_mixed/;0.01245740117;0.0048927;4000;0.010984260811038425;0.0122836775505783;0.0126311247894217;0.012109895870398475;0.012804906469601526
0;../results/default/large-local-bench-results/trigger-document-share/op_mixed_trigger/;0.017879436785;0.009246165;4000;0.013844080137593338;0.017660483161224982;0.01809839040877502;0.017441456360219182;0.01831741720978082
