;file;mean;median;len;std;conf_1_low;conf_1_high;conf_2_low;conf_2_high
0;../results/default/large-local-bench-results/counter/mixed/;45.23695399039484;43.97948452497475;40;4.357923240409535;44.53005031696024;45.943857663829434;43.79512802223747;46.678779958552205
0;../results/default/large-local-bench-results/counter/strong/;21.31676562444927;21.338478008435096;40;0.21172616456664756;21.28242128306516;21.351109965833384;21.24671567970039;21.386815569198152
0;../results/default/large-local-bench-results/counter/weak/;417.05847864681965;417.8917586907734;40;49.43926020377419;409.038880154155;425.0780771394843;400.70141926878614;433.4155380248531
0;../results/default/large-local-bench-results/message-groups/mixed/;134.95927006403426;132.98009595467937;40;27.982377661411626;130.42021683407717;139.49832329399135;125.70125505612914;144.21728507193936
0;../results/default/large-local-bench-results/message-groups/strong/;8.68047717964231;9.131031726762266;40;1.4406883103041943;8.446781494187189;8.91417286509743;8.20382311686397;9.157131242420649
0;../results/default/large-local-bench-results/message-groups/weak/;536.3037882522062;536.4754112739606;40;24.806411311001227;532.2799121274794;540.3276643769331;528.0965468594842;544.5110296449283
0;../results/default/large-local-bench-results/quoddy/mixed/;56.0284540983569;53.3234731028209;40;9.904098337680757;54.421899069566166;57.63500912714764;52.75166710907749;59.30524108763632
0;../results/default/large-local-bench-results/quoddy/weak/;329.8566244597279;328.7797085680098;40;10.085307780392272;328.2206752416302;331.49257367782565;326.51988403259213;333.1933648868637
0;../results/default/large-local-bench-results/rubis/mixed/;15.963815511877835;15.934524798330267;20;1.471907004435326;15.617005954029128;16.31062506972654;15.24101555176288;16.686615471992788
0;../results/default/large-local-bench-results/rubis/strong/;3.5916141504107437;3.882665814679485;20;0.7448765781270597;3.416106923436708;3.7671213773847794;3.225832372527738;3.957395928293749
0;../results/default/large-local-bench-results/rubis/weak/;208.8756522516115;205.87546993022693;20;9.143148989044615;206.72135075791633;211.0299537453067;204.3857845461841;213.36551995703888
0;../results/default/large-local-bench-results/twitter-clone/mixed/;78.72424764656894;75.11711788607057;40;11.65356271370576;76.83391001635754;80.61458527678035;74.86864753265036;82.57984776048752
0;../results/default/large-local-bench-results/twitter-clone/strong/;9.72319512173676;9.670099198344431;40;0.446392066783617;9.650785358096282;9.795604885377237;9.575505582852735;9.870884660620785
0;../results/default/large-local-bench-results/twitter-clone/weak/;486.84072418084844;490.95362762013565;40;18.86402569251559;483.7807691696742;489.90067919202266;480.59953070243813;493.08191765925875
