iteration,ns
1,25389840896
2,23700105388
3,20119833476
4,20387299669
5,19369080588
6,24988406338
7,22272575539
8,20096007016
9,18059156126
10,20609384591
11,25709709381
12,18235783222
13,25438112898
14,24807319267
15,24341830392
