iteration,ns
1,429410
2,423249
3,397176
4,330346
5,371230
6,343844
7,331187
8,365883
9,344438
10,366053
11,339994
12,375742
13,373986
14,355769
15,335685
16,367102
17,386387
18,355330
19,356898
20,336074
21,364630
22,335700
23,345411
24,388374
25,379064
26,362860
27,371933
28,366245
29,336380
30,1227038
31,413625
32,371134
33,312674
34,345403
35,5326603
36,480348
37,354840
38,314434
39,315677
40,338765
41,356181
42,356936
43,328631
44,313412
45,364606
46,324077
47,336381
48,342687
49,327448
50,326613
51,356174
52,325492
53,339865
54,331618
55,365843
56,349499
57,370365
58,318259
59,324966
60,347597
61,348555
62,334157
63,346180
64,332179
65,370645
66,331598
67,330743
68,310815
69,820086
70,384670
71,379221
72,346678
73,344292
74,330338
75,328655
76,320510
77,315248
78,314253
79,393424
80,373235
81,345321
82,369387
83,347328
84,369828
85,346266
86,369903
87,352267
88,356359
89,384607
90,344659
91,778881
92,386094
93,334946
94,366035
95,352654
96,324511
97,5054126
98,1272814
99,419017
100,342926
101,355979
102,369177
103,360037
104,370096
105,329126
106,366890
107,407594
108,392254
109,341920
110,370017
111,378656
112,365537
113,341522
114,342588
115,348342
116,368173
117,334172
118,374573
119,362897
120,318749
121,367045
122,346849
123,330429
124,369253
125,897137
126,398287
127,373788
128,345585
129,360216
130,404205
131,365501
132,374036
133,1652487
134,445788
135,388356
136,342223
137,320568
138,363713
139,325312
140,318839
141,373173
142,366689
143,323642
144,338279
145,324737
146,325241
147,320859
148,338698
149,371761
150,350526
151,328094
152,364559
153,358862
154,376155
155,1617134
156,380864
157,390119
158,388736
159,414605
160,378117
161,350944
162,369832
163,399824
164,394726
165,355782
166,387373
167,348995
168,389957
169,457440
170,340700
171,351082
172,337022
173,430363
174,329158
175,363535
176,399581
177,361682
178,332124
179,381805
180,345082
181,347973
182,354591
183,370767
184,372851
185,350293
186,364136
187,410347
188,403266
189,388184
190,348919
191,334631
192,383875
193,376458
194,376908
195,354322
196,405832
197,342906
198,374977
199,313764
200,419234
201,353480
202,374404
203,344602
204,428500
205,339185
206,332230
207,325551
208,437461
209,383129
210,390903
211,398193
212,361904
213,349592
214,346331
215,404554
216,335830
217,423851
218,384865
219,332348
220,374558
221,344744
222,374891
223,2917579
224,397881
225,889839
226,399941
227,356929
228,355787
229,371923
230,329380
231,345993
232,352413
233,318818
234,331860
235,358348
236,357762
237,324940
238,362140
239,353323
240,339981
241,367219
242,347958
243,346374
244,362350
245,336728
246,350854
247,378626
248,361745
249,326615
250,327610
251,365289
252,344293
253,360002
254,321168
255,314329
256,367161
257,363581
258,348896
259,325099
260,423543
261,365713
262,1355232
263,447454
264,369617
265,328871
266,323936
267,332146
268,312590
269,320194
270,371753
271,348633
272,373209
273,1051503
274,388562
275,368150
276,339908
277,314106
278,347464
279,325267
280,331917
281,351075
282,334835
283,307666
284,368266
285,364992
286,2775308
287,449769
288,396813
289,325581
290,312026
291,313387
292,313627
293,315851
294,353017
295,347743
296,383253
297,323082
298,314230
299,320061
300,355852
301,312087
302,311318
303,331113
304,392842
305,324947
306,342714
307,9179433
308,421738
309,340230
310,348704
311,354059
312,348011
313,325841
314,382319
315,3940339
316,371399
317,360313
318,355624
319,5235205
320,454170
321,399817
322,361515
323,366492
324,343295
325,355497
326,332299
327,350468
328,373152
329,343420
330,356184
331,390937
332,330502
333,378244
334,384662
335,356877
336,2295779
337,341968
338,304476
339,311298
340,307616
341,301397
342,313712
343,296188
344,300412
345,324314
346,318664
347,315192
348,320461
349,317078
350,304017
351,344193
352,340880
353,346536
354,329475
355,343463
356,319514
357,317532
358,314453
359,354546
360,344081
361,343064
362,333510
363,1750012
364,391364
365,383956
366,332098
367,313362
368,298385
369,307939
370,306961
371,368459
372,362373
373,354316
374,355378
375,316115
376,304709
377,318407
378,292264
379,1026452
380,412223
381,371206
382,351129
383,372997
384,348843
385,379416
386,324389
387,322823
388,340388
389,409255
390,342608
391,349082
392,386789
393,327398
394,349944
395,327164
396,326573
397,307003
398,346254
399,318143
400,382714
401,368954
402,382133
403,349398
404,2925164
405,354314
406,407900
407,336555
408,334084
409,363183
410,346419
411,347478
412,338412
413,354822
414,370754
415,817187
416,356734
417,345631
418,309298
419,315477
420,374267
421,326922
422,331886
423,305543
424,321298
425,323346
426,315271
427,352387
428,319229
429,365800
430,1481997
431,340545
432,353126
433,351477
434,338396
435,345689
436,353794
437,324662
438,314480
439,311543
440,353025
441,357196
442,351837
443,340302
444,315107
445,348031
446,342026
447,320979
448,1746739
449,379058
450,315058
451,318570
452,314195
453,292470
454,305959
455,315044
456,304441
457,292117
458,330275
459,295738
460,323603
461,283494
462,329956
463,340752
464,397205
465,320688
466,341412
467,349399
468,327266
469,350217
470,319972
471,337837
472,362967
473,310632
474,326671
475,300422
476,291314
477,301178
478,352668
479,359115
480,311995
481,311010
482,334570
483,319542
484,339969
485,357035
486,350631
487,381092
488,345577
489,354257
490,353792
491,378640
492,376111
493,334999
494,304466
495,344503
496,354476
497,356927
498,308774
499,345366
500,352034
501,333129
502,311774
503,356039
504,313958
505,304788
506,360423
507,308149
508,302400
509,364103
510,316197
511,311782
512,364559
513,314691
514,346569
515,309443
516,326115
517,354672
518,354745
519,339484
520,334288
521,320498
522,351000
523,326193
524,1353059
525,375778
526,337542
527,345378
528,320821
529,311314
530,348121
531,346773
532,323308
533,314456
534,386559
535,324775
536,975167
537,339476
538,320154
539,348242
540,335981
541,339551
542,330081
543,340554
544,378298
545,363153
546,384355
547,356239
548,727588
549,378232
550,355832
551,349258
552,318046
553,350490
554,2249719
555,386992
556,370374
557,341141
558,315143
559,313128
560,363659
561,324441
562,345332
563,351207
564,354783
565,371320
566,324318
567,312226
568,351535
569,333578
570,311021
571,314182
572,297952
573,275158
574,302219
575,336752
576,332005
577,313875
578,293969
579,347012
580,327129
581,314820
582,291426
583,347216
584,320904
585,337234
586,346830
587,339390
588,365252
589,327686
590,342153
591,298331
592,363916
593,308611
594,330997
595,354054
596,327279
597,302221
598,339734
599,7295406
600,381087
601,377296
602,372976
603,350182
604,371893
605,308223
606,298655
607,314042
608,300738
609,359060
610,310573
611,309041
612,358929
613,338299
614,380114
615,355347
616,349760
617,343501
618,351390
619,352758
620,346179
621,334400
622,350044
623,329683
624,355850
625,354575
626,358952
627,316196
628,345590
629,360779
630,349418
631,313383
632,316141
633,312435
634,302941
635,291627
636,298551
637,287513
638,294456
639,360215
640,362633
641,333539
642,352350
643,368291
644,297893
645,345238
646,336961
647,299865
648,323436
649,313991
650,364473
651,328159
652,1201718
653,368152
654,378174
655,340068
656,350818
657,334639
658,315335
659,356144
660,312534
661,301711
662,357461
663,311760
664,360627
665,333449
666,323909
667,338936
668,358189
669,315020
670,342154
671,315239
672,376842
673,339252
674,292896
675,300688
676,327909
677,364666
678,331552
679,313898
680,292014
681,360786
682,327987
683,339468
684,315014
685,336968
686,309214
687,344182
688,301213
689,348554
690,314958
691,317763
692,356829
693,322073
694,300280
695,322530
696,293019
697,312227
698,287817
699,288391
700,339277
701,318571
702,343820
703,324155
704,295714
705,338660
706,3081086
707,390414
708,365112
709,344376
710,342988
711,298591
712,388721
713,335658
714,381833
715,356265
716,322343
717,333401
718,350368
719,352676
720,322122
721,353007
722,320054
723,318109
724,316194
725,360656
726,367817
727,355077
728,339264
729,310750
730,326514
731,344351
732,346708
733,319918
734,351139
735,347931
736,355359
737,353583
738,312890
739,295757
740,308250
741,343046
742,324482
743,359863
744,353365
745,354385
746,390809
747,313552
748,350122
749,355293
750,356159
751,367422
752,329160
753,304111
754,299292
755,348761
756,378671
757,326075
758,334627
759,314290
760,309080
761,304840
762,375512
763,358398
764,327994
765,8284850
766,437932
767,385779
768,326337
769,358983
770,361688
771,335816
772,340541
773,365776
774,322891
775,335806
776,329310
777,325000
778,329805
779,346355
780,325566
781,357536
782,311509
783,296778
784,301965
785,311456
786,297634
787,308277
788,320996
789,319149
790,3873204
791,392121
792,5060555
793,413611
794,372334
795,337680
796,359256
797,3442807
798,379082
799,313210
800,311713
801,350836
802,342357
803,313516
804,334276
805,9338379
806,371467
807,343828
808,295533
809,312084
810,298551
811,303899
812,331772
813,319411
814,311284
815,345926
816,330107
817,308116
818,298384
819,355090
820,321145
821,356700
822,312432
823,309996
824,309729
825,348475
826,349058
827,349057
828,1386417
829,365647
830,350471
831,293068
832,292397
833,340358
834,307495
835,310101
836,288632
837,284129
838,287629
839,281748
840,297191
841,297956
842,346881
843,327291
844,7051846
845,407673
846,344942
847,322502
848,345582
849,302753
850,336908
851,312852
852,311634
853,295113
854,370029
855,336410
856,360399
857,313564
858,334927
859,301662
860,415104
861,316647
862,330109
863,329888
864,335352
865,330810
866,290955
867,338958
868,306675
869,324551
870,328527
871,329072
872,328693
873,334684
874,299935
875,336841
876,329771
877,331564
878,330500
879,308459
880,308279
881,294047
882,285019
883,339153
884,312043
885,324994
886,363697
887,305875
888,327938
889,305542
890,287932
891,326218
892,335378
893,327900
894,330602
895,316375
896,295558
897,366027
898,300354
899,302098
900,298653
901,285653
902,287076
903,330719
904,304973
905,295044
906,290671
907,299495
908,335571
909,322354
910,357869
911,302027
912,329468
913,366951
914,329909
915,331726
916,330126
917,294647
918,284760
919,311631
920,307808
921,272365
922,286164
923,356067
924,343937
925,339416
926,286386
927,332009
928,327278
929,287264
930,321573
931,306506
932,371282
933,344291
934,324225
935,316996
936,311344
937,326437
938,324213
939,291803
940,292037
941,300759
942,293533
943,328052
944,327914
945,294952
946,321306
947,325109
948,324478
949,284030
950,298306
951,288986
952,5359932
953,403830
954,326309
955,378703
956,382305
957,358223
958,349694
959,323027
960,316805
961,324066
962,306767
963,315536
964,328057
965,322072
966,291961
967,355593
968,331518
969,312908
970,282140
971,316771
972,352763
973,329880
974,372943
975,276037
976,331286
977,305824
978,328843
979,313353
980,420247
981,348917
982,295508
983,342094
984,345848
985,325707
986,341870
987,355539
988,344090
989,344006
990,328351
991,303152
992,330000
993,303187
994,301946
995,1224236
996,355841
997,374388
998,329134
999,351593
1000,301455
