iteration,ns
1,385485
2,346892
3,372016
4,349541
5,334728
6,368158
7,362952
8,358372
9,369998
10,365274
11,346178
12,341647
13,388256
14,360456
15,392592
16,359672
17,363887
18,369849
19,360813
20,340623
21,371533
22,365506
23,332212
24,4161505
25,490865
26,323357
27,332439
28,295436
29,1135847
30,349026
31,297239
32,266864
33,314875
34,317555
35,296926
36,3984296
37,342893
38,345652
39,327542
40,321038
41,330127
42,322714
43,298748
44,316535
45,299634
46,278782
47,321834
48,317513
49,377597
50,279492
51,318892
52,323358
53,316880
54,314672
55,298711
56,302604
57,315163
58,292429
59,309067
60,332362
61,299682
62,317202
63,322498
64,325292
65,976728
66,343511
67,373473
68,301622
69,319136
70,321022
71,300928
72,289668
73,291558
74,278137
75,316357
76,340666
77,312449
78,315402
79,327912
80,359436
81,345036
82,298919
83,308782
84,313319
85,349139
86,344540
87,331400
88,365378
89,1306740
90,355186
91,367808
92,318282
93,282858
94,300141
95,917331
96,389319
97,469119
98,287672
99,345532
100,322403
101,333906
102,332914
103,370342
104,350911
105,263653
106,331069
107,325848
108,304991
109,326720
110,346160
111,355574
112,319820
113,324407
114,338129
115,317821
116,331688
117,324928
118,336289
119,340673
120,321070
121,323417
122,319297
123,337999
124,319687
125,296787
126,306061
127,322197
128,328284
129,321581
130,307401
131,312397
132,288979
133,318980
134,294160
135,2134616
136,431505
137,338119
138,5645734
139,351556
140,299392
141,344275
142,297147
143,327156
144,323199
145,319624
146,292380
147,327123
148,321435
149,314331
150,303719
151,324525
152,309471
153,326309
154,295788
155,323247
156,315184
157,302881
158,324754
159,296701
160,327482
161,330352
162,292749
163,288462
164,314519
165,317075
166,322901
167,7165851
168,371992
169,339607
170,295623
171,300957
172,292911
173,292870
174,321112
175,3419314
176,344108
177,311664
178,307148
179,335892
180,280667
181,307641
182,336456
183,339880
184,316064
185,276467
186,295255
187,293705
188,304290
189,312412
190,289514
191,283242
192,323339
193,491199
194,277869
195,333699
196,302558
197,334439
198,319616
199,329337
200,312964
201,316359
202,301552
203,316042
204,289479
205,378283
206,324318
207,326262
208,294090
209,289766
210,326917
211,291206
212,321791
213,308789
214,339010
215,284624
216,357599
217,313967
218,295311
219,324709
220,1301130
221,367361
222,332141
223,291182
224,330607
225,321646
226,325229
227,292309
228,335242
229,329176
230,317375
231,310111
232,295459
233,318269
234,312752
235,323494
236,287099
237,336681
238,303133
239,294815
240,323118
241,301721
242,305189
243,295005
244,337971
245,324714
246,316221
247,283401
248,331582
249,340698
250,358418
251,325027
252,343175
253,326526
254,287005
255,290408
256,316024
257,311296
258,325034
259,331664
260,286984
261,318390
262,328915
263,325236
264,322549
265,297415
266,292845
267,278663
268,319662
269,322179
270,319139
271,1597592
272,306541
273,333318
274,336429
275,341230
276,318920
277,314664
278,339371
279,376537
280,296217
281,297323
282,292192
283,290315
