iteration,ns
1,34050210
2,30961373
3,41807269
4,16718902
5,440378
6,20653679
7,25177115
8,42178580
9,9819962
10,24986276
11,30245160
12,29306115
13,26723925
14,5812486
15,26007018
16,285985
17,8920953
18,17534514
19,20127205
20,22134791
21,13815139
22,23807080
23,8751508
24,13083567
25,31429787
26,13969681
27,20999046
28,36757120
29,25307285
30,16292898
31,28249495
32,39876525
33,1343801
34,9485549
35,23279941
36,21674612
37,135230897
38,8856468
39,21262253
40,15321733
41,12565858
42,13281155
43,15518405
44,21824109
45,23246088
46,2779391
47,34441700
48,44441145
49,22114824
50,35357105
51,27848750
52,23507760
53,21475020
54,22816772
55,30464179
56,36411778
57,28812182
58,32266153
59,20456207
60,28439702
61,12314302
62,24225854
63,13735272
64,24725330
65,23233042
66,360846
67,19727177
68,37924007
69,20754692
70,22765485
71,13177840
72,16927682
73,322787
74,20077628
75,18751225
76,30798838
77,28371292
78,397586
79,21245344
80,14586324
81,316206
82,29597606
83,21246593
84,20841133
85,28873191
86,23180995
87,20303539
88,21220588
89,23281129
90,20825480
91,29245926
92,23125261
93,26820038
94,23169187
95,19188657
96,25995325
97,22138431
98,20139346
99,20721872
100,12318951
101,22864327
102,19876865
103,19704352
104,32999171
105,19131267
106,56910109
107,20117917
108,11977132
109,19711251
110,28170766
111,2487028
112,26725172
113,301263
114,29801023
115,15192553
116,22686698
117,11206081
118,20838287
119,25538631
120,38078141
121,278887
122,29933406
123,35052631
124,24909088
125,20029824
126,12396200
127,11418198
128,13401737
129,20268809
130,8783546
131,28196228
132,19577156
133,275354
134,13869404
135,328065
136,20813787
137,13026625
138,345920
139,20337157
140,20135345
141,15884544
142,30576692
143,15152543
144,328649
145,21388804
146,8732096
147,31152466
148,13967152
149,309903
150,28792485
151,23494831
152,19667867
153,21133347
154,29614564
155,22727843
156,30062608
157,15142356
158,24618158
159,20155641
160,27264336
161,22195721
162,22927813
163,26595797
164,28577557
165,20053003
166,318201
167,291167
168,10444029
169,20984555
170,54657193
171,27567675
172,14417990
173,19903336
174,12448638
175,19964659
176,23231368
177,7647140
178,20004199
179,10649400
180,20050394
181,35067305
182,19049148
183,22450310
184,24162431
185,34157322
186,9040697
187,20094084
188,22891874
189,25069233
190,30062515
191,28546189
192,23037959
193,19591142
194,382054
195,20896953
196,12311199
197,58329753
198,21247347
199,31089191
200,21991593
