iteration,ns
1,1499869
2,34593896
3,28127239
4,27028154
5,899779
6,26239655
7,21939651
8,365623
9,32887201
10,7476649
11,13566385
12,25195212
13,27678318
14,30019419
15,22489806
16,20538212
17,13974948
18,31392530
19,20427475
20,27882106
21,43235918
22,3080842
23,35349256
24,316884
25,25116942
26,32115056
27,37517860
28,13719308
29,415774
30,25608648
31,159704611
32,29997856
33,36139719
34,14828754
35,14606604
36,253398
37,26877901
38,23296896
39,141597805
40,2243821
41,10798421
42,328256
43,33573958
44,15070241
45,21938452
46,23062415
47,37107818
48,20552472
49,2515167
50,25218419
51,14526954
52,10102296
53,21631950
54,34103993
55,23097058
56,37158806
57,27855084
58,29642845
59,26698016
60,26826378
61,19677960
62,67309707
63,20706383
64,12696121
65,10156059
66,21519612
67,20641206
68,20731617
69,21551138
70,19822949
71,33100808
72,21568610
73,10232542
74,11036725
75,19670360
76,13182594
77,30562227
78,25360017
79,33449633
80,11648638
81,39078436
82,13672320
83,29189288
84,27626065
85,13255930
86,25323807
87,24926474
88,20938650
89,324188
90,885952
91,336795
92,30692906
93,336125
94,333788
95,32658531
96,14582784
97,30610977
98,21170695
99,343075
100,51186843
101,20659416
102,22879764
103,289061
104,29191157
105,25279669
106,20892953
107,20570631
108,10771733
109,337624
110,21621980
111,21327450
112,25121893
113,13616450
114,16038202
115,22774375
116,21128774
117,32663817
118,19723867
119,23275714
120,29515662
121,9895983
122,28076130
123,26116758
124,32233848
125,23355032
126,38459341
127,26637907
128,19744027
129,26705404
130,32482677
131,19532976
132,28638330
133,22209798
134,19394301
135,331449
136,20819092
137,19597730
138,414646
139,27463214
140,20768374
141,23360642
142,22298617
143,291432
144,21457920
145,401513
146,11784739
147,19670915
148,13375922
149,9428081
150,22686933
151,21602775
152,330200
153,20576806
154,24495308
155,29479542
156,24500608
157,22359530
158,21290880
159,19603207
160,21387755
161,28277369
162,21743879
163,15336903
164,11442810
165,21194149
166,325710
167,13873070
168,38857462
169,13140245
170,22167399
