iteration,ns
1,1279776
2,335830
3,787525
4,705024
5,349130
6,313334
7,392096
8,363544
9,15630787
10,366232
11,346317
12,13452434
13,14503591
14,7410767
15,387650
16,39898746
17,2661890
18,1153120
19,456145
20,13673346
21,20564517
22,383932
23,352888
24,350132
25,395784
26,344394
27,377762
28,345261
29,361621
30,353970
31,383094
32,358742
33,22415581
34,380128
35,15500214
36,24387326
37,444553
38,357151
39,17550888
40,368196
41,14412002
42,11534021
43,14924784
44,1028215
45,387876
46,17416666
47,461458
48,17583508
49,449843
50,403659
51,14535419
52,11765938
53,429042
54,588085
55,362365
56,368356
57,16550906
58,13543321
59,16916344
60,320663
61,17436773
62,22029487
63,13591081
64,966629
65,15808347
66,411473
67,352883
68,12307923
69,303872
70,437687
71,13480688
72,14531424
73,19740124
74,13244181
75,382998
76,14422614
77,358082
78,297200
79,327864
80,335782
81,20252171
82,581986
83,14586486
84,16511404
85,382886
86,1316166
87,367864
88,368205
89,347910
90,347299
91,34462087
92,460277
93,1098615
94,569016
95,391003
96,4245290
97,429427
98,378961
99,381316
100,362091
101,16645464
102,422941
103,10632340
104,678380
105,15676538
106,14748740
107,430738
108,376601
109,1155235
110,19656897
111,714373
112,13756224
113,402375
114,13648174
115,392418
116,14752858
117,371512
118,403397
119,14135595
120,16448609
121,421218
122,12600933
123,13807711
124,342410
125,367022
126,289786
127,10553814
128,4245834
129,15606366
130,385522
131,350723
132,409100
133,413728
134,15857702
135,13773256
136,374202
137,356286
138,3136579
139,1280780
140,14015649
141,9808697
142,304526
143,361284
144,381340
145,1252181
146,674976
147,344294
148,18824647
149,374489
150,7071584
151,420913
152,352549
153,354038
154,370109
155,17711118
156,488777
157,494546
158,2840350
159,18591370
160,381478
161,329686
162,359500
163,361922
164,11994543
165,18931277
166,15772337
167,2712588
168,441395
169,336246
170,366672
171,13142517
172,29466724
173,19649854
174,612244
175,12032522
176,14776234
177,754349
178,14269791
179,416783
180,10688312
181,18911961
182,14785534
183,323792
184,13092101
185,394203
186,277364
187,357916
188,374116
189,14011465
190,12711835
191,14952615
192,352856
193,343244
194,301819
195,15273930
196,17943878
197,355687
198,12309802
199,16244429
200,395917
201,14841296
202,349062
203,348660
204,400727
205,384044
206,392803
207,378497
208,13067914
209,431730
210,12053032
211,13157129
212,13867828
213,1353269
214,11930924
215,1147105
216,11753935
217,358641
218,11695719
219,6278601
220,414685
221,510203
222,11896897
223,374429
224,370029
225,16073093
226,583753
227,6233651
228,16024582
229,298795
230,273893
231,13013407
232,657359
233,15865892
234,338625
235,376950
236,367484
237,11702418
238,290024
239,2298209
240,538182
241,371236
242,574234
243,1492486
244,13044138
245,330584
246,12493103
247,11903205
248,355185
249,14782778
250,363397
251,331209
252,371727
253,360937
254,347869
255,286650
256,2605323
257,391498
258,11180172
259,306045
260,357630
261,341431
262,14006570
263,377581
264,321631
265,324917
266,378076
267,273785
268,291101
269,314552
270,11303709
271,360210
272,11018348
273,358160
274,11907165
275,348555
276,12785336
277,376248
278,19360751
279,12687606
280,13435947
281,380401
282,13134079
283,367382
284,345253
285,328889
286,4165567
287,582305
288,346976
289,339717
290,13800435
291,352128
292,340481
293,10253335
294,21519292
295,358367
296,22981910
297,377676
298,24157832
299,37742674
300,12714949
301,10047025
302,15342352
303,358508
304,348328
305,312256
306,34532890
307,352874
308,370590
309,341153
310,17056379
311,3311704
312,394331
313,14772637
314,352463
315,11301148
316,15551541
317,13407622
318,13209820
319,616117
320,350693
