iteration,ns
1,622185
2,16761158
3,18840524
4,243438
5,296810
6,237129
7,331422
8,298281
9,275745
10,18009870
11,292301
12,283557
13,13195799
14,296723
15,14737597
16,294094
17,19511319
18,301436
19,273529
20,272341
21,15365498
22,4055538
23,361027
24,293192
25,330077
26,319230
27,477258
28,275936
29,335745
30,14279255
31,294631
32,292372
33,270627
34,328292
35,17941386
36,347829
37,13570835
38,304552
39,280199
40,254545
41,340123
42,19721291
43,315949
44,19679259
45,317497
46,18454828
47,520203
48,346656
49,306476
50,301945
51,11430323
52,13512986
53,319476
54,17504660
55,421750
56,9993242
57,304200
58,12533115
59,302127
60,15728523
61,12737161
62,11395473
63,298129
64,276609
65,9603904
66,307427
67,307742
68,267997
69,288798
70,13428809
71,297477
72,285283
73,294560
74,9765983
75,32026391
76,5015598
77,14573303
78,13633359
79,13378608
80,362424
81,12970959
82,355455
83,15656316
84,15742024
85,305244
86,3630653
87,301645
88,16558355
89,13749884
90,313855
91,269954
92,13488491
93,320184
94,292607
95,306960
96,322574
97,278984
98,12574488
99,18533591
100,320808
101,10591536
102,303154
103,288176
104,14552119
105,15807152
106,269879
107,13355963
108,5192959
109,434117
110,1340923
111,347022
112,296301
113,248448
114,296931
115,272028
116,312072
117,12375355
118,371563
119,276916
120,12814739
121,311608
122,10438662
123,14515883
124,14044453
125,15940714
126,12554260
127,11300887
128,346860
129,19572334
130,270123
131,11469878
132,15901000
133,15468661
134,317188
135,11393301
136,288820
137,9395430
138,12759316
139,302682
140,12516562
141,266237
142,10616219
143,285460
144,12340929
145,12206445
146,281986
147,280649
148,14685835
149,265839
150,305663
151,355484
152,330524
153,486044
154,274261
155,250129
156,10659249
157,320400
158,299267
159,285784
160,13353230
161,260539
162,292812
163,277409
164,17013401
165,282522
166,293644
167,280796
168,316568
169,279833
170,19943722
171,450906
172,308885
173,318582
174,303792
175,14824754
176,298720
177,12103727
178,12555831
179,15717628
180,614211
181,11639578
182,5040256
183,260675
184,13516760
185,329173
186,11431143
187,290361
188,293781
189,267145
190,276906
191,13643076
192,9527965
193,250147
194,260569
195,11331980
196,10447457
197,295446
198,12201509
199,13018756
200,258620
201,314910
202,16733705
203,11416865
204,405440
205,12577213
206,320337
207,14510445
208,13396091
209,304070
210,10519581
211,15623378
212,385531
213,278962
214,37435271
215,303983
216,283409
217,13406634
218,335845
219,276389
220,12601311
221,14420587
222,288367
223,11714560
224,296046
225,13689908
226,336356
227,13475308
228,11454534
229,294011
230,291071
231,11834563
232,294638
233,273598
234,11170510
235,9659745
236,291854
237,11842118
238,14883656
239,452694
240,17748586
241,312272
242,295268
243,12664135
244,324105
245,11107348
246,15500720
247,8553814
248,292510
249,17366044
250,358851
251,10055065
252,14449662
253,292144
254,278824
255,274154
256,300903
257,325788
258,404517
259,8806315
260,323507
261,9434327
262,291883
263,275428
264,12381732
265,14601030
266,14297126
267,12022193
268,305266
269,10642857
270,6565993
271,416503
272,249370
273,283634
274,5547921
275,333624
276,284953
277,10701702
278,10118141
279,304686
280,8538455
281,295247
282,316532
283,11721742
284,14791133
285,321942
286,12564680
287,236923
288,284954
289,333838
290,15383415
291,345587
292,13605079
293,295383
294,3388576
295,318299
296,282808
297,301368
298,12062352
299,273251
300,300538
301,315110
302,294968
303,268688
304,306105
305,286078
306,347904
307,291994
308,1030958
309,13964283
310,1957788
311,6600196
312,11518119
313,323762
314,294999
315,18933618
316,14442335
317,11775814
318,13165555
319,341231
320,309560
321,280643
322,19584000
323,357311
324,5346682
325,344265
326,15086216
327,330877
328,285495
329,291222
330,13832601
331,303125
332,275184
333,300294
334,18204287
335,11491058
336,285593
337,17770855
338,11592544
339,319834
340,15023433
341,13655939
342,305633
343,297924
344,291743
345,17832766
346,423077
347,320593
348,284078
349,11422578
350,328910
351,13715876
352,11658920
353,13689940
354,289664
355,271001
356,299728
357,13904631
358,303262
359,308478
360,290538
361,436461
362,311233
363,11795635
364,339636
365,273802
366,275447
367,8662539
368,288476
369,285094
370,13911135
371,284154
372,12547297
373,350244
374,298752
375,11297899
376,17093725
377,311288
378,10075269
379,14595382
380,305541
381,15698831
382,15591867
383,10550119
384,409855
385,315945
386,341714
387,13259358
388,330982
389,269135
390,16724771
391,282912
392,12682953
393,12861876
394,287086
395,283520
396,303503
397,12683079
398,283228
399,11643449
400,303151
401,320810
402,16863981
403,297599
404,12499259
405,288850
406,281373
407,14317716
408,280404
409,13463967
410,13622018
411,13595462
412,8173650
413,17395349
414,357409
415,315280
416,268885
417,255903
418,12838360
419,307087
420,14465790
421,12141561
422,421961
423,11080481
424,9546641
425,12584101
426,12093011
427,12673550
428,12562077
429,297311
430,336106
431,284880
432,282968
433,289051
434,280138
435,12743105
436,18179492
437,13115749
438,289731
439,14134664
440,301393
441,355702
442,275184
443,292061
444,274807
445,12673000
446,1438170
447,257542
448,328046
449,14019607
450,326054
451,307475
452,11716777
453,285633
454,267927
455,13532641
456,10344726
457,302341
458,302583
459,11342799
460,483000
461,13102418
462,289268
463,276396
464,15474975
465,11556565
466,305530
467,272084
468,2409554
469,283888
470,276925
471,17187678
472,11389227
473,4950944
474,251694
475,270944
476,10497015
477,286756
478,262281
479,11346582
480,283271
481,326825
482,286990
483,263258
484,10661547
485,10842177
486,13642847
487,307994
488,14465985
489,289827
490,286730
491,289549
492,280426
493,240587
494,269724
495,270215
496,313267
497,9008030
498,295932
499,296305
500,4250304
501,301830
502,10661628
503,11406494
504,347368
505,288826
506,285221
507,31276992
508,306447
509,20060083
510,15312416
511,365163
512,282678
513,271732
514,369986
515,258258
516,249615
517,255312
518,255539
519,259831
520,14589924
