iteration,ns
1,841888
2,341490
3,286520
4,13088486
5,10139984
6,15067726
7,342446
8,13668749
9,317092
10,362680
11,21305202
12,321668
13,11258225
14,332293
15,299208
16,284445
17,264324
18,313320
19,13961777
20,299392
21,15820301
22,16992122
23,13599447
24,326379
25,17310904
26,11626325
27,296546
28,283356
29,14021961
30,316938
31,293273
32,342761
33,287894
34,14464554
35,555873
36,257561
37,283331
38,259703
39,658615
40,15083261
41,17326031
42,11965179
43,11157810
44,19930997
45,313813
46,1490931
47,331929
48,287007
49,14283604
50,278950
51,241856
52,14258925
53,429526
54,246402
55,270327
56,11560353
57,18270552
58,17051520
59,15402729
60,26312361
61,419788
62,1102280
63,329458
64,282561
65,14220800
66,688259
67,338169
68,15631596
69,305241
70,295965
71,8580959
72,371355
73,294874
74,19469880
75,304119
76,13569577
77,245165
78,302321
79,336716
80,9274865
81,293283
82,12846186
83,251313
84,500473
85,14603603
86,330533
87,278609
88,274460
89,248996
90,288579
91,271838
92,295020
93,10909716
94,310580
95,11626157
96,14345964
97,281309
98,11306477
99,4304545
100,327263
101,10271147
102,16470532
103,242438
104,273127
105,11601401
106,240637
107,299255
108,599414
109,11075095
110,265740
111,746505
112,14258261
113,340873
114,251931
115,8301095
116,405309
117,608831
118,289687
119,10975374
120,270919
121,11349019
122,282401
123,14353794
124,289791
125,13152527
126,268575
127,39698116
128,18200390
129,298834
130,282935
131,10327357
132,14061037
133,284247
134,12281492
135,291402
136,335626
137,284189
138,14802926
139,15338701
140,356113
141,978151
142,301276
143,276122
144,12344147
145,15149056
146,12159430
147,297168
148,216032
149,11290950
150,270206
151,323061
152,275600
153,5067607
154,15714547
155,10924778
156,300955
157,78316284
158,838556
159,375739
160,308582
161,314214
162,287949
163,326750
164,336987
165,769316
166,11679230
167,347200
168,337980
169,264933
170,301604
171,345068
172,292985
173,15958818
174,14387352
175,13385558
176,347483
177,328837
178,730754
179,238962
180,263136
181,211381
182,284847
183,12292018
184,16306601
185,335669
186,13657916
187,12308687
188,4719795
189,302493
190,11636535
191,357140
192,13598830
193,337678
194,336349
195,15858103
196,14173546
197,618463
198,270592
199,291745
200,219484
201,12360746
202,362600
203,330221
204,15101564
205,413589
206,337936
207,291655
208,14650140
209,479342
210,254076
211,305863
212,320037
213,313840
214,14523634
215,14576329
216,12419604
217,188615
218,281577
219,313549
220,2588349
221,642521
222,11347464
223,9535978
224,304881
225,354598
226,276094
227,21022868
228,10106986
229,263363
230,280195
231,275551
232,12410679
233,13859662
234,312954
235,14565318
236,298778
237,559786
238,10532694
239,299646
240,281086
241,12752347
242,263931
243,264056
244,293705
245,12570889
246,485704
247,292868
248,13991188
249,14963013
250,288156
251,2390148
252,9147340
253,308689
254,293848
255,277459
256,283593
257,277700
258,343370
259,274941
260,10173008
261,292682
262,258219
263,12474125
264,265528
265,222620
266,12457764
267,8318104
268,283866
269,28144512
270,295898
271,285246
272,291364
273,14213671
274,9510230
275,10413419
276,235094
277,374510
278,316543
279,307270
280,264427
281,259995
282,14093558
283,11424352
284,319311
285,298698
286,275226
287,17867709
288,14754373
289,15148136
290,11705338
291,8736412
292,1101719
293,470221
294,304266
295,16075231
296,304069
297,15812302
298,294605
299,605152
300,14868754
301,300132
302,20144534
303,5757514
304,334183
305,267992
306,12170417
307,292498
308,17167466
309,285057
310,291589
311,12897108
312,13696417
313,317962
314,14471754
315,3112811
316,309488
317,265151
318,270894
319,258397
320,5233325
321,10615085
322,286437
323,352336
324,15662426
325,13763603
326,4370359
327,15141254
328,14284035
329,12941408
330,256320
331,20277186
332,260050
333,6303586
334,279983
335,260865
336,29840619
337,359047
338,7089562
339,295066
340,293152
341,241540
342,17961593
343,347188
344,273387
345,13189735
346,249864
347,241671
348,331911
349,470617
350,203905
351,13465405
352,287357
353,12689771
354,14454494
355,9607308
356,230883
357,231865
358,274288
359,260129
360,230414
361,267032
362,202915
363,224833
364,247692
365,20343175
366,273416
367,13147260
368,240497
369,218937
370,199482
371,217672
372,250847
373,14496980
374,268993
375,383609
376,13781187
377,277826
378,250709
379,9576705
380,235375
381,14686727
382,572832
383,325681
384,4738297
385,311289
386,376330
387,266988
388,301431
389,293522
390,263801
391,11242832
392,11480556
393,289218
394,2392792
395,15093920
396,12423211
397,276244
398,261688
399,246515
400,226169
401,232012
402,8389447
403,4827595
404,11389106
405,3878310
406,16216270
407,306429
408,272382
409,3335738
410,15185663
411,10838360
412,12270155
413,271212
414,8077843
415,271172
416,266686
417,732000
418,286016
419,13432633
420,268215
421,364704
422,264350
423,238961
424,224732
425,262122
426,11853962
427,287623
428,255344
429,10357083
430,244382
431,11130098
432,237004
433,9382302
434,263563
435,14267470
436,355728
437,229318
438,10847993
439,242582
440,230715
441,236663
442,13319542
443,11393899
444,753393
445,280874
446,11203241
447,289460
448,236496
449,263898
450,12232898
451,282148
452,245611
453,24530704
454,304151
455,265917
456,8469178
457,222840
458,1164352
459,229563
460,252954
461,245331
462,11516941
463,235571
464,13439583
465,214715
466,214819
467,209813
468,10400601
469,288566
470,13593371
471,590593
472,246339
473,284481
474,15152162
475,24377246
476,235818
477,221548
478,271950
479,239785
480,277889
481,281422
482,20462902
483,266638
484,267105
485,212645
486,173330
487,10669390
488,266657
489,10445039
490,304958
491,523177
492,8441548
493,278779
494,279731
495,6922275
496,11453520
497,554051
498,13162255
499,290334
500,9216714
501,220281
502,202358
503,201803
504,11167027
505,8198904
506,316650
507,263987
508,269976
509,258112
510,242081
511,15145911
512,285113
513,240678
514,11140042
515,8319451
516,13088393
517,301121
518,13632472
519,264575
520,272536
521,247534
522,682461
523,13200373
524,19159940
525,4960104
526,281729
527,250387
528,9744454
529,226961
530,216778
531,13508344
532,291364
533,10723315
534,291364
535,12215416
536,12891875
537,261293
538,245497
539,267538
540,169567
541,194144
542,197175
543,212335
544,257745
545,231433
546,11159807
547,274432
548,17216924
549,213453
550,14454465
551,291983
552,15282941
553,14115029
554,257711
555,235966
556,214794
557,12604147
558,265812
559,237003
560,9157577
561,224275
562,222303
563,9122698
564,13096620
565,288980
566,252245
567,272122
568,294015
569,260360
570,7446956
571,256889
572,14224148
573,198268
574,228123
575,281307
576,5956772
577,9410193
578,12001585
579,12273635
580,256965
581,5617551
582,279281
583,899578
584,269671
585,261883
586,248344
587,308441
588,17399249
589,525441
590,8810999
591,13505318
592,13417905
593,11315379
594,442638
595,276584
596,255550
597,296981
598,13393201
599,28424221
600,11981536
601,223866
602,236439
603,9719879
604,272372
605,260131
606,217566
607,260711
608,345792
609,13481916
610,246255
611,199282
612,13908169
613,361066
614,12115903
615,415669
616,275887
617,258534
618,9295610
619,281457
620,10451675
621,294124
622,11440784
623,280901
624,13883556
625,11486479
626,262320
627,14123089
628,238663
629,249329
630,210340
631,234198
632,242077
633,13398543
634,286932
635,275617
636,10435784
637,422303
638,18234404
639,10060572
640,15472736
641,8278834
642,12823729
643,259642
644,214823
645,14413462
646,12216720
647,14956281
648,12707297
649,275198
650,248880
651,10369413
652,265404
653,270242
654,250386
655,12276941
656,264773
657,241427
658,243577
659,231060
660,244995
661,8857097
662,10769854
663,268435
664,253297
665,9374214
666,385261
667,10834846
668,12953223
669,267899
670,255995
671,228763
672,242622
673,229316
674,277921
675,14476232
676,15292597
677,257078
678,12422275
679,348324
680,258105
681,256572
682,1990929
683,304306
684,14408918
685,11403210
686,263321
687,1907282
688,245450
689,253180
690,239621
691,12246917
692,256155
693,258569
694,11246210
695,248438
696,256530
697,11388956
698,9134439
699,17636307
700,2031099
701,541461
702,258289
703,246103
704,256884
705,242691
706,244955
707,219694
708,241957
709,272075
710,255259
711,15413968
712,265062
713,240835
714,24606875
715,340872
716,554547
717,14271063
718,281249
719,12593646
720,944760
721,1191764
722,10791787
723,14252124
724,11401666
725,252727
726,227457
727,216754
728,13522858
729,12621955
730,234242
731,5218068
732,281520
733,7092965
734,255294
735,10169180
736,271635
737,263815
738,1112218
739,16850133
740,300339
741,9132745
742,12612845
743,260879
744,14155269
745,260779
746,244555
747,254480
748,14270727
749,8507075
750,260996
751,253399
752,270069
753,259640
754,13511521
755,17771358
756,11274472
757,285004
758,9940778
759,250309
760,12388541
761,253467
762,11343236
763,269703
764,11130981
765,278589
766,247431
767,246512
768,234863
769,19060106
770,11566230
771,238496
772,10173265
773,230933
774,234312
775,12675878
776,264473
777,429014
778,451502
779,258351
780,14134155
781,10076903
782,256222
783,10774512
784,257504
785,10715411
786,256161
787,12540062
788,217302
789,250458
790,13645488
791,13144798
792,4826097
793,232238
794,11414835
795,18401536
796,10362569
797,288261
798,298739
799,275278
800,8850769
801,245580
802,163299
803,10159230
804,13837616
805,255975
806,250861
807,12982476
808,12603697
809,261047
810,12264972
811,9406879
812,8342659
813,283631
814,270199
815,271150
816,11530392
817,15405485
818,306149
819,246650
820,263708
821,230467
822,281440
823,283899
824,239997
825,8227984
826,9425214
827,12013279
828,211221
829,216930
830,204034
831,9760084
832,7511295
833,12415119
834,261358
835,9441731
836,272269
837,9714080
838,290605
839,252709
840,284164
841,217512
842,263387
843,10462763
844,272367
845,11297129
846,14922186
847,9489154
848,11395101
849,12425398
850,292706
851,14131830
852,6370306
853,14719086
854,223617
855,291559
856,274423
857,269560
858,259077
859,10559002
860,264882
861,9649850
862,11262000
863,16556979
864,277891
865,243010
866,264248
867,215286
868,12706990
869,16919824
870,15578707
871,268080
872,250920
873,11509079
874,10860491
875,263830
876,14917444
877,271261
878,1258546
879,13422718
880,265529
881,10270310
882,10099600
883,13820434
884,13608269
885,14548070
886,261799
887,382748
888,251158
889,250451
890,253264
891,6125670
892,12663141
893,244917
894,268118
895,13682023
896,281991
897,11174044
898,275401
899,273805
900,13049323
901,283130
902,274811
903,18468561
904,11105809
905,18239908
906,12633576
907,276168
908,253563
909,367515
910,13306906
911,257719
912,277881
913,274171
914,243064
915,282658
916,251769
917,11244366
918,270445
919,9227025
920,257470
921,247691
922,21570508
923,283801
924,259970
925,254107
926,253413
927,12418529
928,263185
929,266995
930,11958564
931,262481
932,286976
933,13227342
934,221993
935,258085
936,251042
937,16083041
938,254847
939,12706605
940,261276
941,12051992
942,2758800
943,268196
944,243289
945,13399947
946,226456
947,10741898
948,278163
949,257576
950,278231
951,277257
952,10349070
953,290349
954,12345162
955,495844
956,277511
957,265993
958,24163859
959,14555033
960,10144564
961,291348
962,247313
963,8858197
964,234184
965,363320
966,250401
967,234880
968,12082673
969,258933
970,248617
971,285684
972,462151
973,226458
974,12231116
975,278209
976,14206052
977,14497526
978,14972267
979,267821
980,17514148
981,10256841
982,265768
983,4807829
984,8446910
985,7598973
986,7799918
987,225599
988,13049963
989,11361397
990,11989280
991,262278
992,9758577
993,429172
994,15033426
995,251983
996,5223699
997,269540
998,270343
999,5238421
1000,5194087
