iteration,ns
1,30128406
2,498831
3,25448242
4,261566
5,16915812
6,24718962
7,31830540
8,12581594
9,8519337
10,26837396
11,16730690
12,20471052
13,26115926
14,20889584
15,188469
16,7587515
17,27884720
18,24876731
19,195547
20,16108141
21,17095495
22,15715855
23,16723353
24,229802071
25,16116322
26,238249
27,2540822
28,20234158
29,13896308
30,13042004
31,159767
32,18723366
33,137312693
34,21044115
35,20816598
36,9926441
37,30538672
38,14643138
39,19671993
40,18881400
41,19115748
42,12989052
43,4432244
44,211898
45,480236
46,18607061
47,21107779
48,34436691
49,163067
50,13879961
51,100855214
52,4508715
53,10089810
54,60633862
55,39703419
56,33329295
57,2957366
58,49083458
59,370437
60,262691
61,97974161
62,8416795
63,21178574
64,19319070
65,10189865
66,16555008
67,34648126
68,25862058
69,39680759
70,11063269
71,239587
72,11495502
73,18966211
74,11796348
75,200440
76,3965986
77,32988852
78,221774
79,12366557
80,13424832
81,16016863
82,18397991
83,9673392
84,13249089
85,10754724
86,15679242
87,39507141
88,19058865
89,13925863
90,16318798
91,8496969
92,15720269
93,15163183
94,257460
95,4830259
96,6022570
97,44982371
98,22773057
99,12955164
100,165533
101,5512076
102,13935861
103,25285800
104,14493468
105,27967797
106,13745982
107,7892680
108,15798728
109,20260483
110,10097114
111,184009
112,10928130
113,14051457
114,25832349
115,22328397
116,423336
117,1879041
118,14800000
119,12725763
120,9823221
121,14463923
122,4815262
123,11114285
124,13289428
125,35488683
126,24000656
127,13320466
128,12450969
129,33182063
130,13768112
131,161025
132,6730064
133,558620
134,19910128
135,9799662
136,10164411
137,20233198
138,153866
139,10736631
140,8744942
141,124532
142,192685
143,15461767
144,16603354
145,14386286
146,8181413
147,9381202
148,21315126
149,23204403
150,217027
151,17015138
152,149224
153,21342313
154,12216428
155,10518575
156,9294516
157,72948465
158,18168060
159,22818016
160,26372860
161,19235934
162,17546613
163,8001486
164,12753312
165,32862188
166,544435
167,17660020
168,52650749
169,19734471
170,118097928
171,13863991
172,14619673
173,13233252
174,13451986
175,5582315
176,14751626
177,8257813
178,219072
179,13282885
180,10419503
181,24815774
182,30044240
183,16968935
184,16342655
185,36838739
186,14990218
187,22013993
188,17300530
189,21281989
190,36012099
191,11231288
192,165161
193,5453945
194,8457919
195,10295736
196,34156694
197,218275
198,16332260
199,199879
200,15328724
201,14247568
202,15542922
203,298883
204,28429883
205,17452436
206,10642760
207,37897211
208,12867698
209,5658618
210,24967485
211,8080044
212,18784534
213,10604125
214,34552737
215,240370
216,9253229
217,15308511
218,29082208
219,18813855
220,42904370
221,56865899
222,6048146
223,50389916
224,24101246
225,27930348
226,44161510
227,26190295
228,7694770
