iteration,ns
1,118687247
2,37477570
3,66152462
4,38906190
5,59227186
6,33621605
7,32422464
8,53657976
9,34951989
10,35079186
11,37303017
12,34917522
13,44401786
14,160325476
15,51211429
16,39363319
17,48864530
18,39809072
19,48790434
20,51373922
21,36942340
22,18558863
23,45325757
24,41441317
25,67275463
26,62965472
27,58361222
28,52646881
29,53160058
30,93159419
31,51695792
32,63827850
33,59519795
34,67608694
35,66437336
36,45223446
37,50744315
38,37334823
39,53042095
40,39098113
41,43491615
42,30158410
43,30494473
44,30085437
45,39174773
46,34427927
47,33806256
48,36861647
49,29875829
50,45635167
51,52021006
52,35105752
53,38199634
54,43318323
55,46151904
56,29111408
57,45413623
58,34108161
59,39082689
60,34918905
61,34306185
62,42290924
63,33247058
64,45903681
65,40565605
66,39169297
67,36568801
68,27786029
69,36915794
70,24477404
71,28662501
72,44124504
73,53413476
74,43358277
75,23665203
76,41594492
77,31702390
78,31064543
79,29424528
80,28915063
81,25990232
82,37567004
83,34318270
84,27416321
85,37686409
86,32886431
87,34080203
88,33834862
89,53121312
90,25183946
91,28552667
92,28510340
93,33001409
94,38854010
95,30809050
96,35643429
97,36179222
98,46973892
99,47382752
100,30207318
101,38820323
102,25622231
103,42887458
104,46298174
105,48818904
106,48591597
107,55036668
108,41025023
109,25975706
110,32417858
111,33120877
112,24902863
113,25283865
114,41777720
115,25716245
116,40291272
117,27019529
118,31341935
119,26706342
120,34140304
121,34461281
122,28921486
123,34591381
124,39019421
125,28615713
126,26475032
127,28025026
128,31245664
129,30167986
130,30663046
131,30716510
132,27896740
133,28188655
134,31966451
135,24941098
136,35283671
137,28619331
138,35398220
139,29007881
140,38977155
141,33031157
142,31513309
143,28954970
144,31358943
145,27094636
146,60515224
147,25952559
148,36183596
149,34256985
150,27492950
151,40155980
152,25427786
153,25541371
154,33868116
155,35517740
156,27958458
157,30805651
158,29723225
159,31916979
160,28138484
161,34128258
162,31822319
163,31111090
164,48361270
165,28383571
166,46574787
167,29161120
168,37621971
169,31681080
170,30892624
171,34528502
172,27422980
173,26490940
174,30163469
175,25166966
176,37848705
177,24228319
178,25162028
179,29216984
180,23628829
181,33554918
182,32399965
183,24287930
184,27869329
185,27174987
186,33821068
187,32634877
188,34496493
189,32102802
190,42032579
191,30200068
192,28137026
193,39167102
194,24636650
195,25009284
196,31025852
197,33667340
198,27127459
199,30105231
200,29125334
201,34622801
202,27391965
203,33380187
204,29979403
205,29924580
206,26340982
207,32372186
208,34496325
209,33610877
210,30565690
211,24776954
212,31577463
213,53839211
214,38302918
215,36321601
216,24972137
217,32163613
218,28108773
219,39220099
220,27122723
221,30723097
222,40915877
223,28868989
224,30646123
225,27371371
226,29912480
227,34603773
228,25080133
229,25337774
230,33600481
231,29578009
232,25621378
233,25856125
234,34909591
235,31754764
236,27179893
237,33347778
238,31328722
239,37789223
240,32585255
241,42710619
242,43820738
243,30428129
244,31722757
245,32811715
246,36751418
247,50333904
248,33805014
249,26579374
250,30578341
251,23522718
252,32386795
253,32542579
254,35887036
255,25373336
256,38446366
257,34617083
258,27726924
259,44241482
260,43791195
261,37402584
262,31848581
263,31403916
264,40881042
265,36187281
266,48173482
267,23358520
268,26524598
269,30762839
270,25340743
271,38945599
272,25832956
273,33792717
274,28601674
275,34504892
276,34327586
277,23625794
278,26959199
279,30349842
280,33264780
281,29585884
282,33525416
283,31949675
284,24932617
285,31437088
286,26177953
287,32667523
288,28124178
289,30270965
290,28917380
291,45050453
292,23674891
293,43601638
294,31042747
295,36813021
296,32152611
297,45229279
298,24603363
299,39212999
300,25776406
301,26006260
302,30465973
303,34798419
304,30058586
305,29312778
306,26853307
307,32394377
308,43785493
309,29026913
310,35699424
311,27712371
312,33592521
313,26552769
314,24749119
315,27830859
316,37366577
317,55727059
318,26340534
319,29552366
320,30291065
321,22348871
322,30544972
323,23890150
324,31563035
325,23825952
326,29606938
327,23382996
328,31601185
329,30911393
330,26445317
331,29149638
332,34559775
333,29640908
334,38976222
335,29423584
336,31702786
337,24366187
338,29660376
339,36341356
340,27368937
341,25718174
342,37383984
343,26050823
344,22901081
345,23092637
346,32573747
347,22855557
348,27446620
349,25222703
350,33301132
351,27091010
352,23668497
353,31292155
354,25360933
355,31155901
356,22423762
357,32470978
358,23035337
359,30788153
360,31712594
361,29007756
362,32637817
363,32724855
364,31286890
365,26618973
366,35582960
367,36772396
368,34245995
369,27975727
370,30557122
371,25567461
372,23177616
373,35892997
374,23642836
375,31910364
376,32576671
377,41937275
378,28629435
379,24660600
380,31040099
381,24885068
382,25706795
383,28285737
384,23967122
385,29494059
386,24228560
387,33335227
388,26524261
389,27951565
390,31173590
391,31841235
392,25618637
393,45258934
394,29189007
395,26184131
396,24318760
397,32750687
398,29701176
399,22999655
400,27450189
401,31529867
402,26559736
403,79388284
404,27832558
405,23282578
406,30509053
407,29619099
408,27576414
409,82235171
410,32507641
411,23877139
412,29913256
413,31696262
414,29191646
415,24243540
416,33130476
417,36415014
418,39376626
419,27494398
420,24348924
421,31328290
422,29440962
423,26071287
424,22245854
425,30881394
426,30817366
427,33284135
428,24318463
429,32287255
430,23050355
431,31902810
432,27658807
433,34553287
434,33610563
435,26949149
436,31948381
437,25297912
438,30835906
439,35140269
440,29521787
441,24040000
442,31697412
443,38786107
444,33990570
445,30227131
446,29330870
447,24235920
448,33564771
449,28600743
450,29697837
451,24940632
452,29339102
453,20824082
454,27753109
455,29505191
456,22102717
457,32476106
458,25511127
459,32091264
460,50583272
461,41097199
462,26945875
463,31174600
464,29306818
465,31192752
466,24094505
467,22993978
468,30466505
469,46032220
470,26692043
471,21231237
472,24078840
473,28082256
474,32107688
475,25653053
476,30113210
477,28659604
478,24122436
479,31337175
480,21307076
481,29922380
482,40495972
483,34383831
484,28942569
485,26543850
486,24970004
487,80084576
488,29774768
489,33448668
