iteration,ns
1,86574439
2,13687117
3,16983605
4,18231859
5,19858109
6,13319543
7,28613284
8,12191789
9,15446895
10,17221794
11,10064554
12,14422408
13,12036779
14,10645185
15,12985137
16,7285028
17,15283589
18,12620339
19,17122811
20,17761579
21,14319155
22,20414347
23,10389513
24,71258087
25,11087610
26,20358191
27,23275443
28,17152985
29,21371018
30,10491782
31,15326626
32,13276534
33,13330755
34,16155222
35,13728121
36,13398093
37,14129613
38,17419928
39,15291691
40,16191055
41,12170247
42,15645597
43,10098542
44,12100995
45,11174471
46,16625963
47,11204107
48,20129974
49,17234661
50,9759924
51,22542503
52,31412979
53,14107333
54,15045165
55,11718402
56,11131504
57,12287768
58,18407556
59,14658758
60,16048235
61,16030374
62,8080623
63,12029149
64,14598958
65,16027711
66,22264916
67,8758845
68,9190857
69,11096259
70,16017303
71,12150623
72,16126488
73,16101685
74,14909685
75,17444845
76,12554019
77,13011679
78,11999670
79,7988214
80,11970914
81,9234912
82,30578997
83,9168874
84,12129692
85,8087005
86,11981553
87,9274646
88,14760362
89,9061489
90,16393585
91,14967141
92,10589176
93,13279823
94,8653189
95,15801209
96,12516972
97,16148542
98,12464755
99,10327933
100,9672737
101,18052645
102,10425411
103,9628158
104,8641675
105,17666747
106,9460885
107,17363858
108,13327821
109,12186064
110,9091166
111,10983266
112,12102130
113,9021769
114,13943250
115,15259087
116,18397923
117,9549064
118,8114329
119,9038610
120,15147040
121,9299107
122,21435660
123,10489779
124,8051211
125,12052744
126,10271550
127,10293093
128,12680861
129,9863247
130,8539657
131,11051210
132,11399479
133,11461380
134,13059336
135,10168008
136,11957689
137,8541080
138,11138075
139,9665588
140,14771785
141,12772798
142,9918955
143,12938575
144,11632313
145,13753311
146,11436695
147,11154611
148,11182017
149,9332465
150,15469710
151,12085111
152,11085962
153,10124007
154,16945006
155,10104758
156,9117852
157,7943475
158,12905260
159,13188293
160,7904598
161,13031568
162,9249221
163,10931941
164,8943258
165,13086479
166,11966505
167,11949563
168,10844925
169,7996538
170,12070320
171,10848002
172,10906147
173,10806961
174,11193930
175,13827488
176,14179780
177,8035167
178,7972996
179,12962014
180,13001878
181,12080650
182,8093344
183,8820974
184,12667284
185,8831750
186,11906116
187,9002714
188,8098634
189,7982971
190,9337512
191,19115159
192,13397409
193,17928167
194,12583938
195,9148042
196,9745412
197,11447260
198,9108464
199,10648073
200,9924101
201,12040247
202,9640402
203,11260899
204,10355948
205,15219590
206,12006658
207,12173905
208,10114353
209,11432993
210,15124818
211,14984395
212,9548457
213,8084649
214,12024009
215,11427543
216,42470860
217,8460280
218,13036574
219,11292408
220,11013544
221,8607290
222,45038224
223,14273225
224,13809121
225,25375427
226,12023720
227,10298675
228,12032694
229,10245062
230,10499188
231,12471642
232,13190959
233,10060645
234,13110465
235,8893196
236,11059043
237,17512158
238,11371469
239,13250260
240,8019360
241,12169648
242,12152056
243,12138708
244,8116695
245,13092567
246,14318287
247,9874312
248,9222832
249,15031096
250,14840324
251,15699797
252,26662569
253,13585243
254,9137592
255,15103325
256,9004446
257,11904220
258,12238827
259,15121214
260,12226650
261,9064850
262,13043147
263,11355491
264,19361414
265,20156405
266,9919231
267,11145080
268,7825613
269,9066766
270,11925933
271,8965919
272,12975836
273,8927087
274,13007396
275,11951406
276,12334747
277,13756045
278,10552426
279,13998156
280,7896873
281,15780712
282,11514955
283,10867596
284,9674055
285,11345366
286,10278978
287,9587307
288,11296759
289,14937239
290,12531989
291,9096089
292,12114975
293,9027800
294,7842603
295,9829634
296,10969328
297,12957237
298,9033301
299,10358465
300,9904408
301,16945406
302,12753628
303,9930862
304,7978126
305,9119354
306,13084766
307,11819621
308,10136053
309,10749354
310,10994016
311,10291933
312,10890255
313,9782777
314,11397551
315,17056034
316,23437532
317,13065011
318,12349276
319,19824134
320,15984791
321,17967631
322,12260434
323,8005040
324,7925626
325,16919421
326,9459179
327,11364459
328,10218491
329,15163722
330,11979866
331,15896573
332,12848921
333,12931990
334,16971243
335,12955344
336,16178065
337,12223979
338,9119977
339,11056385
340,8325716
341,10095494
342,11257759
343,16213081
344,8059278
345,12807329
346,12029463
347,20185139
348,16183414
349,11999831
350,8674668
351,11931291
352,8919100
353,8915342
354,11854064
355,17282672
356,12941586
357,12928440
358,8860852
359,13274295
360,11980857
361,13084553
362,16096289
363,12049692
364,11954267
365,8825514
366,12955882
367,11599613
368,9832740
369,12109727
370,8935269
371,20970511
372,11874127
373,6826922
374,7928720
375,9031216
376,8517699
377,7856812
378,9851963
379,10653235
380,13929664
381,17035068
382,8046689
383,15311711
384,14887514
385,8883958
386,12984480
387,8819667
388,13075381
389,11881613
390,9010241
391,7889618
392,13145706
393,11339041
394,8900241
395,15860925
396,11048393
397,14924734
398,26319464
399,14779165
400,8866798
401,16892841
402,8828024
403,8810354
404,8906436
405,9017391
406,17040080
407,21865645
408,10409422
409,9121245
410,18290101
411,9342584
412,9635127
413,15924752
414,11337469
415,9769372
416,11398833
417,13117817
418,11987620
419,12189946
420,21561461
421,12223675
422,10933906
423,11167565
424,11400565
425,11724247
426,9835736
427,11356147
428,10011988
429,12487639
430,10825697
431,12512597
432,7906158
433,15612011
434,11657568
435,10850070
436,9776014
437,7815891
438,8813497
439,12926013
440,9120750
441,11913762
442,9129168
443,8079700
444,9238310
445,15156779
446,8848267
447,11906829
448,9100081
449,7869602
450,8836064
451,10290312
452,15164205
453,7896173
454,8444398
455,12908833
456,12862835
457,13102262
458,11250899
459,9913702
460,11124991
461,11681327
462,14151835
463,7727155
464,9997842
465,13788560
466,14021720
467,8827001
468,7911985
469,8930981
470,11950969
471,10977784
472,7842570
473,12179759
474,9811214
475,7811069
476,13111567
477,7846255
478,8870747
479,12920661
480,32872787
481,10166364
482,11893099
483,9950792
484,12016309
485,19304460
486,9220615
487,11266370
488,7870985
489,9029233
490,7924513
491,13035316
492,11283400
493,8876914
494,10500086
495,11645578
496,12441183
497,11418542
498,10014523
499,11363865
500,10850243
501,11494919
502,14718205
503,11565017
504,10649573
505,9422427
506,27471463
507,12049287
508,12293870
509,11483177
510,8871014
511,23736404
512,10928150
513,9214169
514,11172843
515,13242674
516,15211818
517,12197520
518,12046923
519,34064890
520,13438770
521,10008650
522,8133752
523,11175357
524,10216122
525,12062396
526,10971675
527,7957459
528,12973398
529,8846760
530,25527974
531,12846647
532,11902365
533,18440504
534,10872298
535,9833249
536,10971339
537,18898127
538,12004717
539,13477846
