iteration,ns
1,6409554
2,43253104
3,36997784
4,5476320
5,12235716
6,23171140
7,14786921
8,9206857
9,117107502
10,5035979
11,491302
12,10005678
13,27589450
14,11157377
15,22085618
16,290040
17,135353
18,112414
19,12452608
20,357097
21,10376403
22,36535831
23,11158551
24,12551892
25,5991408
26,14540784
27,38021041
28,10795965
29,9301670
30,10567826
31,11724841
32,21090884
33,665048
34,330860
35,14752051
36,206194
37,11547143
38,10102023
39,6005748
40,12785617
41,269976
42,138521966
43,10200308
44,9040176
45,13778445
46,48559579
47,37993162
48,16111628
49,18405541
50,4507698
51,9352348
52,12099036
53,4704693
54,8943500
55,7900402
56,12996252
57,57742626
58,18518393
59,11455038
60,11240680
61,17438001
62,11960089
63,6810269
64,10147514
65,230864
66,5701707
67,30547360
68,152917601
69,28009491
70,19386347
71,7047177
72,7635887
73,17750912
74,10513231
75,11278996
76,5919543
77,9724084
78,15112661
79,352580
80,235001
81,9285037
82,226805
83,13701542
84,14649949
85,13007539
86,322976
87,11501704
88,12410914
89,29371839
90,8417565
91,4916391
92,28640372
93,7460203
94,26204229
95,48503973
96,20086291
97,729260
98,14539931
99,18240299
100,11500421
101,12322891
102,12675562
103,17998488
104,268687
105,11527825
106,20596374
107,234792
108,5835193
109,5476745
110,33096953
111,10747487
112,11475939
113,13589871
114,26114807
115,36466766
116,14733682
117,17024685
118,12284345
119,20604018
120,21453148
121,12827607
122,458995
123,260267
124,13963560
125,16488601
126,18564192
127,14071370
128,40392260
129,5527030
130,14307616
131,61692901
132,9759395
133,15271963
134,20763359
135,10090754
136,10803516
137,23441167
138,20023130
139,13219597
140,553381
141,10624615
142,26331454
143,4973324
144,16270232
145,13880250
146,12321246
147,14526600
148,5818507
149,14217160
150,5905938
151,17744095
152,14479330
153,16255015
154,13218821
155,5440541
156,20614279
157,11472763
158,10915961
159,20029327
160,325697
161,9558365
162,22218044
163,17997233
164,9664652
165,204072
166,14081425
167,6018698
168,22557784
169,12373286
170,14346299
171,41009557
172,12709049
173,267603
174,11541780
175,166214
176,117214
177,16954521
178,8292693
179,184141
180,16513949
181,6550476
182,9940237
183,4771270
184,7065322
185,13180890
186,17808859
187,11124009
188,10657336
189,4995653
190,5542087
191,38570910
192,39130772
193,515624
194,13402235
195,10534909
196,26625479
197,15586573
198,1206523
199,13558589
200,11849117
201,14804129
202,14912544
203,16885670
204,16402090
205,17018277
206,19717569
207,14311516
208,12822990
209,5549069
210,49061040
211,14776348
212,18908092
213,29897786
214,33809691
215,253872
216,8104386
217,13286647
218,15420501
219,53256437
220,13637666
221,14808503
222,22757133
223,18360944
224,13934582
225,15360830
226,12841498
227,363897
228,44243576
229,234942
230,18154301
231,30939968
232,10545021
233,25817876
234,15890495
235,13539667
236,23951393
237,19007421
238,57403861
239,10959319
240,49691708
241,14906269
242,8728587
243,25678595
244,5110778
245,19090537
246,516029
247,17259115
248,22292982
249,31722266
250,20000754
251,34907859
252,25282013
253,20756984
254,12496606
255,20072801
256,18494007
257,5521959
258,42599725
259,9731700
260,35054967
261,17006770
262,39134497
263,23560946
264,12484368
265,27562322
266,17037645
267,4563886
268,24082675
269,20197559
270,30598228
271,9386651
272,343881
273,16641515
274,5408395
275,10237622
276,48572170
277,5845859
278,4550531
279,25031672
280,8693594
281,20220835
282,9865094
283,24163392
284,56848925
285,15059060
286,6328591
287,5034588
288,7454080
289,43695376
290,18096775
291,21818774
292,63654519
293,27547747
294,9529019
295,422120
296,8993016
297,8865054
298,16202907
299,14622073
300,9077111
301,11785847
302,15407258
303,28029586
304,20850609
305,17761613
306,4314828
307,30319877
308,5290509
309,21413915
310,5889998
311,49604656
312,35010413
313,58576072
314,30858750
315,57478240
