iteration,ns
1,28080668
2,13790263
3,5967563
4,39072507
5,427878
6,23237614
7,31810683
8,9992535
9,16087947
10,5613420
11,8301524
12,166216
13,7964840
14,87586551
15,42092501
16,15515003
17,11642740
18,15947853
19,8433498
20,54816064
21,14774694
22,9635544
23,13385405
24,17778791
25,10217219
26,11022874
27,17959612
28,9130557
29,221242
30,17660481
31,6640962
32,9308227
33,17795176
34,39100375
35,13114643
36,13617933
37,11793500
38,15283808
39,10749861
40,14679138
41,86229004
42,13803510
43,24254677
44,10845718
45,212193
46,12899547
47,14311687
48,7989574
49,145502388
50,11039858
51,29991120
52,259917
53,32905904
54,11876972
55,33935118
56,136869387
57,20323921
58,30607275
59,11807440
60,14452094
61,15054811
62,11960140
63,411616
64,20524560
65,4582309
66,406924
67,11798691
68,9570656
69,9206323
70,10395625
71,16556087
72,1619218
73,13389946
74,9366325
75,18323839
76,10381333
77,14478373
78,49952110
79,14160257
80,27823558
81,11547857
82,14327982
83,20831440
84,16683170
85,13167832
86,9543478
87,10409334
88,9458991
89,20193295
90,16597184
91,18065083
92,10667614
93,16280024
94,6470920
95,7065266
96,31363917
97,28506038
98,26221447
99,9394828
100,18950830
101,13613584
102,16933416
103,10646867
104,14830090
105,44223961
106,605502
107,125836
108,145624
109,14083018
110,17517062
111,10517732
112,11311517
113,9594971
114,12538056
115,10387114
116,18779971
117,292701
118,19336756
119,12029495
120,36307896
121,16912133
122,39152021
123,10129121
124,11028036
125,302404
126,16572515
127,17994729
128,17418178
129,20126143
130,14330106
131,2986749
132,11566822
133,10963446
134,11949298
135,12879882
136,11850564
137,14716062
138,19215976
139,12441332
140,213607
141,12238074
142,27119837
143,10506468
144,281237
145,5740812
146,226741
147,28606027
148,10488548
149,8448333
150,13018837
151,10422123
152,10828131
153,10646602
154,354669
155,18915771
156,13103090
157,46342955
158,19811419
159,14978206
160,11348339
161,11752309
162,10646197
163,9003114
164,393073
165,18537567
166,24066639
167,6103727
168,16043191
169,18387165
170,80145770
171,17967122
172,34428786
173,15768001
174,223314
175,15840856
176,10396833
177,31734598
178,5217853
179,5718088
180,5947852
181,17225704
182,44286767
183,14224218
184,10335189
185,11894295
186,10766679
187,17465335
188,11766231
189,15674845
190,23340770
191,9616876
192,11008219
193,169924
194,20638146
195,17732959
196,6826533
197,7422970
198,6118228
199,11770303
200,9717173
201,5147458
202,26637633
203,7394845
204,12988043
205,26327385
206,9082371
207,322342
208,12173633
209,37793882
210,419714
211,5242200
212,16705304
213,43147155
214,15342032
215,202798
216,142244
217,35650628
218,11171539
219,17953206
220,20003224
221,12933779
222,10931662
223,230200
224,14113053
225,33069612
226,12159402
227,25056073
228,13148012
229,54340953
230,19874651
231,26813202
232,33839308
233,186497
234,20493787
235,29609041
236,31035423
237,7936712
238,38320241
239,254421
240,9711267
241,32392302
242,22222470
243,212474
244,13570502
245,6780023
246,12076015
247,14420811
248,13067489
249,9874312
250,17362206
251,21481758
252,9691026
253,17955565
254,12076606
255,24726440
256,23829351
257,4327327
258,6007198
259,15008854
260,13145300
261,14160118
262,24927062
263,28397383
264,39283800
265,30524894
266,412001
267,6616697
268,11061597
269,4533222
270,10511386
271,19993519
272,233266
273,11205623
274,60453941
275,18101817
276,20470973
277,32352213
278,329126
279,10779078
280,57858784
281,23676518
282,12012024
283,10022723
284,14449020
285,10169630
286,10299116
287,16769719
288,11007082
289,15803641
290,29154110
291,51861120
292,11881954
293,20373003
294,15385672
295,19323316
296,19658214
297,26770188
298,47504297
299,11526512
300,13444776
301,5628611
302,17343650
303,16456206
304,29635237
305,16990073
306,18696394
307,5250569
308,64678169
309,13025748
310,5669086
311,11002389
312,14175202
313,27210252
314,10085723
315,5594858
316,16161744
317,32050962
318,20256323
319,10920868
320,341561
321,10007681
322,13985970
323,16864455
324,24205182
325,9796553
326,23600661
327,12643738
328,10575916
329,8369487
330,178851
331,11931825
332,6083588
333,11105582
334,262503
335,15398292
336,15545808
337,23604540
338,224712
339,5556338
340,18213994
341,14439044
342,16171227
343,21484292
344,351299
345,10481521
346,9256889
347,452548
348,13157590
349,12270239
350,11848231
351,8741934
352,13039152
353,11825024
354,19193940
355,9905061
356,47540389
357,318029
358,22965537
359,9236466
360,8516819
361,14121763
362,14248108
363,13732091
364,12649575
365,45403393
366,18039876
367,9179132
368,7049437
369,11757756
370,43941457
371,17269947
372,21756488
373,10137405
374,276038
375,14907081
376,9982151
377,18742319
378,9865045
379,9647608
380,13121515
381,15322850
382,18533804
383,37149119
384,7254284
385,12533480
386,217692
387,11225228
388,10152007
389,16877186
390,9998058
391,13834461
392,15584172
393,15184160
394,10847802
395,9930930
396,9175015
397,20642218
398,9943455
399,17089583
400,7477340
401,11104232
402,16211618
403,13330588
404,193222
405,175241
406,253739
407,9020929
408,15899683
409,11287903
410,512190
411,31913110
412,6279895
413,24710491
414,5745243
415,13343878
416,23803389
417,25515590
418,240745
419,17856178
420,22869176
421,12330098
422,7097856
423,9175749
424,14699851
425,10205552
426,15452504
427,10552338
428,21147874
429,18079454
430,8356143
431,6301305
432,17814830
433,12294670
434,10563143
435,13619008
436,10689425
437,12464784
438,214326
439,9074289
440,151521
441,17586722
442,9622356
443,35379394
444,8519419
445,26499790
446,22613172
447,15964831
448,17637225
449,4115390
450,11827124
451,152420
452,8635086
453,11761154
454,9216085
455,4480843
456,10347165
457,18721149
458,10505421
459,8209475
460,10366997
461,5307732
462,9464964
463,24280145
464,20887519
465,17322900
466,9794809
467,48337361
468,15700057
469,9806839
470,227844
471,14413601
472,4671420
473,9656730
474,10225069
475,9004764
476,23125276
477,14666402
478,35743794
479,5877830
480,42672648
481,19542086
482,6028996
483,13090352
484,11585951
485,13143869
486,6019724
487,5712356
488,16684002
489,51126584
490,11507460
491,33852648
492,11619957
493,11725185
494,13279183
495,5516473
496,4311838
497,10897944
498,9055860
499,4451959
500,32242092
501,234625
502,48179990
503,15645975
504,4219771
505,4528096
506,11581444
507,12074956
508,4834253
509,14863538
510,9039862
511,285906
512,13219051
513,11821046
514,11105042
515,17932570
516,10562136
517,5164431
518,10249626
519,138935
520,29099038
521,17625653
522,9728749
523,14416849
524,12710605
525,32203567
526,31081127
527,30951650
528,33212586
529,12037325
530,14254629
531,49507556
532,11613695
533,13001981
534,63560877
535,10871920
536,157136
537,209524
538,8964496
539,9041848
540,658773
541,139721
542,41385685
543,8768343
544,13393575
545,206918
546,43328187
547,654214
548,38314496
549,7060626
550,35351443
551,17448505
552,12106906
553,6475647
554,11786413
555,21144290
556,542482
557,19050350
558,10513103
559,10858944
560,10894670
561,44416691
562,25383370
563,12272562
564,9817374
565,8652243
566,10176021
567,21807710
568,17106453
569,11750455
570,35624499
571,4742509
572,44510656
573,18049326
574,32839752
575,14696413
576,10493764
577,202594
578,9941793
579,17375873
580,235558
581,11957847
582,12351435
583,9577729
584,8418986
585,5614615
586,62381496
587,9338768
588,12060439
589,5950783
590,93507136
591,12955937
592,26506836
593,19316257
594,10627871
595,13721529
596,5975032
597,4448644
598,9982844
599,14904562
600,6942010
601,6637077
602,273685
603,28185190
604,10012904
605,9099062
606,11907888
607,32456738
608,10930671
609,11901100
610,325301
611,27430584
612,34583339
613,14707364
614,10361020
615,8701498
616,29733829
617,10451325
618,16108768
619,9299611
620,12491945
621,30999026
622,19129173
623,22588372
624,41510364
625,56320373
626,1016930
627,15412558
628,15158405
629,39136580
630,25758922
631,10381972
632,5468922
633,248352
634,8252647
635,10332950
636,9747462
637,13207516
638,9916291
639,17078496
640,9341798
641,15027804
642,25015914
643,218553
644,8811255
645,12095787
646,30691076
