iteration,ns
1,16410329
2,8759471
3,28287275
4,7245056
5,20931773
6,11424111
7,19168579
8,159661828
9,11563215
10,13178771
11,10548218
12,22954537
13,17157255
14,7436322
15,55079184
16,12363935
17,429001
18,23656710
19,5693853
20,379416
21,118967
22,108623
23,11762966
24,13319421
25,11472955
26,4995558
27,7077696
28,11207757
29,10642718
30,13338786
31,15651751
32,22626287
33,18803319
34,6571221
35,4629571
36,29460225
37,545935
38,14442893
39,13363130
40,5129190
41,108645717
42,11978021
43,9466870
44,247598
45,5093074
46,41481742
47,4839354
48,12406230
49,168557623
50,10618536
51,11794324
52,12306512
53,10534151
54,10168143
55,8933252
56,11433864
57,185027
58,13594469
59,18952171
60,4796536
61,8381899
62,15825277
63,12965638
64,9015957
65,9107731
66,8595873
67,103293259
68,374177
69,5272646
70,12868508
71,19574410
72,13237971
73,12822122
74,23377835
75,8740762
76,23703277
77,15115503
78,13908819
79,6287731
80,10611532
81,629333
82,17266700
83,13380999
84,32052081
85,15936828
86,59782131
87,6865612
88,16311075
89,238315
90,10817165
91,4459113
92,4762847
93,4254019
94,13532195
95,13595499
96,17098446
97,13471033
98,12129274
99,5842493
100,16100717
101,6032012
102,16886337
103,19353777
104,20152763
105,333116
106,16194905
107,4792677
108,26381789
109,13435840
110,10505620
111,179479
112,16179185
113,25470043
114,59933470
115,69139898
116,71572804
117,10233317
118,12361656
119,15475778
120,10962978
121,10531956
122,17762076
123,15305528
124,18780864
125,9643615
126,12069821
127,5985640
128,11198903
129,17784865
130,11238759
131,443148
132,21307069
133,18620663
134,13804874
135,294486
136,232538
137,11281508
138,26702933
139,12359489
140,14081680
141,18194303
142,242781
143,13708434
144,461843
145,23478646
146,11929352
147,467843
148,20546128
149,10669103
150,16910110
151,5384771
152,26247353
153,10035969
154,12231838
155,45556758
156,13650891
157,13885166
158,17624298
159,10764893
160,9494368
161,196013
162,77970366
163,234152
164,32601435
165,11397853
166,119456959
167,225588
168,5549333
169,23914361
170,5688344
171,185632
172,146890
173,5313071
174,31552312
175,13624848
176,26291460
177,12788147
178,21501803
179,40154937
180,20788825
181,10302725
182,18540512
183,224298
184,11554773
185,17021983
186,47957941
187,9257651
188,12796808
189,314200
190,19571407
191,8553257
192,16841045
193,9958351
194,10302413
195,10404659
196,16937459
197,12603101
198,19031056
199,273226
200,16203779
201,17246538
202,54275531
203,4758066
204,19142439
205,9417750
206,14158290
207,9675690
208,5516350
209,342500
210,12775046
211,16971925
212,19537503
213,24504851
214,7040177
215,13130844
216,20075853
217,21585555
218,27377494
219,30161990
220,25292369
221,18167637
222,10742120
223,10130449
224,14828035
225,6333544
226,7288776
227,369376
228,21874433
229,25457541
230,35435904
231,696848
232,5782434
233,24721723
234,13035198
235,12059386
236,48863284
237,11663122
238,14803217
239,15161004
240,35320145
241,6010728
242,11798206
243,21736801
244,16309919
245,11521190
246,6590791
247,42869146
248,23435845
249,22167956
250,19720312
251,11286173
252,10696827
253,18594212
254,5127486
255,28237403
256,13994814
257,15205392
258,378760
259,15130586
260,32603118
261,16358907
262,180249
263,10009633
264,155922
265,11080550
266,31922105
267,17491460
268,22655011
269,10715569
270,15496936
271,13731573
272,21770160
273,22841277
274,9521258
275,37832363
276,18038940
277,17125945
278,35525411
279,12330084
280,13316322
281,15570178
282,12857873
283,12365077
284,15482643
285,5952879
286,21062433
287,261099
288,10966873
289,37015681
290,18105279
291,10604744
292,16568456
293,10950468
294,23097812
295,60971390
296,11548764
297,6029140
298,17166668
299,24003204
300,223261
301,22062326
302,14119822
303,18716409
304,448103
305,132353
306,16105331
307,12759361
308,37285094
309,12658383
310,5020309
311,37780081
312,21654468
313,4979937
314,5656555
315,11300550
316,8750051
317,26638842
318,10494653
319,846228
320,9077870
321,36815892
322,15974878
323,9497914
324,196855
325,107695
326,186916
327,9147350
328,8235705
329,8552949
330,10687661
331,20861577
332,379423
333,12304304
334,12197212
335,11472244
336,55096125
337,681973
338,9632348
339,33228392
340,10690068
341,16098587
342,20575789
343,23808280
344,14983891
345,37367640
346,12353037
347,16396545
348,10652955
349,15563861
350,11967828
351,15197868
352,18856687
353,12619266
354,27396322
355,12289964
356,11145147
357,27146125
358,8580728
359,5632209
360,6181932
361,9972107
362,9629118
363,15499500
364,15402115
365,10507369
366,11097599
367,201039
368,8858338
369,31791772
370,12456199
371,9837778
372,10861102
373,14820087
374,283340
375,4727871
376,9306989
377,16122076
378,8456992
379,14553388
380,10047317
381,29570544
382,527774
383,13304951
384,19387597
385,25894407
386,10596834
387,12792599
388,13399755
389,6631781
390,16578099
391,579936
392,42819917
393,11145687
394,19494751
395,7557556
396,7734145
397,10861524
398,25669754
399,13911306
400,27378188
401,5126435
402,319826
403,6328616
404,20138203
405,226467
406,10186976
407,9501188
408,14089592
409,15797647
410,26994522
411,5711591
412,8895586
413,168796
414,214046
