iteration,ns
1,15240557
2,433710
3,7517035
4,9963203
5,13165272
6,1074009
7,10383081
8,29812990
9,12014389
10,578645
11,13615836
12,17418004
13,138063566
14,14760462
15,16131804
16,5544910
17,21191651
18,5882415
19,12075304
20,4807685
21,8790206
22,64088828
23,16628375
24,19580611
25,7028606
26,9502704
27,12173652
28,13051793
29,11276183
30,6103441
31,4919595
32,10100971
33,14020338
34,14458084
35,328259
36,13685618
37,10301263
38,10059899
39,14797032
40,5188046
41,21217461
42,11721154
43,10032833
44,11665250
45,10145045
46,93422697
47,11063026
48,49396941
49,5324446
50,13145705
51,11715791
52,14156768
53,5654066
54,4745878
55,8428131
56,117846092
57,11031231
58,13426776
59,18682529
60,10928382
61,8182683
62,14547483
63,11131246
64,13035151
65,10928959
66,131509427
67,5830994
68,4786855
69,49015942
70,13241506
71,7097860
72,32524100
73,38077694
74,6083796
75,13281624
76,25505650
77,31217504
78,11205540
79,17251652
80,464632
81,234873
82,55129875
83,10873362
84,38437730
85,50003211
86,278372
87,139658
88,11168341
89,4351553
90,16713233
91,16194063
92,10788619
93,16260776
94,14042914
95,12108685
96,11266597
97,8277474
98,13606128
99,6316803
100,31046599
101,22537811
102,16429587
103,5379908
104,19705568
105,5826121
106,16737119
107,33128540
108,12858400
109,10242593
110,15493311
111,5831109
112,14592201
113,12473402
114,5635347
115,29651194
116,16208778
117,14018866
118,19376925
119,16332148
120,21198371
121,38493601
122,11243103
123,26021482
124,22970630
125,16474053
126,396004
127,7090030
128,13120090
129,5939068
130,12982398
131,229532
132,20279251
133,12732531
134,21987441
135,14872166
136,10123290
137,12540329
138,14878859
139,17434389
140,13135577
141,15479261
142,14177191
143,14119618
144,17392716
145,10221803
146,14526784
147,12519899
148,16260906
149,21437263
150,14527097
151,34110822
152,325593
153,155641628
154,16861435
155,16947407
156,11217021
157,12159164
158,13550770
159,1433842
160,5303433
161,14245210
162,5152823
163,268352
164,238435
165,58930466
166,7156152
167,8695866
168,34933325
169,8700024
170,18752632
171,16825161
172,9123713
173,317055
174,5247994
175,4604653
176,169678
177,12999775
178,17143564
179,27546215
180,34935364
181,11981629
182,22243505
183,10040234
184,8791023
185,14308214
186,10479597
187,318818
188,11696527
189,25748628
190,12942609
191,27309673
192,13256174
193,7775974
194,10209207
195,29991542
196,9031862
197,8824224
198,12149463
199,13555076
200,24250240
201,44026209
202,9044702
203,16647374
204,40326281
205,261154
206,26146255
207,22227597
208,9155573
209,30631086
210,10221097
211,8040225
212,5321322
213,26031707
214,47169547
215,10529267
216,8992379
217,25472043
218,14107082
219,64265156
220,24299879
221,11017855
222,4208429
223,9278511
224,15180653
225,210772
226,124359
227,21499497
228,30729994
229,17083787
230,10158500
231,36916791
232,15311124
233,8207502
234,9352426
235,22147945
236,205359
237,10611675
238,4749201
239,5806614
240,16928215
241,9912846
242,13739253
243,17091439
244,19048312
245,24851381
246,9862686
247,17877205
248,11063362
249,9267033
250,9553014
251,9162412
252,16507193
253,52721876
254,27311378
255,11443448
256,18358893
257,10238857
258,23852023
259,33194929
260,606517
261,5795621
262,42009928
263,6914985
264,42360950
265,31167078
266,31035711
267,11816955
268,13541971
269,22928471
270,23155950
271,15370872
272,15192817
273,11004161
274,5545000
275,24431609
276,10891439
277,12997904
278,10639441
279,14249570
280,11965514
281,11957365
282,16865460
283,42961736
284,9676490
285,230271
286,46071518
287,26662635
288,402866
289,9302954
290,20367652
291,42314182
292,278783
293,135376
294,38031112
295,10113935
296,20201600
297,11340522
298,17320416
299,23025154
300,246833
301,11898149
302,15712785
303,187439
304,23587144
305,5842013
306,15111696
307,6426034
308,230687
309,184779
310,168396
311,18901334
312,315517
313,64570273
314,15923147
315,5568338
316,74264092
317,32179834
318,25608644
319,21092398
320,6487434
321,26989399
322,9662814
323,8955870
324,28975906
325,16971871
326,6443647
327,11203885
328,5895587
329,24515565
330,17929149
331,22205148
332,12779430
333,14480734
334,13604074
335,49738388
336,19074137
337,13006540
338,11954862
339,4523866
340,13750678
341,11015371
342,254980
343,12199774
344,12144329
345,9146055
346,250000
347,8983728
348,178941
349,137085
350,16975343
351,17719902
352,8584532
353,381198
354,15339285
355,237205
356,188303
357,10063309
358,10810580
359,13408337
360,15435616
361,11428387
362,13050503
363,11606178
364,12623750
365,357040
366,9433285
367,12805696
368,10568893
369,17684205
370,14510338
371,459864
372,18930359
373,25190744
374,11456484
375,446207
376,7974181
377,10086365
378,22858289
379,455813
380,219927
381,177805
382,17090576
383,27343335
384,20984938
385,584402
386,5641114
387,14846954
388,8601875
389,17560520
390,10882984
391,9111869
392,9377041
393,13023079
394,5806348
395,18515545
396,9344713
397,10755236
