iteration,ns
1,14484502
2,7976428
3,6169022
4,632573
5,6078301
6,5150968
7,294486
8,193907
9,286346
10,2415638
11,722700
12,2292522
13,539148
14,181124
15,177856
16,171676
17,170127
18,585523
19,539085
20,2222915
21,3303023
22,536661
23,2583672
24,8505357
25,143584
26,143517
27,707122
28,168987
29,2035478
30,519417
31,8445521
32,14590607
33,201828
34,220515
35,8759893
36,304689
37,10818937
38,5506043
39,218291
40,9738818
41,4708507
42,356699
43,158471
44,10912037
45,6274309
46,8262774
47,191055
48,8756184
49,297682
50,155194
51,138993
52,154467
53,42447948
54,460904
55,6527050
56,22814791
57,209801
58,5676301
59,5780767
60,13635489
61,189627
62,6369181
63,11524239
64,14753562
65,193625
66,140510
67,5612904
68,141787
69,155095
70,167785
71,132732
72,7450113
73,527689
74,144419
75,274420
76,155954
77,281262
78,353300
79,17407122
80,13352077
81,418069
82,196922
83,296873
84,1950564
85,226414
86,636852
87,7860083
88,401119
89,18364531
90,380655
91,141404
92,179644
93,12271128
94,8892398
95,12127082
96,498669
97,145500
98,258144
99,300898
100,7844107
101,128789
102,12652942
103,471252
104,151937
105,14728182
106,189617
107,132238
108,5124703
109,162899
110,132437
111,346638
112,404550
113,178231
114,761255
115,12745562
116,5428765
117,158099
118,2977028
119,193442
120,1226794
121,9815142
122,3391544
123,159269
124,3084078
125,367956
126,172236
127,2227607
128,549980
129,7501151
130,158722
131,9362122
132,220730
133,22922559
134,168377
135,129512
136,5298855
137,8500032
138,37187001
139,17791502
140,8653170
141,611628
142,8537972
143,32345338
144,11757698
145,1543681
146,157316
147,151991
148,4626042
149,5217094
150,179261
151,5813434
152,14439823
153,334481
154,133304
155,136878
156,5375124
157,155927
158,164318
159,1234081
160,1289860
161,7791313
162,184139
163,7974805
164,206891
165,8571279
166,172782
167,155070
168,448801
169,6847190
170,7978575
171,4856884
172,11756750
173,1171225
174,294603
175,5866625
176,146475
177,132205
178,353538
179,10150958
180,551995
181,142445
182,127143
183,5353001
184,444509
185,145407
186,212479
187,30701909
188,188287
189,148090
190,124215
191,118378
192,120956
193,320135
194,150957
195,155367
196,17147315
197,414238
198,12948027
199,173130
200,135094
201,11720512
202,181016
203,14349157
204,179670
205,10280047
206,5271809
207,222828
208,21900588
209,156915
210,124923
211,7220359
212,147300
213,304564
214,173545
215,141105
216,475947
217,149057
218,8872888
219,188267
220,507874
221,176864
222,134694
223,131725
224,153422
225,139332
226,11437190
227,10538897
228,187500
229,132355
230,128869
231,147996
232,4418386
233,140717
234,129810
235,25119519
236,201234
237,131554
238,127456
239,146103
240,366184
241,153105
242,5506195
243,4795114
244,16991467
245,9546945
246,148375
247,121757
248,147918
249,13961516
250,342995
251,151358
252,132443
253,142292
254,428068
255,2156835
256,157984
257,4030071
258,559527
259,6817968
260,151105
261,641322
262,2268688
263,163209
264,128433
265,4875525
266,137664
267,123630
268,126384
269,123979
270,8262440
271,136375
272,5102861
273,29003501
274,7061877
275,4572144
276,142415
277,121693
278,119479
279,4850177
280,7855027
281,135424
282,5368515
283,151016
284,9857592
285,6349485
286,14234056
287,2248041
288,7022852
289,141950
