iteration,ns
1,35127865
2,13526746
3,12349846
4,10200520
5,16199375
6,10704220
7,21730421
8,20573478
9,15441734
10,9541974
11,16821615
12,14674047
13,13736425
14,13009038
15,12837595
16,62892701
17,18135426
18,18711080
19,12656206
20,20884847
21,13737375
22,16693590
23,22950654
24,13763506
25,13358926
26,11441764
27,12887940
28,9340732
29,12491468
30,14901223
31,17969258
32,7616787
33,12567164
34,20632732
35,13433921
36,15716856
37,17495498
38,16428275
39,23164791
40,14550353
41,13381157
42,14437222
43,12468810
44,12234715
45,9284138
46,15474088
47,12303352
48,16545044
49,20514991
50,17195897
51,13111655
52,13000622
53,9377043
54,8247977
55,20498787
56,16778639
57,17229895
58,15460331
59,17003612
60,15530924
61,9081382
62,14302971
63,25535779
64,11036828
65,16987305
66,9889293
67,15738212
68,10038618
69,11501919
70,12535186
71,14854297
72,15875991
73,12523609
74,19531057
75,15535344
76,17585222
77,9594114
78,19140999
79,22096134
80,14519639
81,15531732
82,11130460
83,11286125
84,12702763
85,11507783
86,12735714
87,8507429
88,15877849
89,10891877
90,10455127
91,10188688
92,8259567
93,15356889
94,11793486
95,13475740
96,8544604
97,9324564
98,11447820
99,12426040
100,8384742
101,12450197
102,12482687
103,11505434
104,9398300
105,10937823
106,10326904
107,20435896
108,8403669
109,13130222
110,11324022
111,8440848
112,11501545
113,10535091
114,14504503
115,13464718
116,9166540
117,12861712
118,11737704
119,15701219
120,18543589
121,14314363
122,8231687
123,12361660
124,12233695
125,16907215
126,12341601
127,8345008
128,12198391
129,21791317
130,12394308
131,15455650
132,13388899
133,15472184
134,8489172
135,10793880
136,9944035
137,11258315
138,14783091
139,9759487
140,9774058
141,11747877
142,11754451
143,12404608
144,29442848
145,11556641
146,8338077
147,11115008
148,9790960
149,12433619
150,8083035
151,8324938
152,8328887
153,8234401
154,11123705
155,9306558
156,11974716
157,8280522
158,11364606
159,9231836
160,11839397
161,9216002
162,10937641
163,16683357
164,14400017
165,12331654
166,9712346
167,15382112
168,12335980
169,14117783
170,17689647
171,15688934
172,22547499
173,12359419
174,8372330
175,11018844
176,13601604
177,8297981
178,8351539
179,8232975
180,8624734
181,8266951
182,8281388
183,16274308
184,12329502
185,12367339
186,8248006
187,12439480
188,8415902
189,12336103
190,12784732
191,11878294
192,13384383
193,12352860
194,16022068
195,39380217
196,11989177
197,12779045
198,12213156
199,13980140
200,10073777
201,12597729
202,11050662
203,23399347
204,9280345
205,14231199
206,16808780
207,8375568
208,16130411
209,12355249
210,9441908
211,7708600
212,10180603
213,10737140
214,8423038
215,10629155
216,10271812
217,11385890
218,11163748
219,13686879
220,12055004
221,12482077
222,14226843
223,12940213
224,7262484
225,13758991
226,11248123
227,11429122
228,10644981
229,16285876
230,17433132
231,10340868
232,10406768
233,10303274
234,12345896
235,11190850
236,9307513
237,13630745
238,15933315
239,12382536
240,10481467
241,10433354
242,12188858
243,16520994
244,8312226
245,11640231
246,9486796
247,12393515
248,8338281
249,8222083
250,9902013
251,7297305
252,12282430
253,11781888
254,36370522
255,9229073
256,10613125
257,9236235
258,8314284
259,11149179
260,12072029
261,9261430
262,16130241
263,15510724
264,17547891
265,12227291
266,8421558
267,12467403
268,12831592
269,9340783
270,8441995
271,7661038
272,8540405
273,9901981
274,12417143
275,12401389
276,8919112
277,19427877
278,9442166
279,11657772
280,9452824
281,11812247
282,12035373
283,10194013
284,14577146
285,8347091
286,8321760
287,8295769
288,11975164
289,8480052
290,14629303
291,10098345
292,8942845
293,8381511
294,12252441
295,8431837
296,11467381
297,9619880
298,11225781
299,13274347
300,12186069
301,20640019
302,13181582
303,15455082
304,12304327
305,80969789
306,9695850
307,16020862
308,189532702
309,104843678
310,139241476
311,32956917
312,25299329
313,88505829
314,12425182
315,16539512
316,32676365
317,15202621
318,11127347
319,15546186
320,8959256
321,11744448
322,16459601
323,7736190
324,10228737
325,10183651
326,10295576
327,15503087
328,9219729
329,7326756
330,12326803
331,8311898
332,14978610
333,13937486
334,11185891
335,14626351
336,12382424
337,8356130
338,8619342
339,8546481
340,9498464
341,16030525
342,8185001
343,7358340
344,10373899
345,15790702
346,11636729
347,16466217
348,7731957
349,11504330
350,14626154
351,12373723
352,8271677
353,8402005
354,8376004
355,8237257
356,11344826
357,9288249
358,8430667
359,16517942
360,10748783
361,10486756
362,10323771
363,12384855
364,11907915
365,13929787
366,15575656
367,11771775
368,10980075
369,9186727
370,13524883
371,8315325
372,12048931
373,8091684
374,11743308
375,12976379
376,10512074
377,11336592
378,8333269
379,11508226
380,11715562
381,11485585
382,15955833
383,10911874
384,12239133
385,11287134
386,9837925
387,12422864
388,12253295
389,14612051
390,11481740
391,11478943
392,13413158
393,10335507
394,15539634
395,10601177
396,9872596
397,11527700
398,13890342
399,12519828
400,10306052
401,16333959
402,9328630
403,12429931
404,10703605
405,9347709
406,12280877
407,9447970
408,15411705
409,8371603
410,11302039
411,13351754
412,11581413
413,12190973
414,10561081
415,8153317
416,15491567
417,12403936
418,12864838
419,8226755
420,9199298
421,11201827
422,11281735
423,9342379
424,8859818
425,13969655
426,8627178
427,11496773
428,9292041
429,11952877
430,12689884
431,12582651
432,12113696
433,15655244
434,12397211
435,10522925
436,14657534
437,10459997
438,13746313
439,10274459
440,12052243
441,8271131
442,9330847
443,12266279
444,11328498
445,8506726
446,9607283
447,11326237
448,11492371
449,9469960
450,10037158
451,15448227
452,12650687
453,12363990
454,16459534
455,11794655
456,9870087
457,10775875
458,12042522
459,10482537
460,15026896
461,9518909
462,10798248
463,10126157
464,12295618
465,9754389
466,8417984
467,10339822
468,8573616
469,7921372
470,9269844
471,11724817
472,8680295
473,11561902
474,11763128
475,11720392
476,8440432
477,10236907
478,11347195
479,19682982
480,12763164
481,8627293
482,8468389
483,11913597
484,8919962
485,10305355
486,10030830
487,13396754
488,8327101
489,12215807
490,7779512
491,9266153
492,7933009
493,9684854
494,12309136
495,8396841
496,12613376
497,8915655
498,8398999
499,10540484
500,11388703
501,7328387
502,148802421
503,12571209
504,12587829
505,12470765
506,8249084
507,16920413
508,8412557
509,19173460
510,13302562
511,13098028
512,19423797
513,9952413
514,7210124
515,8414756
516,8244993
517,11901450
518,10876340
519,11242678
520,8225168
521,8271113
522,8218056
523,8257522
524,12735055
525,12385933
526,12238329
527,21525076
528,11711054
529,8394199
530,8723813
531,8236369
532,12246905
533,8323553
534,11077574
535,9365832
536,10366743
537,10578465
538,12358141
539,8235146
540,12419874
541,8467146
542,12769469
543,8384936
544,12723610
545,14205015
546,15061117
547,15920800
548,8005853
549,11187630
550,10374949
551,13542038
552,12673637
553,8593225
554,13418704
555,10969905
556,10327795
557,9803614
558,12506903
559,8288774
560,12287350
561,8215554
562,8345427
563,8174670
564,12210214
565,12229845
566,8289022
567,8308500
568,8369289
569,8146763
570,8316018
571,12207937
572,12226058
573,8201689
574,16299263
575,7848283
576,13396457
577,8197592
578,8195060
579,8248517
580,12247212
581,12097201
582,16272044
583,8385574
584,8901749
585,12334053
586,8326296
587,8246315
588,8264842
589,11527122
590,9316690
591,12277696
592,19492238
593,8229979
594,16266017
595,8144293
596,8176235
597,15752534
598,9245955
599,24326873
600,9747835
601,10897557
602,10353733
603,11427657
604,9439212
605,11327694
606,8204009
607,8243810
608,15962983
609,9184595
610,8157893
611,12336597
612,10746712
613,10284474
614,11939472
615,8819227
616,10269835
617,12405067
618,10595519
619,9376592
620,8199164
621,8242026
622,12264986
623,8339111
624,11445072
625,13501307
626,11137027
627,9306318
628,8233154
629,14455050
630,15577850
631,11359419
