iteration,ns
1,52718787
2,8364093
3,16967697
4,8855242
5,8823303
6,20275099
7,13143842
8,20487155
9,15880372
10,11002780
11,17951796
12,11990665
13,9902481
14,14145597
15,13835469
16,65096015
17,21260249
18,31206813
19,11814562
20,8856294
21,13220033
22,11910565
23,24116406
24,15286498
25,9724893
26,12935534
27,12728618
28,12169430
29,11377295
30,9555828
31,19455639
32,18017925
33,9602842
34,12114617
35,10789603
36,20891996
37,17704715
38,11781702
39,13017257
40,11872775
41,10023893
42,11943877
43,17053918
44,15858850
45,8887743
46,9633370
47,9910236
48,11268961
49,15669126
50,20101308
51,20146857
52,11913758
53,12953577
54,12193976
55,21345517
56,16020829
57,10870732
58,14313141
59,12845228
60,12435694
61,12661644
62,23634241
63,12386502
64,13788927
65,12097560
66,10276464
67,19727372
68,16043753
69,7846085
70,16800862
71,11828782
72,13922804
73,17001040
74,11967802
75,18632540
76,11087585
77,15121163
78,11907853
79,21252004
80,13631014
81,14941936
82,15961686
83,11357208
84,18934852
85,12673012
86,8739101
87,11881493
88,11400998
89,14813385
90,12905759
91,8958575
92,12819997
93,15627995
94,13811344
95,8776432
96,12945848
97,12800110
98,13125203
99,11086425
100,10254540
101,18942712
102,8775418
103,15437459
104,12739130
105,10783036
106,10931974
107,16506926
108,8754271
109,9138485
110,10842407
111,8775801
112,8870464
113,11815242
114,9819131
115,12880850
116,8954111
117,11875538
118,8887464
119,16252606
120,13201374
121,7718217
122,7816616
123,8752395
124,8758000
125,12763794
126,8750201
127,12786338
128,7700795
129,12839284
130,8919027
131,12733293
132,8712347
133,21733485
134,11800869
135,8792946
136,8733443
137,12847300
138,8732943
139,13077446
140,11708673
141,8803052
142,12786615
143,8785773
144,12741950
145,8738958
146,8793581
147,13342169
148,7769121
149,12196133
150,8771198
151,13276452
152,7773450
153,13115564
154,7810661
155,13684610
156,7768813
157,15006757
158,12856904
159,10933416
160,15820526
161,8771989
162,8865614
163,10414929
164,14852055
165,8872216
166,12980829
167,11883102
168,8827844
169,16613660
170,9077282
171,17585128
172,10812526
173,16750105
174,8845852
