iteration,ns
1,1427201
2,442402
3,1192636
4,446495
5,432234
6,397623
7,402441
8,448833
9,448554
10,414813
11,398757
12,400072
13,405074
14,407538
15,1053046
16,446973
17,401336
18,412010
19,572520
20,366183
21,409347
22,389174
23,390530
24,4011745
25,458790
26,377352
27,308393
28,1358235
29,3176452
30,280685
31,1724724
32,968213
33,1592192
34,335117
35,379237
36,353656
37,371619
38,347170
39,367448
40,356087
41,898482
42,391231
43,372094
44,346595
45,361440
46,836862
47,364800
48,364430
49,345781
50,383489
51,359851
52,337911
53,366746
54,339033
55,371017
56,355054
57,349362
58,330676
59,349937
60,293775
61,299305
62,1930878
63,274866
64,1606732
65,339267
66,356784
67,5904532
68,1478780
69,3855345
70,315654
71,1277809
72,304393
73,347076
74,350170
75,550486
76,371241
77,360004
78,353900
79,355799
80,305464
81,344590
82,347109
83,344276
84,353304
85,342987
86,367195
87,349226
88,345529
89,382485
90,349371
91,354018
92,391370
93,412684
94,354771
95,338603
96,380767
97,353390
98,343494
99,474146
100,286930
101,321744
102,304817
103,286634
104,2110848
105,608052
106,542695
107,308466
108,335908
109,335667
110,295991
111,2807492
112,1108548
113,287226
114,307576
115,359291
116,348398
117,379811
118,358746
119,372677
120,350570
121,350291
122,351083
123,339336
124,345175
125,547381
126,367160
127,353579
128,364621
129,376667
130,397507
131,368535
132,374796
133,428411
134,374355
135,1359417
136,416305
137,427734
138,375656
139,339994
140,375383
141,357771
142,351243
143,299088
144,309848
145,704492
146,320629
147,293182
148,1499030
149,300190
150,286845
151,290151
152,4489293
153,344114
154,1766883
155,308220
156,508596
157,562459
158,333351
159,343776
160,315418
161,342279
162,294313
163,325208
164,1240691
165,268152
166,321940
167,320509
168,347397
169,323859
170,325266
171,309887
172,321336
173,553319
174,314770
175,314710
176,339790
177,316252
178,315375
179,1314886
180,320808
181,334646
182,346815
183,337121
184,341720
185,320707
186,324115
187,297536
188,266760
189,280367
190,294248
191,303597
192,265665
193,271870
194,634726
195,415663
196,336556
197,496200
198,283584
199,278337
200,6411011
201,311702
202,315353
203,285034
204,284974
205,4882580
206,316742
207,322310
208,322752
209,326057
210,355448
211,331354
212,285643
213,285916
214,315850
215,321733
216,1352771
217,371408
218,530700
219,315881
220,359413
221,322625
222,327607
223,322620
224,322147
225,334671
226,776913
227,341214
228,329410
229,316922
230,300404
231,297730
232,618604
233,326654
234,327529
235,314503
236,316525
237,328726
238,308181
239,1213231
240,1888241
241,598456
242,265224
243,2743823
244,273584
245,291004
246,329234
247,338165
248,328355
249,335049
250,328429
251,331496
252,320445
253,303182
254,284373
255,1241844
256,306103
257,325742
258,289566
259,277727
260,281171
261,517348
262,390662
263,324871
264,337015
265,317248
266,318844
267,342865
268,390900
269,326647
270,330810
271,319592
272,340706
273,325967
274,312947
275,291053
276,302074
277,293023
278,1203096
279,6253913
280,381062
281,329247
282,504939
283,296643
284,669617
285,1355559
286,380756
287,293375
288,273654
289,667302
290,517717
291,691761
292,307170
293,324463
294,348794
295,314647
296,332350
297,355053
298,331915
299,316853
300,311638
301,341612
302,306826
303,949407
304,373352
305,525453
306,279063
307,286275
308,590791
309,2609019
310,385343
311,316430
312,332662
313,329477
314,352573
315,5402113
316,33514280
317,35845988
318,12013210
319,295829
320,13221905
321,7232184
322,358592
323,324877
324,328942
325,343785
326,520590
327,330221
328,331595
329,371801
330,323103
331,296868
332,1241909
333,683799
334,311947
335,318850
336,337054
337,282626
338,256231
339,1218302
340,746303
341,269071
342,314135
343,313802
344,326245
345,338330
346,329310
347,324166
348,515245
349,326265
350,273725
351,274314
352,1201173
353,2920727
354,302827
355,326235
356,304898
357,325109
358,319020
359,285732
360,287750
361,340589
362,332607
363,320141
364,318628
365,327761
366,326745
367,337182
368,322030
369,940341
370,312878
371,319454
372,323519
373,352544
374,321025
375,352861
376,346134
377,336273
378,323018
379,338277
380,318101
381,319483
382,296543
383,270627
384,3809788
385,303051
386,272486
387,570224
388,737027
389,1096379
390,333458
391,314249
392,313791
393,292138
394,277189
395,282362
396,324350
397,333229
398,300097
399,256387
400,2358205
401,570468
402,342099
403,362059
404,332082
405,333032
406,329110
407,332937
408,340522
409,280226
410,474246
411,1120072
412,1046165
413,314703
414,347216
415,322172
416,323617
417,304785
418,339421
419,328074
420,343231
421,313177
422,334363
423,318307
424,300936
425,316380
426,322252
427,337130
428,325981
429,333081
430,282164
431,264482
432,726538
433,5372959
434,767326
435,300016
436,4630243
437,368197
438,358582
439,273986
440,307008
441,1176789
442,1615079
443,320085
444,332897
445,316891
446,308118
447,303693
448,302021
449,2284368
450,310650
451,321248
452,359314
453,502022
454,337825
455,330855
456,336403
457,313917
458,328484
459,323927
460,335733
461,293593
462,359408
463,1417342
464,778778
465,322154
466,338621
467,332713
468,352458
469,380273
