iteration,ns
1,285756
2,275858
3,239210
4,245837
5,299073
6,276662
7,251620
8,192410
9,170566
10,154617
11,171318
12,164922
13,151759
14,157331
15,157578
16,163950
17,4426306
18,213767
19,200919
20,184832
21,201513
22,171528
23,182642
24,3870172
25,346862
26,244430
27,202682
28,190209
29,185070
30,209896
31,6218478
32,302354
33,274285
34,311015
35,372600
36,303735
37,278454
38,236887
39,228063
40,179585
41,1298937
42,177495
43,179063
44,168418
45,179576
46,165383
47,131930
48,128546
49,128877
50,212125
51,171740
52,173698
53,648181
54,232051
55,206744
56,137834
57,3676705
58,248815
59,129435
60,135054
61,144227
62,162456
63,180741
64,142457
65,187915
66,179003
67,138634
68,189017
69,353988
70,258209
71,239303
72,487518
73,243634
74,254298
75,197738
76,163384
77,174839
78,111207
79,132904
80,106152
81,114654
82,141011
83,113500
84,158182
85,115475
86,186363
87,687067
88,174153
89,135176
90,133507
91,128892
92,121053
93,167955
94,174086
95,208612
96,191971
97,177545
98,163587
99,154744
100,158606
101,162667
102,144921
103,132364
104,148098
105,156928
106,165928
107,140955
108,190305
109,129363
110,126411
111,116601
112,126155
113,119504
114,113153
115,107114
116,1835108
117,222208
118,183489
119,185668
120,121735
121,170471
122,116071
123,138041
124,244334
125,169781
126,1673191
127,133386
128,207189
129,957666
130,149410
131,115820
132,132165
133,131276
134,151560
135,123323
136,109677
137,102752
138,116143
139,112768
140,108124
141,119902
142,132753
143,147918
144,139946
145,121814
146,156184
147,194818
148,172721
149,154736
150,174157
151,171732
152,161708
153,165630
154,209526
155,159435
156,103778
157,103703
158,129270
159,152830
160,175259
161,214666
162,201268
163,577934
164,141982
165,112695
166,136781
167,142605
168,178593
169,130995
170,184675
171,252390
172,1598693
173,212156
174,183686
175,190111
176,175473
177,174249
178,120921
179,134716
180,116918
181,108070
182,154347
183,143608
184,123747
185,144839
186,297586
187,263151
188,245239
189,227114
190,214151
191,219771
192,218318
193,214021
194,230092
195,210775
196,184731
197,161980
198,153424
199,854491
200,237027
201,178150
202,135461
203,114472
204,141019
205,125924
206,123428
207,149969
208,185678
209,193965
210,178205
211,142079
212,135014
213,197158
214,129792
215,129925
216,129356
217,146104
218,206198
219,174788
220,148525
221,147723
222,144815
223,135714
224,118008
225,110502
226,149351
227,171210
228,159224
229,156545
230,134165
231,110274
232,157821
233,165136
234,208538
235,223332
236,231268
237,218616
238,3990105
239,2521953
240,316535
241,205970
242,108720
243,133426
244,1451410
245,176607
246,134178
247,111460
248,196053
249,126010
250,2392997
251,152956
252,160301
253,132240
254,161587
255,140410
256,158494
257,161607
258,140389
259,110248
260,102995
261,160978
262,134872
263,115278
264,102182
265,97764
266,133755
267,179155
268,111178
269,162178
270,157445
271,132204
272,119439
273,156745
274,135358
275,116113
276,108912
277,140752
278,189679
279,172256
280,188061
281,215499
282,227992
283,230188
284,198469
285,288880
286,195772
287,200254
288,161714
289,129757
290,99654
291,153802
292,203500
293,190826
294,155134
295,186037
296,170737
297,118804
298,130351
299,101650
300,98314
301,102167
302,1032539
303,171462
304,125194
305,3030110
306,242585
307,3705789
308,204906
309,145883
310,138508
311,154357
312,139907
313,104383
314,115685
315,105250
316,136127
317,140878
318,107557
319,98375
320,112736
321,98853
322,135148
323,164641
324,171327
325,208576
326,221360
327,222199
328,214567
329,207953
330,181185
331,216154
332,186527
333,150668
334,180012
335,130223
336,140036
337,133702
338,117777
339,101236
340,117010
341,120626
342,118607
343,109039
344,6622082
345,277951
346,1702694
347,209816
348,199723
349,126460
350,113569
351,185660
352,164848
353,117018
354,109252
355,108075
356,169059
357,119007
358,112177
359,143801
360,115751
361,137833
362,118876
363,104280
364,105915
365,134063
366,202713
367,206210
368,116462
369,188428
370,149604
371,695023
372,214252
373,133215
374,126722
375,970351
376,178511
377,152121
378,116952
379,109060
380,135483
381,179186
382,168503
383,288439
384,258638
385,269475
386,245618
387,209920
388,218923
389,237824
390,235204
391,235349
392,222095
393,202070
394,188625
395,177196
396,235938
397,202242
398,170783
399,122356
400,511037
401,276688
402,230716
403,196370
404,167428
405,158524
406,163169
407,162759
408,157323
409,192016
410,198214
411,205990
412,172543
413,155746
414,133852
415,116840
416,162484
417,167557
418,150105
419,170243
420,145079
421,177095
422,164102
423,145884
424,147440
425,161141
426,145504
427,137539
428,132171
429,193181
430,171792
431,1237793
432,265492
433,301377
434,228161
435,126660
436,111432
437,110320
438,103786
439,111472
440,144931
441,205460
442,163610
443,878523
444,274100
445,253526
446,230996
447,170194
448,125933
449,158388
450,168334
451,211825
452,219710
453,208774
454,187744
455,207495
456,220536
457,212600
458,174190
459,212485
