iteration,ns
1,4621067
2,1870314
3,12405309
4,179500
5,12070871
6,11514952
7,34505233
8,230442
9,425089
10,20124452
11,10525649
12,9908390
13,180716
14,142365
15,9152447
16,157392
17,445216
18,527708
19,518217
20,171393
21,183764
22,12037054
23,233761
24,164024
25,136408
26,15084509
27,11361130
28,770574
29,406685
30,180537
31,15922360
32,250681
33,15147542
34,192050
35,166159
36,143962
37,152455
38,187449
39,146186
40,11236574
41,452795
42,16201315
43,519454
44,181603
45,189275
46,7436035
47,200768
48,168872
49,150727
50,204899
51,132299
52,184941
53,145013
54,15981517
55,8336532
56,263119
57,151460
58,6451732
59,6068230
60,164658
61,9084427
62,10981295
63,17697574
64,185887
65,147930
66,552482
67,148763
68,11154564
69,19835456
70,30648716
71,17280082
72,19062384
73,13366698
74,222396
75,138569
76,15275670
77,12149434
78,186305
79,15567772
80,6253353
81,182714
82,9606159
83,159416
84,11012439
85,146938
86,140961
87,150135
88,154662
89,8250953
90,164807
91,154148
92,153474
93,139305
94,170337
95,165433
96,6136526
97,152350
98,6090198
99,12037633
100,204251
101,146392
102,134828
103,535103
104,170067
105,164674
106,144675
107,138372
108,135810
109,14556879
110,212817
111,142260
112,193226
113,10100704
114,153909
115,6290381
116,154845
117,9080241
118,168498
119,8766171
120,187445
121,151736
122,179807
123,160435
124,21378913
125,11160259
126,3836770
127,6196395
128,7942785
129,250523
130,166197
131,9859954
132,526008
133,192591
134,167984
135,155783
136,9050682
137,299612
138,7045772
139,10177754
140,11339457
141,11221976
142,14373875
143,278259
144,170918
145,806810
146,172117
147,2396350
148,7834439
149,170523
150,7966272
151,5846322
152,226263
153,284902
154,21517380
155,12270325
156,310748
157,765357
158,12275770
159,4901185
160,194848
161,10667712
162,16764890
163,321622
164,157523
165,163050
166,681912
167,174153
168,199287
169,257623
170,180842
171,11803021
172,714738
173,5257441
174,8237746
175,646170
176,478414
177,145513
178,2023156
179,8209721
180,11469992
181,15057685
182,200535
183,146774
184,13382478
185,12276990
186,180079
187,164090
188,10982413
189,8659820
190,174691
191,178183
192,12174407
193,240894
194,9765725
195,451253
196,12850541
197,184361
198,13055657
199,10432387
200,7544593
201,8774963
202,187037
203,9066211
204,163587
205,157155
206,156145
207,142097
208,150222
209,12166096
210,180059
211,145230
212,135088
213,11222126
214,160812
215,4364436
216,159843
217,1423969
218,2229475
219,704807
220,12156722
221,175874
222,160695
223,10986019
224,9767682
225,10642237
226,500028
227,1126853
228,7058262
229,11566722
230,155281
231,139610
232,9340081
233,181097
234,159214
235,174038
236,152029
237,357828
238,358334
239,157797
240,136221
241,133843
242,151393
243,5105875
244,144731
245,10039316
246,148915
247,9582463
248,164727
249,4936869
250,7735927
251,184950
252,132380
253,126651
254,141351
255,12264204
256,156542
257,11579791
258,8565499
259,5904218
260,194328
261,149486
262,641489
263,174695
264,7177880
265,11575982
266,8557278
267,197800
268,188550
269,192172
270,220962
271,150082
272,144232
273,152599
274,16483397
275,162458
276,552113
277,7239849
278,10441214
279,7076802
280,15550150
281,246991
282,13784964
283,184902
284,8122177
285,8119500
286,179641
287,175970
288,142479
289,129803
290,213158
291,13620607
292,195214
293,3689025
294,197583
295,204514
296,13128901
297,151478
298,136146
299,5237203
300,5833755
301,6375723
302,175359
303,8495389
304,172981
305,4944769
306,184105
307,151189
308,6047904
309,10499712
310,171398
311,6015840
312,6000637
313,177905
314,147817
315,168197
316,191204
317,13238444
318,9503335
319,12691628
320,7738436
321,989656
322,167676
323,14177059
324,152884
325,1707046
326,11976686
327,182850
328,9739868
329,156640
330,161323
331,492474
332,358124
333,153267
334,641758
335,193288
336,151375
337,9315108
338,12538622
339,150498
340,7170689
341,150387
342,155059
343,148001
344,136224
345,139571
346,125771
347,140256
348,155091
349,5885200
350,5297875
351,142542
352,6297510
353,12620462
354,162989
355,143225
356,8167981
357,154229
358,5471202
359,134403
360,129837
361,130899
362,130166
363,8058385
364,140765
365,9935193
366,5193857
367,120605
368,9747200
369,134807
370,150757
371,6180782
372,4408147
373,138771
374,4990039
375,143746
376,156448
377,8224069
378,5142620
379,289432
380,11582438
381,10048687
382,150827
383,364853
384,13636319
385,8552331
386,385304
387,5014762
388,142591
389,125183
390,123028
391,575926
392,140772
393,546091
394,10852518
395,4314041
396,135764
397,122347
398,13056833
399,147755
400,189380
401,9187326
402,141745
403,122128
404,132394
405,143013
406,138656
407,144991
408,257177
409,174689
410,14284179
411,140610
412,8754949
413,141053
414,127417
415,134688
416,249267
417,128475
418,23992749
419,5710057
420,151810
421,9752758
422,11378725
423,193185
424,146497
425,135165
426,213175
427,147841
428,124490
429,13599724
430,210954
431,7116615
432,151032
433,375703
434,4844257
435,169668
436,239934
437,3367333
438,14598810
439,7936588
440,12161693
441,226670
442,133988
443,151415
444,9886613
445,581413
446,150093
447,132154
448,5613357
449,151613
450,263653
451,153510
452,364957
453,11588924
454,152083
455,136190
456,6476694
457,141816
458,343315
459,140720
460,125521
461,379926
462,11068030
463,13513611
464,189955
465,128955
466,11121159
467,177626
468,132842
469,10821333
470,155006
471,273863
472,9125201
473,11489271
474,233286
475,167818
476,195864
477,139323
478,15013140
479,237130
480,14315224
481,157533
482,151422
483,5329221
484,168033
485,141857
486,129498
487,13632699
488,14475120
489,153385
490,144326
491,238371
492,14628650
493,161284
494,135258
495,4661008
496,16229747
497,5610654
498,174837
499,8110951
500,8192250
501,10443115
502,142282
503,194053
504,150307
505,141082
506,4985547
507,153957
508,19516743
509,9976087
510,585811
511,12778552
512,196667
513,158157
514,148905
515,143130
516,9789769
517,154227
518,12162753
519,10951442
520,1134333
521,17148928
522,148202
523,129528
524,136920
525,4749492
526,252658
527,6793749
528,169270
529,137634
530,401361
531,644328
532,151442
533,139110
534,4667358
535,164417
536,150554
537,9610010
538,8348492
539,414008
540,158911
541,9937143
542,172377
543,247680
544,503104
545,211006
546,513159
547,10111866
548,174158
549,15917356
550,12574325
551,195668
552,150774
553,134501
554,5760603
555,198915
556,142141
557,124030
558,19719429
559,12592198
560,160534
561,14890892
562,136231
563,123113
564,115197
565,114541
566,401221
567,10923136
568,16965267
569,191684
570,20437746
571,203283
572,142153
573,12020883
574,453521
575,175067
576,10384332
577,169645
578,126952
579,152645
580,128391
581,130418
582,461990
583,5212761
584,11074569
585,8015106
586,162410
587,337816
588,11751954
589,183249
590,12926124
591,5039917
592,9650514
593,191469
594,126835
595,154300
596,116275
597,130209
598,554752
599,149489
600,160179
601,142417
602,6322886
603,169681
604,154404
605,12272632
606,158525
607,141199
608,134605
609,135467
610,135085
611,574739
612,217315
613,145344
614,164481
615,147933
616,137886
617,120734
618,11834540
619,364950
620,152132
621,9117742
622,8227862
623,179289
624,136047
625,380502
626,164154
627,9978888
628,577563
629,6456069
630,166832
631,4782104
632,358267
633,12155619
634,215706
635,12621323
636,16681739
637,198103
638,218308
639,147163
640,18188460
641,212318
642,133173
643,129765
644,131853
645,16241853
646,211333
647,25138951
648,14787216
649,208048
650,6224596
651,20328690
652,6883197
653,454291
654,370224
655,144288
656,9506086
657,7768036
658,148152
659,145132
660,133432
661,371711
662,14516322
663,154492
664,8104834
665,179186
666,145078
667,128961
668,122231
669,18141978
670,616242
671,10041128
672,143253
673,7933128
674,11007427
