iteration,ns
1,11113422
2,568778
3,13263003
4,219113
5,10640109
6,170485
7,205716
8,145951
9,11061854
10,305117
11,13822978
12,6445355
13,197991
14,144845
15,127462
16,11585284
17,182121
18,186061
19,197861
20,204446
21,192385
22,849878
23,183570
24,14887282
25,16045747
26,10541702
27,10672229
28,170361
29,11927020
30,10787004
31,211388
32,171457
33,7332994
34,208425
35,178699
36,8991616
37,148662
38,136049
39,132030
40,151183
41,9652179
42,173378
43,7671595
44,164908
45,11831544
46,8701424
47,504453
48,5127154
49,11642534
50,6617053
51,13227457
52,216523
53,10225898
54,253681
55,579133
56,148016
57,11570624
58,171661
59,146856
60,938103
61,157380
62,14789052
63,343906
64,624485
65,189117
66,194750
67,16446762
68,16765385
69,201229
70,169235
71,14216580
72,8824213
73,319478
74,5983217
75,233707
76,127798
77,118518
78,19317028
79,6176070
80,6216112
81,167586
82,14669910
83,180444
84,125743
85,178976
86,423756
87,2268001
88,6727006
89,10400743
90,13913197
91,216315
92,152273
93,115496
94,144193
95,10245640
96,7635973
97,7554074
98,391925
99,216022
100,129280
101,202952
102,14437575
103,170197
104,163796
105,171054
106,516592
107,169181
108,149094
109,144467
110,170802
111,182540
112,162826
113,127170
114,117343
115,115194
116,114472
117,4828561
118,12164715
119,161601
120,8460169
121,4782286
122,7394153
123,143913
124,135081
125,144598
126,17310708
127,163883
128,155687
129,18668952
130,12892153
131,444840
132,199374
133,6426270
134,11041017
135,166822
136,143869
137,10271959
138,155065
139,11143116
140,167359
141,134566
142,145885
143,246644
144,612530
145,159395
146,11814009
147,164636
148,10457708
149,464555
150,127765
151,141615
152,152469
153,129997
154,14353072
155,13125658
156,23639076
157,161090
158,169230
159,18431777
160,298887
161,5997297
162,6531629
163,2199432
164,1057449
165,202329
166,2002149
167,9393344
168,155617
169,138313
170,16021968
171,237876
172,165907
173,138593
174,10909344
175,139535
176,12818786
177,148691
178,126055
179,14458811
180,8694259
181,11092005
182,170475
183,13367814
184,167979
185,126695
186,19055450
187,190501
188,170357
189,12162666
190,258834
191,154860
192,15076444
193,214891
194,395465
195,153111
196,187362
197,158105
198,11003783
199,181490
200,13326089
201,188137
202,175550
203,135599
204,122397
205,126872
206,6782085
207,1080098
208,388727
209,5154556
210,10109881
211,148550
212,120148
213,442800
214,8194735
215,847354
216,164197
217,142479
218,157402
219,138743
220,543732
221,17617917
222,202533
223,142900
224,144837
225,125251
226,962372
227,144052
228,155165
229,169184
230,127368
231,116395
232,5579952
233,8608629
234,212261
235,8896128
236,163315
237,552538
238,152211
239,6042309
240,6863316
241,13539119
242,13661356
243,10385212
244,199020
245,7657733
246,4575767
247,239037
248,10753815
249,222223
250,9556885
251,13857488
252,4265986
253,169957
254,187693
255,205110
256,27040343
257,11562832
258,278448
259,261414
260,225847
261,205168
262,13483690
263,228213
264,7452121
265,137753
266,122095
267,428750
268,7216271
269,8920923
270,11751855
271,249683
272,837029
273,19884644
274,11649144
275,225580
276,205133
277,714866
278,12643176
279,228977
280,182912
281,10302336
282,4800610
283,275868
284,136969
285,124818
286,157209
287,11338962
288,190529
289,12559060
290,271456
291,17881442
292,208909
293,10920582
294,421765
295,129899
296,9303296
297,12563613
298,11653143
299,228607
