iteration,ns
1,2401394
2,234372
3,305577
4,4153344
5,13408530
6,300021
7,15936692
8,676093
9,28072615
10,766306
11,278275
12,258593
13,292159
14,250866
15,248639
16,12019347
17,249265
18,263223
19,4557008
20,261385
21,1698172
22,19145051
23,5371614
24,9628465
25,11625787
26,790442
27,13857097
28,14032770
29,919348
30,8121530
31,281310
32,10094478
33,270188
34,25746129
35,1917020
36,10377726
37,553216
38,513238
39,12177460
40,294014
41,12767625
42,261074
43,11576278
44,283680
45,249421
46,2207248
47,9938705
48,15442228
49,16460960
50,20010404
51,346202
52,263707
53,28358434
54,242863
55,11577235
56,267767
57,325474
58,14287993
59,263761
60,225760
61,15129486
62,259468
63,321871
64,294782
65,16235208
66,6890211
67,262595
68,991718
69,299498
70,243228
71,212146
72,11931592
73,11479976
74,5636569
75,2256185
76,4581707
77,13741499
78,8655705
79,260039
80,9993963
81,270258
82,220355
83,11933035
84,301979
85,270557
86,244960
87,11179403
88,19250237
89,7079081
90,300399
91,501320
92,268227
93,9239564
94,8618490
95,372904
96,200564
97,1257925
98,6133000
99,498758
100,11459998
101,8611106
102,246229
103,412246
104,8006502
105,10187598
106,14046761
107,298148
108,9074824
109,277658
110,454196
111,1123594
112,13882384
113,267628
114,1830536
115,3987024
116,26190913
117,19745883
118,8458088
119,264408
120,9878004
121,900968
122,301305
123,10424418
124,19166624
125,13243197
126,255836
127,10847663
128,424121
129,488603
130,1450674
131,304408
132,245051
133,4953222
134,3008391
135,10098610
136,424266
137,1426631
138,1484376
139,9143310
140,238169
141,220497
142,253950
143,10674428
144,445963
145,219912
146,172686
147,167723
148,158022
149,149895
150,134928
151,15485348
152,9913447
153,531697
154,12754889
155,199323
156,15116352
157,634540
158,148267
159,170124
160,4907236
161,9976464
162,10807957
163,12175608
164,454713
165,131735
166,15151213
167,199256
168,214862
169,356191
170,11868345
171,524977
172,10046973
173,5361519
174,209493
175,154021
176,167120
177,849825
178,9882484
179,157249
180,205780
181,484971
182,139419
183,10088506
184,221821
185,656747
186,310700
187,4676566
188,199999
189,140742
190,12042771
191,5244618
192,291751
193,200015
194,163544
195,155623
196,4766073
197,257087
198,5947440
199,293588
200,10785329
201,438855
202,10324780
203,5697200
204,11515421
205,330876
206,10439113
207,16112256
208,191479
209,439583
210,157156
211,128625
212,127895
213,6487784
214,222665
215,1941389
216,9879513
217,239030
218,211694
219,478869
220,505401
221,8050615
222,230574
223,162572
224,7211571
225,172293
226,12899372
227,159428
228,12461888
229,14885336
230,303483
231,249822
232,226510
233,128026
234,129564
235,167286
236,256816
237,223793
238,14322921
239,174703
240,239830
241,160889
242,274649
243,209487
244,288972
245,243540
246,9097359
247,233038
248,16608084
249,250534
250,14218394
251,253401
252,1227843
253,206775
254,128072
255,142774
256,216917
257,12433366
258,4613916
259,181915
260,7247669
261,11277069
262,6060782
263,225036
264,18102510
265,235113
266,269321
267,11630140
268,12983782
269,186125
270,185930
271,18713810
272,225179
273,239768
274,13068129
275,246689
276,227499
277,254357
278,177183
279,1637924
280,165911
281,181937
282,20140121
283,11272036
284,12748153
285,233606
286,187720
287,199005
288,9325734
289,1056229
290,198825
291,9664346
292,175596
293,11780883
294,12014081
295,13397782
296,14536870
297,197927
298,176701
299,204093
300,2198636
301,13136327
302,795206
303,11733571
304,18165745
305,4580317
306,202155
307,1293288
308,206919
309,178131
310,164657
311,12842169
312,11583144
313,232703
314,238565
315,203031
316,17978208
317,12395160
318,254965
319,389559
320,208774
321,182815
322,7304974
323,235561
324,247136
325,218816
326,192959
327,7229633
328,466686
329,233514
330,214542
331,187530
332,8844767
333,292752
334,6171689
335,4221300
336,222186
337,8206243
338,441301
339,142639
340,18409701
341,208760
342,208672
343,436942
344,172736
345,4015281
346,186757
347,1205011
348,5199031
349,7840361
350,5365264
351,194681
352,148513
353,1101226
354,12797715
355,22760229
356,10751368
357,208679
358,193477
359,8027017
360,229524
361,9977916
362,182047
363,170435
364,506014
365,4482277
366,195199
367,12319100
368,888543
369,155450
370,132480
371,149359
372,142487
373,180178
374,161851
375,140507
376,11885630
377,352124
378,155441
379,10689233
380,172255
381,156525
382,172926
383,10749703
384,152035
385,139038
386,26232416
387,18660175
388,581813
389,148650
390,129799
391,150999
392,166996
393,10904756
394,2184706
395,216508
396,131158
397,142219
398,128892
399,159706
400,9361086
401,9027482
402,5030436
403,150180
404,274201
405,262954
406,1073195
407,352076
408,20309565
409,11289070
410,290325
411,256392
412,344186
413,11046389
414,14465680
415,9610254
416,249191
417,468325
418,269056
419,710833
420,10761078
421,14340543
422,230616
423,11163232
424,11875216
425,440583
426,166766
427,7549373
428,486508
429,183186
430,138868
431,8323305
432,213872
433,9000805
434,176400
435,414531
436,10992165
437,191870
438,651130
439,439425
440,11697714
441,143167
442,9661209
443,5579120
444,214692
445,135618
446,9852101
447,173677
448,161161
449,15625426
450,13085188
451,179281
452,1572867
453,149904
454,340552
455,228070
456,11032870
457,786808
458,155937
459,135119
460,155525
461,14505244
462,181111
463,13308308
464,2370003
465,11742643
466,1535442
467,19776996
468,22675531
469,14865762
470,8259012
471,702008
472,291952
473,287187
474,248631
475,408527
476,169323
477,189384
478,495439
479,174749
480,5881970
481,447453
482,11770765
483,239940
484,211825
485,10060234
486,246950
487,17427543
488,441257
489,8331631
490,212100
491,584186
492,19001105
493,9857191
494,185688
495,8226390
496,179895
497,149637
498,152339
499,9849427
500,207619
501,157012
502,10173616
503,15418726
504,231402
505,10668919
506,13055352
507,231528
508,159023
509,15936699
510,232989
511,8988180
512,10988859
513,235446
514,9061953
515,16408225
516,7363793
517,522882
518,584976
519,185539
520,163463
521,207896
522,222893
523,9042226
524,214110
525,9849117
526,202785
527,20741529
528,11698232
529,349005
530,271915
531,180517
532,14788722
533,233038
534,7474846
535,177716
536,256635
537,18948990
538,266448
539,273011
540,822587
541,264019
542,847208
543,2897732
544,12387356
545,290752
546,8502066
547,357683
548,152289
549,151976
550,192378
551,196937
552,7267619
553,897389
554,213702
555,10853821
556,201848
557,134530
558,256946
559,152251
560,154329
561,8829052
562,19327291
563,248155
564,143307
565,5372712
566,8473525
567,8855425
568,10553919
569,4876670
570,639335
571,161357
572,137624
573,207531
574,12914186
575,238048
576,340988
577,184441
578,7130163
579,214652
580,12642934
581,181768
582,176451
583,252441
584,170583
585,12092998
586,1159842
587,4466834
588,2063057
589,224591
590,159699
591,185285
592,135717
593,10082590
594,2028060
595,5471770
596,6922746
597,12027757
598,230083
599,288234
600,237630
601,219477
602,208014
603,165834
604,192234
605,216553
606,202633
607,13506660
608,236991
609,172465
610,25239355
611,490792
612,235952
613,6475358
614,5881871
615,8349694
616,229587
617,4344370
618,174192
619,196461
620,4774271
621,8811898
622,11819081
623,1851351
624,171766
625,187483
626,290949
627,9369350
628,167869
629,131156
630,8061931
631,296034
632,172477
633,138749
634,140754
635,128686
636,133541
637,117860
638,721853
639,156133
640,358766
641,145982
642,7825119
643,146711
644,8843618
645,842181
646,4790930
647,206171
648,8174514
649,491991
650,142189
651,124798
652,189583
653,13812406
654,194563
655,151523
656,5808204
657,265374
658,141194
659,127988
660,428046
661,144990
662,13863379
663,194199
664,10744463
665,8594092
666,827190
667,149087
668,10975442
669,257839
670,197844
671,443876
672,543889
673,150839
674,155623
675,164565
676,8779240
677,203728
678,131421
679,11800148
680,221874
681,13695980
682,11532108
683,216550
684,183717
685,218288
686,8972371
687,226680
688,196658
689,6325603
690,14906458
691,189670
692,124457
693,203268
694,4451532
695,573500
696,16480332
697,254404
698,7367068
699,217409
700,142747
701,12370378
702,1746204
703,483781
704,6283535
705,4381058
706,10832462
707,145227
708,140529
709,14834088
710,217934
711,722438
712,184843
713,8345945
714,190990
715,163596
716,162574
717,133114
718,132250
719,136448
720,259344
721,848757
722,245588
723,10314216
724,267455
725,177461
726,14061371
727,320199
728,192848
729,567338
730,139141
731,245237
732,156538
733,5644460
734,182491
735,5824100
736,7705296
737,7929980
738,166111
739,11031526
740,229782
741,1450843
742,203024
743,15170126
744,10598908
745,237069
746,201903
747,228866
748,12787021
749,593485
750,230310
751,230589
752,8457609
753,6011887
754,11017827
755,13221077
756,226943
757,222090
758,237656
759,7447953
760,185204
761,132230
762,136160
763,135425
764,175501
765,160363
766,11221280
767,9312536
768,217635
769,9755272
770,226359
771,168351
772,14917356
773,11713942
774,201248
775,137562
776,447023
777,137434
778,128728
779,117003
780,8837394
781,11328214
782,11024964
783,178064
784,11635249
785,189998
786,259495
787,148741
788,188165
789,131027
790,119838
791,10750726
792,167708
793,343157
794,129194
795,7867502
796,12748936
797,10255934
798,232135
799,8607140
800,174146
801,7595502
802,744946
803,184191
804,8870874
805,162554
806,10969924
807,196284
808,4456183
809,166092
810,194273
811,2143894
812,175661
813,274317
814,223513
815,187346
816,186781
817,13933085
818,10781224
819,243303
820,222881
821,14577841
822,240152
823,12096179
824,273939
825,27556594
826,428529
827,575164
828,237809
829,6968048
830,1905289
831,530131
832,198636
833,887643
834,12514767
835,295176
836,197186
837,243278
838,216414
839,149684
840,165716
841,163406
842,279042
843,261343
844,38041229
845,308052
846,284007
847,23020783
848,43676112
849,310401
850,1054829
851,259657
852,12432988
853,303126
854,270487
855,241739
856,275964
857,258439
858,256249
859,14053588
860,253683
861,11199639
862,635673
863,226124
864,9597006
865,251550
866,383932
867,204722
868,184827
869,233989
870,250945
871,10438273
872,246354
873,1827128
874,18068487
875,9977184
876,261495
877,240434
878,307146
879,6750157
880,5204757
881,234048
882,19617637
883,6264780
884,213286
885,157175
886,191992
887,206501
888,14078735
889,240992
890,192302
891,166341
892,6900572
893,212002
894,5722940
895,56702985
896,1345208
897,155049
898,22546400
899,21769234
900,247938
901,19680519
902,12907330
903,10190839
904,266337
905,251940
906,223393
907,232498
908,17934023
909,18791021
910,244077
911,16406794
912,645009
913,269594
914,292613
915,20031559
916,341354
917,337911
918,263473
919,12211023
920,14971662
921,298313
922,262390
923,337857
924,7954810
925,710760
926,6690844
927,15945768
928,345231
929,9929014
930,476888
931,199176
932,11002419
933,293985
934,243227
935,602176
936,1292607
937,20353455
938,1949060
939,404946
940,13747982
941,12058279
942,18364731
943,228726
944,220316
945,250375
946,273498
947,254658
948,347802
949,13446156
950,237044
951,14238469
952,13306242
953,6565116
954,18213300
955,292061
956,271232
957,10083184
958,293074
959,12087409
960,282503
961,7475524
962,786645
963,270541
964,284846
965,277219
966,22678011
967,1460202
968,24232781
969,293109
970,13081936
971,8391100
972,292998
973,13225987
974,373163
975,13269681
976,7493655
977,299733
978,421101
979,9988388
980,22147488
981,453345
982,2695715
983,10044241
984,556206
985,277534
986,251274
987,6601459
988,237888
989,238686
990,241421
991,11489253
992,22660043
993,275145
994,7513995
995,316675
996,582709
997,10872914
998,13013587
999,283747
1000,11278741
