iteration,ns
1,413146
2,403367
3,343363
4,334849
5,348522
6,368560
7,330484
8,1709460
9,399735
10,381116
11,365272
12,342777
13,390154
14,345883
15,316315
16,323828
17,316718
18,332949
19,320142
20,334307
21,370311
22,339817
23,334926
24,3872537
25,444940
26,331658
27,281330
28,269239
29,278625
30,277096
31,294085
32,327200
33,302833
34,322063
35,297027
36,309588
37,284780
38,282133
39,329957
40,307979
41,303465
42,285794
43,284789
44,278556
45,286475
46,321867
47,290768
48,278915
49,292057
50,275465
51,678145
52,352957
53,333200
54,283156
55,276473
56,289996
57,317511
58,289709
59,283766
60,266277
61,287056
62,291155
63,273725
64,285109
65,283736
66,264425
67,320737
68,308525
69,291930
70,276721
71,282489
72,295508
73,278707
74,274810
75,297782
76,266780
77,281942
78,275274
79,260220
80,288176
81,328567
82,303289
83,307489
84,320957
85,293420
86,279959
87,327291
88,294151
89,1182099
90,352513
91,361758
92,307616
93,308086
94,288515
95,314422
96,279509
97,325812
98,305143
99,315117
100,280836
101,321415
102,338080
103,313229
104,293891
105,273780
106,280681
107,312966
108,293976
109,274223
110,275049
111,317315
112,306399
113,295293
114,301910
115,289849
116,321278
117,283636
118,267528
119,262675
120,318364
121,310591
122,318959
123,305405
124,269465
125,274514
126,285018
127,274138
128,326274
129,315499
130,282464
131,329216
132,281150
133,283794
134,342799
135,289978
136,319417
137,320311
138,297792
139,319397
140,292284
141,284420
142,290079
143,307157
144,288486
145,277031
146,272231
147,271356
148,298190
149,329637
150,296309
151,315741
152,346184
153,293463
154,283971
155,344525
156,293861
157,346460
158,325195
159,295259
160,278604
161,310659
162,294148
163,276453
164,285654
165,262283
166,309696
167,297111
168,275549
169,270382
170,282414
171,267535
172,326021
173,307441
174,324367
175,2687980
176,345773
177,314704
178,3399494
179,348380
180,319960
181,278130
182,272902
183,294220
184,313157
185,286997
186,270607
187,283655
188,314981
189,304430
190,278919
191,298390
192,268345
193,261264
194,314910
195,282574
196,271865
197,272528
198,272338
199,308418
200,286230
201,300245
202,293289
203,268469
204,314758
205,286620
206,270113
207,320470
208,308287
209,327947
210,306317
211,285996
212,267709
213,263127
214,275324
215,295635
216,322175
217,313150
218,288387
219,288357
220,4849951
221,348048
222,336119
223,353140
224,292351
225,746355
226,353555
227,292772
228,298851
229,6612874
230,317106
231,323915
232,284984
233,274271
234,271595
235,334052
236,339824
237,357806
238,315391
239,326838
240,329181
241,302280
242,293562
243,333015
244,286781
245,308628
246,731210
247,389068
248,285385
249,309724
250,285912
251,302385
252,276403
253,259209
254,252433
255,272360
256,296930
257,283378
258,283430
259,259328
260,270219
261,258882
262,320990
263,292520
264,265628
265,296761
266,299321
267,269277
268,265662
269,269620
270,281358
271,273158
272,261004
273,271044
274,254064
275,268243
276,320440
277,273175
278,312995
279,277416
280,313737
281,301491
282,274194
283,263780
284,259941
285,1165227
286,351256
287,307667
288,277549
289,271348
290,259627
291,294112
292,318403
293,291960
294,282443
295,274949
296,296522
297,316094
298,294383
299,305320
300,344166
301,289123
302,282421
303,311299
304,296632
305,313483
306,306662
307,5147211
308,359386
309,276264
310,279123
311,320092
312,1119891
313,330568
