iteration,ns
1,62881820
2,44608865
3,16413156
4,12293922
5,16325368
6,20793261
7,12237931
8,10391269
9,14338600
10,13693871
11,18032843
12,19107021
13,14494569
14,23437922
15,13409699
16,24079874
17,17710911
18,11434974
19,12786779
20,23667356
21,11499971
22,12456456
23,20434885
24,21626016
25,11961552
26,15012651
27,15477051
28,19220078
29,113492517
30,14288020
31,12504242
32,11065203
33,13306113
34,8611532
35,33051722
36,26679293
37,20216625
38,20195760
39,18838116
40,15924934
41,13363398
42,27971572
43,34812041
44,16753042
45,28072591
46,13981499
47,14716624
48,12384831
49,11444527
50,72668655
51,19134253
52,34780715
53,23810387
54,13959738
55,16664555
56,23686979
57,16830113
58,14785634
59,12261127
60,9864876
61,14572736
62,12625877
63,10116334
64,30118720
65,11584383
66,16265654
67,13319586
68,28787344
69,22819305
70,78998234
71,24490905
72,38776075
73,20714824
74,10573016
75,11372415
76,13102301
77,13781062
78,10227600
79,12529622
80,9239251
81,9362057
82,12857957
83,26067370
84,11426056
85,11763364
86,17626131
87,19244561
88,22408464
89,11958233
90,25812656
91,8735543
92,15758721
93,12483166
94,15903581
95,11477714
96,23283720
97,20749733
98,18694353
99,7461871
100,10144929
101,21249203
102,25008440
103,13010621
104,17846378
105,13369819
106,19711243
107,26865813
108,16349199
109,10562216
110,12319152
111,9361008
112,21422235
113,16763790
114,11475744
115,16241754
116,15489114
117,16296740
118,20773222
119,12761588
120,11853889
121,13625677
122,17659304
123,8278640
124,14067715
125,18388637
126,12201986
127,11024410
128,13248628
129,12123023
130,14540315
131,26413732
132,15703460
133,10019008
134,15243157
135,12383079
136,9646954
137,8273407
138,11237184
139,12585370
140,13035228
141,9975449
142,11258655
143,9960939
144,11472944
145,9818165
146,28234832
147,11718660
148,9689273
149,11208923
150,12182743
151,11564066
152,13519667
153,9293043
154,9605799
155,20258222
156,11293979
157,15082347
158,17642859
159,15763579
160,14545339
161,23524928
162,17234354
163,11118507
164,15773791
165,13426161
166,12290242
167,8272731
168,16682360
169,10781701
170,26430025
171,9340006
172,10040777
173,9658571
174,9541865
175,11989080
176,17010470
177,15552071
178,7179379
179,13197546
180,12003007
181,15213361
182,13407753
183,11214512
184,14697942
185,9675854
186,13259234
187,8440757
188,12224048
189,12147326
190,12612947
191,11426947
192,9216311
193,16391328
194,25242730
195,11092081
196,8114741
197,8284174
198,15349979
199,15931700
200,15904139
201,15151446
202,8256393
