iteration,ns
1,82024680
2,42758709
3,13834320
4,12147125
5,15023226
6,23024584
7,14220735
8,12255474
9,8938715
10,16171389
11,15324555
12,27269052
13,13554782
14,16614540
15,9611791
16,28996832
17,18306692
18,17244073
19,16412202
20,15117106
21,11581482
22,14655782
23,19766557
24,21160852
25,17979691
26,16520257
27,29381717
28,13606033
29,121612700
30,19616209
31,26384498
32,12923488
33,18413671
34,14160806
35,19855775
36,22445745
37,26779656
38,28058390
39,24098748
40,11626942
41,18142503
42,29623775
43,24974536
44,10483885
45,18164303
46,23575421
47,13037148
48,16020969
49,12969710
50,42575714
51,11586870
52,23226001
53,39619718
54,13631692
55,15383280
56,32726788
57,19249985
58,18529556
59,7456757
60,9650595
61,10669438
62,9804598
63,55499275
64,11648340
65,9146021
66,18311095
67,29949657
68,27950615
69,82651000
70,24581042
71,28480423
72,18370133
73,15748726
74,9811450
75,11043712
76,13327167
77,8170520
78,18582724
79,17619881
80,9113047
81,14674748
82,30458564
83,10165192
84,11288928
85,15769214
86,20293167
87,20051900
88,13380263
89,18692772
90,16154785
91,14124769
92,10404095
93,17958848
94,12745280
95,20513169
96,19675079
97,16751343
98,13414863
99,13942941
100,14029076
101,17363891
102,12533779
103,20458644
104,20766064
105,17566230
106,24486162
107,18164402
108,13893684
109,13650471
110,8876386
111,23282285
112,12735531
113,11389444
114,15150860
115,17057567
116,17205961
117,16308381
118,15439178
119,11112478
120,15769198
121,15436463
122,10577561
123,10806433
124,19350710
125,12601992
126,13367271
127,13291840
128,11372303
129,14256808
130,21793936
131,15549417
132,10753017
133,11417353
134,12584428
135,9684218
136,8874111
137,11453441
138,15930701
139,10941112
140,10197644
141,9177549
142,11385285
143,11368383
144,13133428
145,29133965
146,14434793
147,12391603
148,10286605
149,11683235
150,11476782
151,12344504
152,9291578
153,10293034
154,14283033
155,9310933
156,12495200
157,29527108
158,13367111
159,16085996
160,22019716
161,15728596
162,13632731
163,15529861
164,12872747
165,12422716
166,9891267
167,15210558
168,8133070
169,8817267
170,11280641
171,15329495
172,10175233
173,12074016
174,9520557
175,11293985
176,12119666
177,10305736
178,11178279
179,14370842
180,13709278
181,8919106
182,12147707
183,9862297
184,11231250
185,17074642
186,10867405
187,11538273
188,8160099
189,12566476
190,15397795
191,11529493
192,21497235
193,11204588
194,13241804
195,10470641
196,11212116
197,12558981
198,11753140
199,21585192
200,16251693
201,12544524
202,9509322
203,10640002
204,13189187
205,14798390
206,11866943
207,15621929
208,10521386
209,12919790
210,12714495
211,11421218
212,11327009
213,16541222
214,17123018
215,11209079
216,15398106
217,9395430
218,12648080
219,16094309
220,13252019
221,14331680
222,9626473
223,12560277
224,12140187
225,9565794
226,11152395
227,10443901
228,18699290
229,14131435
230,16553076
231,15055480
232,11301003
233,12346013
234,11408794
235,10284915
236,11147393
237,10069099
238,14574427
239,10435657
240,14162803
241,10577506
242,12844093
243,22347023
244,9866365
245,9928926
246,11725180
247,12303584
248,14953526
249,14822419
250,11399253
251,12371283
252,9138126
253,9044453
254,19251114
255,8978150
256,14230217
257,12183780
258,12404537
259,12493087
260,12257892
261,16615328
262,28701646
263,11617385
264,11344111
265,12551541
266,16315964
267,13021554
268,12065117
269,9131425
270,8631233
271,23460274
272,9781746
273,16395393
274,18595335
275,13220298
276,11637453
277,11542793
278,10900305
279,10732085
280,8512701
281,7039077
282,11270217
283,12248787
284,9926928
285,13818550
286,9999986
287,14420206
288,10935212
289,28650644
290,37188234
291,10145120
292,12010982
293,8798109
294,14342693
295,12229297
296,14292670
297,12436261
298,8969094
299,22672533
300,11116624
301,10670655
302,14221587
303,11368962
304,13221263
305,12027404
306,12248095
307,11239370
308,9512245
309,15180052
310,13001705
311,11946257
312,13399763
313,29191374
314,14510644
315,21833848
316,11490403
317,8996262
318,7998416
319,11265922
320,8835520
321,10765230
322,13827386
323,10489593
324,11189651
325,12494780
326,11180110
327,10614268
328,8872819
329,11025595
330,10710859
331,11564913
332,11615883
333,9734401
334,10801893
