iteration,ns
1,450105
2,349526
3,1103822
4,360223
5,337689
6,2159255
7,304282
8,263080
9,275195
10,277153
11,272351
12,279005
13,264122
14,266445
15,275218
16,1034715
17,292088
18,309282
19,271734
20,298037
21,299582
22,275682
23,255359
24,4477432
25,281228
26,259125
27,251995
28,304231
29,293959
30,301868
31,8872050
32,403312
33,333839
34,299008
35,266908
36,257225
37,289260
38,573310
39,300594
40,253892
41,309460
42,274540
43,265027
44,256931
45,252140
46,260937
47,253497
48,295555
49,285319
50,272877
51,296461
52,262202
53,775961
54,265034
55,254590
56,244454
57,241640
58,243941
59,262418
60,244115
61,258575
62,247359
63,252555
64,254788
65,251418
66,294179
67,274694
68,305356
69,301865
70,260344
71,295808
72,471469
73,324423
74,310473
75,259176
76,319477
77,297711
78,261768
79,246787
80,253196
81,306483
82,4267208
83,331315
84,248897
85,254477
86,341876
87,311216
88,290695
89,290174
90,289762
91,287826
92,261744
93,255424
94,262278
95,2020730
96,333222
97,290848
98,267216
99,254278
100,258710
101,242392
102,304413
103,307395
104,292821
105,261177
106,260241
107,247548
108,307960
109,278463
110,257119
111,253977
112,281265
113,282971
114,282292
115,292459
116,274342
117,262289
118,288403
119,288585
120,277920
121,278670
122,277232
123,248526
124,245515
125,244368
126,1828376
127,274144
128,269314
129,263646
130,251901
131,318859
132,317038
133,274609
134,254658
135,292286
136,304325
137,261481
138,257647
139,251310
140,310766
141,308900
142,253256
143,256788
144,265507
145,251772
146,254472
147,248477
148,314990
149,263535
150,291201
151,265467
152,266335
153,250524
154,249369
155,288645
156,312771
157,258947
158,257109
159,258454
160,249830
161,245758
162,268090
163,674457
164,332169
165,259954
166,254221
167,235871
168,246499
169,304046
170,303995
171,316505
172,270063
173,265023
174,261324
175,259139
176,249987
177,246336
178,300674
179,303057
180,266571
181,261194
182,290942
183,258120
184,263685
185,250175
186,327956
187,306597
188,294363
189,305325
190,257150
191,491914
192,321417
193,268083
194,254519
195,269356
196,242586
197,323562
198,291426
199,945829
200,335693
201,3075525
202,329489
203,272273
204,268568
205,260758
206,252091
207,258782
208,306267
209,265825
210,310695
211,308732
212,273608
213,291359
214,272771
215,253463
216,264695
217,252113
218,250446
219,246218
220,284818
221,269439
222,259437
223,286850
224,275206
225,261355
226,253638
227,290956
228,1613806
229,322420
230,332972
231,270059
232,265772
233,2253622
234,382488
235,299996
236,254957
237,259175
238,4101681
239,845536
240,321262
241,318676
242,267504
243,249118
244,2537738
245,313365
246,300905
247,322986
248,262388
249,251360
250,244967
251,324361
252,261886
253,261619
254,251199
255,261404
256,268389
257,521852
258,254274
259,267927
260,245434
261,307534
262,264671
263,260448
264,245708
265,294140
266,269428
267,247176
268,264447
269,296402
270,1207903
271,314975
272,325976
273,266132
274,302903
275,275710
276,261231
277,247481
278,265051
279,288657
280,294857
281,272469
282,255232
283,247899
284,246677
285,261781
286,252363
287,246413
288,247750
289,243827
290,240860
291,250990
292,248761
293,299315
294,289111
295,275802
296,273296
297,284251
298,260311
299,246768
300,249632
301,1548370
302,351907
303,296385
304,253452
305,480507
306,293119
307,5531861
308,359048
309,347787
310,291501
311,256253
312,260778
313,305290
314,262235
315,243105
316,256320
317,245170
318,262695
319,311370
320,267868
321,311069
322,306925
323,251351
324,243614
325,265689
326,262539
327,257964
328,251672
329,315002
330,270691
331,253547
332,299055
333,267260
334,300891
335,318344
336,260103
337,247682
338,302490
339,262700
340,259267
341,331256
342,300783
343,308428
344,5412813
345,436295
346,334308
347,267921
348,295520
349,256293
350,1054105
351,294206
352,298918
353,255947
354,247386
355,275334
356,247900
357,255220
358,244750
359,243900
360,239011
361,242711
362,286919
363,260605
364,335036
365,286400
366,261435
367,268908
368,251356
369,243996
370,248799
371,261267
372,269084
373,245250
374,244885
375,241032
376,262962
377,253285
378,297068
379,279440
380,331171
381,286066
382,265051
383,270796
384,265430
385,320799
386,338960
387,313251
388,261909
389,238936
390,3241632
391,349577
392,291832
393,1253617
394,354964
395,255477
396,271694
397,310568
398,265620
399,245702
400,959240
