iteration,ns
1,403382
2,431012
3,392729
4,382652
5,336867
6,391457
7,353955
8,359425
9,389467
10,561202
11,441891
12,346491
13,417554
14,424233
15,388182
16,358200
17,398758
18,397188
19,333589
20,341157
21,368643
22,395276
23,342301
24,6598296
25,452265
26,328812
27,365980
28,2054485
29,2354682
30,372126
31,6130775
32,459329
33,382133
34,344298
35,300940
36,350410
37,336803
38,312520
39,304340
40,300863
41,371134
42,331714
43,319245
44,352969
45,327949
46,307366
47,342891
48,313463
49,2081110
50,385252
51,371090
52,365686
53,346877
54,323396
55,293134
56,300166
57,317643
58,365947
59,350079
60,361183
61,368533
62,305285
63,313631
64,315580
65,345450
66,356685
67,332412
68,312821
69,350550
70,334520
71,1171682
72,359432
73,390771
74,317212
75,291431
76,304347
77,314094
78,319065
79,4714442
80,354488
81,343924
82,320103
83,322962
84,313065
85,331937
86,329920
87,304284
88,310981
89,302746
90,304965
91,356179
92,333560
93,323832
94,316273
95,307631
96,349300
97,447148
98,312008
99,300606
100,297986
101,351993
102,320287
103,352663
104,320429
105,2119449
106,430497
107,367555
108,315674
109,346327
110,357514
111,337621
112,317018
113,309381
114,311953
115,335455
116,348594
117,383706
118,345297
119,316784
120,307745
121,355612
122,349478
123,335388
124,365123
125,311459
126,303760
127,295233
128,323578
129,323513
130,350503
131,341258
132,362771
133,332193
134,304315
135,355911
136,312546
137,342119
138,314633
139,301185
140,333844
141,348788
142,319121
143,367993
144,334146
145,320879
146,314080
147,360367
148,297479
149,347793
150,315156
151,370142
152,3876026
153,401581
154,323607
155,332555
156,321250
157,337660
158,301771
159,323262
160,292674
161,406883
162,313259
163,305417
164,783877
165,411747
166,314827
167,308416
168,343127
169,383964
170,357678
171,343453
172,378744
173,351628
174,322356
175,391554
176,329267
177,350725
178,323133
179,368435
180,305571
181,354505
182,377032
183,355271
184,328348
185,336640
186,377555
187,308673
188,313156
189,394717
190,329021
191,348094
192,362659
193,564068
194,383319
195,317126
196,308010
197,350746
198,385036
199,319346
200,350625
201,1083679
202,953716
203,398919
204,355625
205,345228
206,353790
207,322576
208,308228
209,334873
210,339900
211,356674
212,317480
213,309620
214,307458
215,298912
216,344091
217,313496
218,360765
219,313942
220,321376
221,352609
222,1132860
223,379929
224,363816
225,346814
226,327658
227,340514
228,311244
229,337637
230,327684
231,353525
232,356170
233,335644
234,320820
235,299027
236,340246
237,320125
238,4169345
239,951050
240,367184
241,398658
242,327210
243,359922
244,323969
245,345481
246,392739
247,380135
248,332930
249,317167
250,314308
251,355283
252,331745
253,2243047
254,485938
255,386074
256,373242
257,346896
258,333610
259,307186
260,334811
261,381736
262,342703
263,328676
264,2671580
265,369180
266,398763
267,324565
268,316238
269,314380
270,309537
271,363119
272,323375
273,356835
274,334195
275,306718
276,317726
277,348936
278,370780
279,332474
280,332152
281,358601
282,330063
283,354410
284,320951
285,313600
286,320189
287,317851
288,356072
289,326243
290,363723
291,345387
292,3160528
293,368755
294,342360
295,305548
296,304949
297,309962
298,311037
299,344959
300,342577
301,1900302
302,372500
303,347312
304,298199
305,304173
306,303788
307,284597
308,293548
309,299812
310,349852
311,365533
312,344157
313,351295
314,327811
315,312427
316,301922
317,353830
318,333929
319,319403
320,311591
321,350069
322,332462
323,357955
324,351980
325,325572
326,312998
327,1920381
328,328267
329,319492
330,356356
331,366302
332,339929
333,4253859
334,444421
335,386495
336,344317
337,373682
338,323549
339,6145992
340,389087
341,361414
342,330830
343,314949
344,4893702
345,532680
346,471122
347,310580
348,307388
349,384414
350,409833
351,331760
352,330419
353,369914
354,328913
355,356706
356,347729
357,319480
358,366781
359,324192
360,882156
361,380097
362,308790
363,334088
364,360407
365,341582
366,332394
367,323904
368,294276
369,356967
370,318035
371,353694
372,324527
373,319119
374,320013
375,360882
376,362828
377,353297
378,346925
379,345419
380,334748
381,318974
382,353149
383,327328
384,310989
385,695733
386,309606
387,303220
388,310741
389,294788
390,357756
391,341799
392,327881
393,313766
394,348928
395,319056
396,349226
397,331745
398,298686
399,304426
400,746099
401,349586
402,310104
403,312297
404,309525
405,302656
406,300502
407,321190
408,353691
409,335816
410,350948
411,322805
412,340809
413,340200
414,322380
415,362937
416,320074
417,311188
418,352213
419,335186
420,1477127
421,363429
422,334966
423,328581
424,310313
425,306268
426,310712
427,302032
428,306865
429,304498
430,368511
431,361396
432,366697
433,325946
434,328655
435,314213
436,303585
437,365930
438,321807
439,305968
440,387385
441,323133
442,308175
443,343308
444,327645
445,336424
446,317366
447,303525
448,300213
449,315065
450,364674
451,336112
452,308521
453,363867
454,337697
455,323886
456,292295
457,337724
458,314664
459,348273
460,322613
461,310790
462,340538
463,343079
464,317768
465,352849
466,345159
467,309068
468,366329
469,318070
470,1528473
471,403355
472,339095
473,310343
474,343494
475,318293
476,307021
477,3256898
478,405303
479,336881
480,317693
481,317965
482,349163
483,297742
484,307585
485,337193
486,308221
487,336426
488,307488
489,327899
490,324107
491,352617
492,345765
493,379234
494,353281
495,334676
496,364313
497,331831
498,316455
499,302125
500,362214
501,344299
502,293832
503,316728
504,310285
505,322450
506,310009
507,376207
508,335084
509,317162
510,365974
511,325770
512,306523
513,323260
514,309067
515,304421
516,341977
517,363668
518,346666
519,327530
520,317577
521,347331
522,355705
523,336162
524,566963
525,351857
526,333804
527,350337
528,346945
529,323742
530,701959
531,359099
532,328000
533,319445
534,328422
535,323661
536,643433
537,331447
538,359013
539,316480
540,341580
541,339860
542,2378446
543,334111
544,351268
545,337783
546,331245
547,354056
548,325147
549,335547
550,342143
551,340702
552,349033
553,365175
554,359820
555,323727
556,336261
557,327740
558,362478
559,367662
560,359898
561,342490
562,322207
563,306784
564,307377
565,302354
566,348724
567,356237
568,320866
569,321116
570,354190
571,320411
572,304023
573,310461
574,301640
575,312811
576,312026
577,314782
578,301921
579,306439
580,349961
581,326930
582,349315
583,430162
584,318204
585,331177
586,311542
587,336015
588,327923
589,350879
590,642031
591,376036
592,326065
593,329072
594,314798
595,356918
596,347122
597,358785
598,321732
599,308228
600,319660
601,311290
602,318269
603,306474
604,830722
605,337429
606,329103
607,327503
608,4877871
609,335430
610,364665
611,327147
612,310966
613,293903
614,368446
615,353851
616,320178
617,327283
618,296852
619,302831
620,358723
621,332973
622,313406
623,354660
624,357511
625,324907
626,339639
627,343887
628,337876
629,321390
630,360851
631,363820
632,315731
633,307028
634,306766
635,304676
636,306318
637,310981
638,313383
639,309445
640,335434
641,420418
642,335512
643,315645
644,328284
645,354989
646,347899
647,355063
648,317312
649,305736
650,354321
651,363869
652,354583
653,322028
654,362780
655,319091
656,341469
657,360543
658,325016
659,314548
660,353376
661,351216
662,305442
663,318491
664,308875
665,347666
666,320241
667,304278
668,5955317
669,390361
670,1561556
671,427860
672,394634
673,356553
674,321682
675,320352
676,349705
677,333208
678,323568
679,313542
680,300196
681,351099
682,324761
683,307314
684,354371
685,317415
686,327242
687,304908
688,347241
689,340491
690,357352
691,336030
692,316510
693,310742
694,298526
695,303683
696,284504
697,299278
698,350791
699,322008
700,361250
701,329887
702,342613
703,338992
704,310842
705,302198
706,347889
707,3726612
708,409243
709,356859
710,356376
711,367135
712,329852
713,310706
714,295365
715,416637
716,355494
717,323052
718,389462
719,330275
720,351087
721,412767
722,323525
723,314936
724,372375
725,299285
726,317110
727,303588
728,353065
729,369990
730,407672
731,340372
732,359180
733,320668
734,390812
735,362839
736,370775
737,353923
738,377960
739,319850
740,368186
741,333931
742,310178
743,341459
744,322128
745,312836
746,307376
747,402446
748,361076
749,331228
750,346053
751,357012
752,322494
753,351765
754,311145
755,365967
756,310480
757,302691
758,343582
759,299642
760,352343
761,339301
762,367592
763,306737
764,360069
765,318460
766,342979
767,338067
768,350899
769,3154961
770,389733
771,385784
772,342460
773,329074
774,344755
775,364438
776,340421
777,354345
778,325966
779,316211
780,354184
781,341705
782,336901
783,315735
784,342161
785,330319
786,313597
787,296724
788,300736
789,301435
790,346103
791,350086
792,5022960
793,380106
794,343675
795,310276
796,342384
797,325151
798,352954
799,318748
800,317009
801,312323
802,459873
803,344278
804,353823
805,315236
806,327562
807,359773
808,323720
809,317867
810,323736
811,376244
812,367299
813,322247
814,314503
815,360388
816,300925
817,299554
818,309365
819,300396
820,338660
821,328270
822,312897
823,310727
824,305010
825,336483
826,321676
827,345799
828,346456
829,331571
830,355847
831,328450
832,299434
833,305900
834,1163511
835,3579230
836,393539
837,376441
838,327964
839,366358
840,360091
841,327832
842,353411
843,335274
844,312725
845,289736
846,341153
847,336050
848,346873
849,348897
850,361952
851,305951
852,306694
853,336698
854,318397
855,320591
856,299346
857,312961
858,296267
859,303253
860,306822
861,392435
862,354793
863,305137
864,299967
865,289342
866,341797
867,335370
868,337930
869,324499
870,344253
871,356337
872,355622
873,306358
874,342263
875,340434
876,325077
877,309333
878,345749
879,339926
880,363383
881,327949
882,363462
883,321083
884,307588
885,306564
886,358704
887,323535
888,309267
889,346384
890,359215
891,336956
892,333315
893,305548
894,328904
895,324866
896,299884
897,298715
898,293450
899,290015
900,355796
901,316987
902,5089619
903,405454
904,371986
905,303249
906,324160
907,305376
908,300800
909,293748
910,346583
911,303872
912,292352
913,337304
914,299822
915,346581
916,359816
917,320855
