iteration,ns
1,273240
2,294361
3,260998
4,250497
5,250868
6,264934
7,256769
8,286807
9,262600
10,256362
11,261885
12,255127
13,241503
14,247610
15,247294
16,249065
17,258198
18,250957
19,292766
20,267333
21,272136
22,265803
23,252654
24,4848067
25,334756
26,321491
27,266742
28,252305
29,301248
30,295681
31,6846504
32,401345
33,318616
34,293228
35,267921
36,251664
37,294788
38,290359
39,273698
40,289561
41,274933
42,295886
43,263457
44,264203
45,807132
46,316189
47,298854
48,245225
49,249561
50,253394
51,291399
52,289806
53,769762
54,273778
55,255175
56,4460043
57,340109
58,262311
59,268676
60,254477
61,256447
62,247544
63,258777
64,256044
65,249207
66,260792
67,298591
68,259352
69,467072
70,297004
71,285153
72,281947
73,291850
74,255271
75,281764
76,265473
77,295169
78,253350
79,259472
80,258687
81,268094
82,251553
83,241072
84,266705
85,307301
86,249771
87,268356
88,1968055
89,310684
90,278719
91,282955
92,280115
93,282310
94,246351
95,253879
96,245774
97,294948
98,264046
99,279000
100,257992
101,236822
102,243997
103,283982
104,270236
105,255175
106,242590
107,235922
108,285673
109,270395
110,253681
111,246343
112,290429
113,286886
114,253375
115,248936
116,277940
117,284356
118,254423
119,240714
120,294253
121,250912
122,284120
123,252558
124,278140
125,286869
126,283338
127,258007
128,270841
129,1025823
130,259955
131,254854
132,250572
133,245570
134,243668
135,248717
136,288930
137,262719
138,260189
139,257708
140,258303
141,249512
142,284252
143,266526
144,286030
145,264130
146,275354
147,250983
148,286703
149,253817
150,253330
151,237173
152,298022
153,264319
154,252851
155,241768
156,267476
157,280743
158,274260
159,277559
160,270869
161,241942
162,254942
163,850459
164,284954
165,253031
166,285466
167,289626
168,251557
169,249639
170,251751
171,240624
172,258534
173,242067
174,240636
175,245406
176,238985
177,1262558
178,279056
179,290914
180,274187
181,236499
182,249043
183,242062
184,248257
185,234675
186,239875
187,259319
188,254615
189,240363
190,2748660
191,345341
192,298549
193,1855418
194,280459
195,271010
196,234918
197,295254
198,269780
199,1121837
200,358650
201,281971
202,300217
203,314240
204,308096
205,267934
206,291557
207,309347
208,283911
209,267904
210,306885
211,1794180
212,304788
213,277414
214,243141
215,284799
216,254086
217,256960
218,296114
219,269197
220,251382
221,244060
222,283388
223,245206
224,258696
225,255362
226,235051
227,257653
228,246479
229,235251
230,283384
231,280667
232,291924
233,283259
234,266130
235,2291730
236,387922
237,289221
238,3902183
239,1086501
240,304407
241,283671
242,248564
243,274603
244,257479
245,241131
246,275376
247,2740599
248,314519
249,296924
250,301522
251,267092
252,304867
253,283348
254,263835
255,270746
256,276812
257,299337
258,293681
259,266161
260,258466
261,321831
262,266761
263,247369
264,254279
265,297809
266,252577
267,1389370
268,330327
269,246881
270,254298
271,248421
272,234435
273,285919
274,274949
275,262547
276,294899
277,284245
278,273415
279,283797
280,299929
281,283640
282,259609
283,247513
284,244820
285,246266
286,246437
287,238730
288,248764
289,256701
290,246439
291,289977
292,263013
293,269931
294,262436
295,239586
296,306364
297,263525
298,248754
299,269357
300,277357
301,2989829
302,301686
303,288908
304,248800
305,248422
306,295226
307,4908539
308,328419
309,296514
310,273929
311,269641
312,254844
313,242962
314,318326
315,282078
316,281827
317,265173
318,251869
319,275563
320,260542
321,237283
322,307947
323,297552
324,261301
325,246010
326,258594
327,244246
328,240945
329,252555
330,287982
331,267597
332,283507
333,298022
334,280841
335,279652
336,283941
337,260489
338,249716
339,249699
340,243169
341,283755
342,271402
343,398080
344,8834407
345,940578
346,351162
347,246486
348,242510
349,247121
350,280257
351,255844
352,246003
353,237144
354,274525
355,238055
356,233576
357,243591
358,230760
359,275173
360,286808
361,291041
362,257852
363,258158
364,254989
365,249509
366,255615
367,299447
368,274276
369,281550
370,274017
371,260050
372,284998
373,272128
374,283144
375,276049
376,291717
377,266745
378,273844
379,267933
380,277608
381,254652
382,241071
383,266175
384,261172
385,267770
386,235036
387,242875
388,229356
389,234555
390,292230
391,248757
392,256382
393,288470
394,263626
395,286032
396,252677
397,249331
398,253353
399,240371
400,495502
401,286692
402,266739
403,249407
404,253390
405,259513
406,306744
407,266070
408,247614
409,238656
410,293067
411,280058
412,266541
413,239762
414,249515
415,234247
416,297559
417,255825
418,257774
419,250095
420,234067
421,276057
422,1318129
423,272824
424,293947
425,269854
426,249461
427,242307
428,239553
429,242529
430,289633
431,283662
432,266385
433,282355
434,288055
435,289026
436,292040
437,276942
438,263824
439,253978
440,251853
441,578937
442,268501
443,265404
444,237710
445,286561
446,253049
447,247033
448,241390
449,242797
450,239111
451,274599
452,283795
453,263764
454,242804
455,242935
456,1320656
457,325489
458,254325
459,240213
460,248304
461,271122
462,254319
463,287854
464,247241
465,249403
466,241614
467,282342
468,281265
469,260966
470,283518
471,260726
472,281913
473,269769
474,3056184
475,324300
476,466840
477,270714
478,259413
479,276037
480,278048
481,251016
482,245160
483,246437
484,247854
485,271607
486,262250
487,251884
488,267654
489,238056
490,230176
491,248149
492,278451
493,257402
494,269930
495,246849
496,290385
497,290560
498,262942
499,247092
500,244992
501,290518
502,258922
503,273579
504,259388
505,262351
506,301028
507,265386
508,262183
509,261161
510,284010
511,268843
512,243427
513,703663
514,285082
515,279277
516,288893
517,258518
518,222608
519,267614
520,252333
521,243429
522,243594
523,266514
524,241307
525,247828
526,237008
527,245344
528,274591
529,261777
530,282593
531,281976
532,261557
533,261415
534,254408
535,284241
536,766397
537,261186
538,291422
539,254404
540,263339
541,257238
542,231842
543,264341
544,269042
545,242820
546,234718
547,251208
548,234900
549,230759
550,228348
551,255686
552,276178
553,245142
554,759187
555,309283
556,283421
557,258470
558,282201
559,254598
560,251345
561,241725
562,247089
563,262151
564,276450
565,288081
566,240300
