;file;normalized_mean;normalized_conf_1_low;normalized_conf_1_high;normalized_conf_2_low;normalized_conf_2_high
0;./counter/strong/;1.8849415662686577;1.8812889329371894;1.888594199600126;1.8776350788467875;1.892248053690528
0;./counter/weak/;0.3235490650429695;0.3216720615494897;0.32542606853644934;0.3197944307363271;0.32730369934961195
0;./counter/mixed/;1.8788488836826711;1.8759335770147565;1.881764190350586;1.873017296012345;1.8846804713529972
0;./message-groups/strong/;3.659765881672062;3.5638708019676923;3.7556609613764325;3.467943672844557;3.8515880904995674
0;./message-groups/weak/;0.9010719347895806;0.8793594026015459;0.9227844669776153;0.8576396137947285;0.9445042557844326
0;./message-groups/mixed/;1.0971040790048947;1.0725307563696498;1.1216774016401396;1.0479492210011756;1.1462589370086138
0;./twitter-clone/strong/;1.708013060116582;1.7031557082523558;1.7128704119808078;1.6982967329961434;1.7177293872370207
0;./twitter-clone/weak/;0.6627861545962821;0.6593208102880024;0.6662514989045618;0.6558543078152866;0.6697180013772774
0;./twitter-clone/mixed/;1.273518106410364;1.266419705220851;1.280616507599877;1.25931893165068;1.2877172811700481
0;./twitter-clone/datacentric_mixed_in_opcentric_impl/;1.0064399356783407;1.002142287603862;1.0107375837528194;0.997843203197892;1.0150366681587892
0;./quoddy/strong/;3.4495515306859965;2.6598405094469184;4.239262551925075;1.8698655562177826;5.029237505154209
0;./quoddy/weak/;0.6613866898857529;0.6581790344479681;0.6645943453235378;0.6549703069688156;0.66780307280269
0;./quoddy/mixed/;1.3839908990369305;1.3708295310953054;1.3971522669785554;1.3576637644484082;1.410318033625453
0;./quoddy/datacentric_mixed_in_opcentric_impl/;1.8890325866491948;1.87466171309916;1.9034034601992293;1.8602860366108949;1.9177791366874946
0;./rubis/strong/;1.3216851666316758;1.3138387502119246;1.3295315830514267;1.305989711414817;1.3373806218485347
0;./rubis/weak/;0.4405660284180272;0.4383662806155913;0.44276577622046315;0.4361657976280059;0.44496625920804855
0;./rubis/mixed/;4.298798421703947;4.267441718788288;4.330155124619606;4.2360745360429455;4.3615223073649485
