;file;mean;median;len;std;conf_1_low;conf_1_high;conf_2_low;conf_2_high
0;./counter/weak/;619.6352149542244;622.2519258633076;40;54.96868979143419;610.7186814143174;628.5517484941313;601.4487348340676;637.8216950743811
0;./counter/op_mixed/;205.14926545559268;200.59770666442574;40;19.98298894140678;201.90780214621236;208.390728764973;198.53786117247955;211.76066973870581
0;./counter/mixed/;108.61380382540722;108.7694948655769;40;3.589301386623896;108.0315791749726;109.19602847584183;107.42627764348867;109.80133000732576
0;./counter/strong/;108.25016706342983;109.3515050553458;40;3.349339949308677;107.70686683000831;108.79346729685135;107.14203251201761;109.35830161484205
0;./message-groups/weak/;213.0026259098525;203.09449530000035;40;36.46615512122873;207.08740951223422;218.91784230747078;200.93773937740832;225.06751244229667
0;./message-groups/op_mixed/;190.00347224806245;186.90942587577678;40;25.272086588658713;185.90405840818008;194.10288608794482;181.6421614348813;198.3647830612436
0;./message-groups/mixed/;173.27733820533044;168.1110242030258;40;22.821700083374218;169.57540434073954;176.97927206992134;165.7267417394285;180.82793467123238
0;./message-groups/strong/;52.47801008178656;50.25764254776918;40;8.24495489434786;51.14058659344414;53.815433570128974;49.75015339015749;55.205866773415615
0;./twitter-clone/weak/;395.2125157147349;403.75174584548887;40;28.258804335949378;390.62862300026046;399.7964084292093;385.86304449347926;404.5619869359905
0;./twitter-clone/op_mixed/;263.9089211410921;265.4651160028362;40;21.749335376866327;260.38093677227545;267.43690550990874;256.71311827661054;271.10472400557364
0;./twitter-clone/strong/;154.5498788479851;152.27996236431431;40;8.714735886757305;153.1362516518388;155.9635060441314;151.66659435351593;157.43316334245426
0;./twitter-clone/weak_datacentric/;332.59728326560025;333.94453785697726;40;15.472636868708769;330.08744928348955;335.10711724771096;327.47813627688987;337.71643025431064
0;./twitter-clone/mixed/;206.65652974961455;207.14999066834605;40;10.382448440809874;204.97238100784736;208.34067849138174;203.22147985332313;210.09157964590594
0;./twitter-clone/strong_datacentric/;114.62375319117496;113.21460737043094;40;4.279029048165581;113.92964703417957;115.31785934817034;113.2080294944067;116.03947688794321
0;./twitter-clone/datacentric_mixed_in_opcentric_impl/;260.8937699915703;261.13202782803063;40;11.56395405940211;259.0179678828457;262.7695721002949;257.0678170461811;264.7197229369595
0;./quoddy/weak/;329.0333162623974;329.2928783334217;40;9.649317276339172;327.4680895586478;330.598542966147;325.8408240002556;332.2258085245392
0;./quoddy/op_mixed/;218.88312045619705;219.33824438345368;40;10.64266627678314;217.156761484007;220.6094794283871;215.3619770670683;222.4042638453258
0;./quoddy/strong/;89.75449476657288;92.60697459360802;40;19.82060647776251;86.53937170086347;92.96961783228228;83.19681498477374;96.31217454837201
0;./quoddy/weak_datacentric/;263.7122003659782;265.3462103040099;40;10.274428087864887;262.0455737282248;265.37882700373166;260.31288917855653;267.1115115533999
0;./quoddy/mixed/;158.47636826955878;159.5834937756385;40;7.215690707601819;157.3059028927771;159.64683364634047;156.0890453025222;160.86369123659534
0;./quoddy/strong_datacentric/;76.30204927224618;75.92078458820113;40;3.1671077215312793;75.78830913525765;76.81578940923471;75.2542065487873;77.34989199570506
0;./quoddy/datacentric_mixed_in_opcentric_impl/;116.55448626326287;114.91008390175364;40;7.441326044912572;115.34742032240457;117.76155220412117;114.09251147912866;119.01646104739709
0;./rubis/weak/;270.60296205897777;270.7108938438585;40;10.785571242314155;268.8534223101854;272.3525018077701;267.03453833035826;274.1713857875973
0;./rubis/op_mixed/;119.95612069891017;119.21455509363935;40;5.465121936322388;119.06961706875646;120.84262432906388;118.14797624747288;121.76426515034746
0;./rubis/strong/;90.97799222917106;91.39726629967137;40;5.256111909431429;90.1253923526273;91.83059210571483;89.23899908392987;92.71698537441225
0;./rubis/weak_datacentric/;81.73081415571332;81.87140785372904;40;3.041319097362811;81.23747833417404;82.2241499772526;80.7245888024603;82.73703950896633
0;./rubis/mixed/;28.052370933928636;27.921198167204516;40;1.7621100133223808;27.7665370693339;28.33820479852337;27.46937397969142;28.635367888165852
0;./rubis/strong_datacentric/;23.144122380251105;22.965886818889707;40;1.2365586593309494;22.943538797090916;23.344705963411293;22.73500494338554;23.55323981711667
